C1,C2,C3,C4,C5,M,O1,O2,O3,P1,P2,P3,R1,R2,R3,R4,R5,R6,S1,S2,S3,S4,S5,S6,SE1,SE2,SE3,SE4,SE5,day,hora,point,sentido,survey,vh
2,1,0,2,1,4,1,0,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,12,12,C,7,36
10,3,0,0,1,10,3,0,0,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,13,12,C,7,52
16,0,0,0,0,11,1,0,0,19,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,12,D,7,66
6,2,0,1,0,22,0,0,0,22,2,15,0,0,0,0,0,0,0,0,1,0,0,10,1,4,0,0,0,5,13,12,D,7,86
5,3,0,0,0,7,1,1,0,21,2,9,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,1,5,14,12,C,7,62
8,2,0,0,0,12,0,1,4,25,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,15,12,C,7,63
9,3,0,0,0,18,0,0,0,28,3,2,0,0,0,0,0,0,1,1,2,0,0,1,3,0,0,0,0,5,14,12,D,7,71
4,2,0,0,0,17,0,1,0,22,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,15,12,D,7,61
5,5,0,0,0,17,0,0,0,25,3,5,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,1,5,16,12,C,7,68
10,2,0,0,0,26,0,0,0,37,0,17,0,0,0,0,0,0,0,0,1,0,2,9,0,3,0,0,0,5,17,12,C,7,107
10,4,0,0,0,20,1,1,0,25,2,7,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,6,10,12,C,7,81
7,2,0,0,0,14,1,0,0,21,0,9,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,6,11,12,C,7,62
8,3,0,2,0,24,3,1,1,19,2,6,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,6,10,12,D,7,76
4,3,0,0,0,28,0,1,0,13,7,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,6,11,12,D,7,65
2,1,0,0,0,20,0,0,0,25,4,2,0,0,0,0,0,0,1,0,1,0,0,1,0,6,0,0,0,6,12,12,C,7,63
6,2,0,0,0,11,0,0,0,30,3,5,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,2,6,13,12,C,7,65
10,2,0,0,0,19,0,3,0,25,4,10,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,1,6,12,12,D,7,80
8,1,0,3,2,24,0,0,0,19,1,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,13,12,D,7,74
4,2,0,2,1,19,0,1,0,23,1,10,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,6,14,12,C,7,74
9,1,0,1,0,8,0,1,0,18,1,7,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,6,15,12,C,7,54
7,4,0,1,0,21,1,1,0,18,1,11,0,0,0,0,0,0,0,0,1,0,0,4,1,2,0,0,1,6,14,12,D,7,74
9,0,0,1,0,22,0,3,0,29,1,8,0,0,0,0,0,0,1,1,0,0,0,4,1,1,0,0,1,6,15,12,D,7,82
7,6,0,2,0,14,0,0,0,15,1,11,0,0,0,0,0,0,0,2,0,0,0,6,1,3,0,0,1,6,16,12,C,7,69
5,4,0,0,0,19,0,0,2,25,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,7,9,12,D,7,72
4,0,0,0,0,12,1,1,1,33,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,7,10,12,C,7,62
7,1,0,1,0,11,0,0,0,22,1,9,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,1,7,11,12,C,7,60
3,0,0,0,0,12,0,0,0,29,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,10,12,D,7,51
6,1,0,0,0,7,0,0,1,28,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,12,D,7,50
9,2,0,0,0,7,0,0,0,27,3,12,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,7,12,12,C,7,63
7,1,1,0,1,16,1,0,0,15,1,9,0,0,0,0,0,0,0,0,1,0,0,1,1,8,1,0,0,7,13,12,C,7,64
7,1,0,0,0,26,0,0,1,43,7,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,12,12,D,7,99
10,1,0,0,0,13,0,0,0,19,1,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,13,12,D,7,55
4,3,0,0,0,13,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,7,14,12,C,7,56
4,4,1,1,0,12,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,7,15,12,C,7,47
5,1,0,0,0,18,0,0,0,26,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,D,7,58
3,1,1,0,0,7,1,0,0,32,3,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,12,C,7,59
5,1,0,0,0,7,1,1,1,16,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,11,12,C,7,41
5,3,0,1,0,19,0,0,0,18,4,10,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,4,10,12,D,7,64
1,0,0,1,0,10,0,0,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,11,12,D,7,26
4,1,0,0,0,6,0,0,0,20,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,4,12,12,C,7,45
6,3,0,0,0,13,2,1,0,28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,12,C,7,61
7,0,0,0,0,13,0,0,0,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,4,12,12,D,7,64
6,4,1,1,0,17,0,0,0,22,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,4,13,12,D,7,65
6,3,1,0,0,17,0,0,0,17,1,4,0,0,0,0,0,0,1,0,3,0,1,2,1,0,0,0,2,4,14,12,C,7,59
2,1,0,0,0,7,0,0,0,18,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,15,12,C,7,39
15,0,0,0,0,14,0,2,0,32,2,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,4,14,12,D,7,74
7,8,0,1,0,15,1,1,0,28,5,10,0,0,0,0,0,0,0,0,1,0,0,4,4,1,0,0,2,4,15,12,D,7,88
18,16,1,4,0,9,4,8,1,209,8,23,0,0,0,0,0,0,0,6,26,0,1,55,12,0,0,0,3,1,6,31,C,7,404
26,22,0,6,0,30,7,7,2,290,4,51,0,0,0,0,0,0,0,10,13,0,1,49,9,1,2,0,2,1,7,31,C,7,532
13,34,0,0,0,18,6,5,0,298,4,42,0,0,0,0,0,0,0,11,25,0,7,28,10,2,0,0,1,1,6,31,D,7,504
31,29,0,0,0,21,9,3,0,491,15,92,0,0,0,0,0,0,0,6,26,0,1,53,15,5,0,0,5,1,7,31,D,7,802
20,13,0,0,0,12,8,1,0,318,7,53,0,0,0,0,0,0,2,11,15,0,40,32,9,3,1,1,5,1,8,31,C,7,551
30,31,1,0,1,22,8,3,0,361,6,73,0,0,0,0,0,0,0,8,25,2,5,38,12,5,0,0,8,1,9,31,C,7,639
24,48,7,6,0,32,11,4,0,646,13,102,0,0,0,0,0,2,0,13,14,1,21,42,4,3,0,1,4,1,8,31,D,7,998
29,34,9,0,1,36,9,1,1,586,18,96,0,0,0,0,0,0,3,1,26,0,0,52,9,0,0,2,1,1,9,31,D,7,914
22,35,0,0,0,22,7,2,1,439,11,40,0,0,0,0,0,0,0,6,23,0,6,43,4,1,0,0,3,1,10,31,C,7,665
18,27,0,0,0,23,8,1,0,362,10,67,0,0,0,0,0,0,0,6,11,0,6,33,4,3,0,1,7,1,11,31,C,7,587
26,42,0,0,0,34,5,2,4,623,11,115,0,0,0,0,0,0,0,12,29,0,1,68,12,0,0,0,0,1,10,31,D,7,984
26,35,3,0,2,44,5,2,0,721,12,111,0,0,0,0,0,0,0,16,27,0,1,58,16,0,0,0,0,1,11,31,D,7,1079
25,28,1,5,2,44,6,2,0,482,9,82,0,0,0,0,1,0,3,6,23,0,3,48,9,0,1,0,6,1,12,31,C,7,786
5,8,0,0,0,2,2,2,2,74,5,9,0,0,0,0,0,0,0,6,3,0,0,6,6,0,0,0,0,2,0,31,C,7,130
5,12,0,0,0,2,2,2,1,53,1,3,0,0,0,0,0,0,0,5,0,0,0,0,4,1,0,0,0,2,1,31,C,7,91
3,11,0,3,0,1,2,5,0,73,4,12,0,0,0,0,0,0,0,2,6,0,0,7,1,0,0,0,0,2,0,31,D,7,130
1,5,0,0,0,2,4,6,0,52,1,3,0,0,0,0,0,0,0,3,6,0,0,9,1,0,0,0,0,2,1,31,D,7,93
2,12,0,0,0,1,2,4,0,41,1,6,0,0,0,0,0,0,0,2,3,0,1,7,3,0,0,0,2,2,2,31,C,7,87
2,5,0,0,0,1,1,9,0,46,1,4,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,2,2,3,31,C,7,80
2,15,0,0,0,1,1,2,0,44,1,2,0,0,0,0,0,0,0,5,5,0,0,5,2,0,0,0,0,2,2,31,D,7,85
2,11,0,2,2,1,0,1,0,32,1,6,0,0,0,0,0,0,0,3,2,0,1,12,3,0,0,0,0,2,3,31,D,7,79
3,8,0,0,0,1,2,17,2,44,1,4,0,0,0,0,0,0,0,4,6,0,0,8,1,1,0,0,1,2,4,31,C,7,103
1,14,0,0,0,6,6,11,0,65,0,10,0,0,1,0,0,0,0,10,9,0,0,26,4,1,0,0,4,2,5,31,C,7,168
2,5,2,2,0,4,0,2,0,47,3,11,0,0,0,0,0,0,0,3,6,0,2,6,5,0,0,0,3,2,4,31,D,7,103
2,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,3,23,55,D,7,16
0,0,0,0,0,0,0,0,0,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,146,D,7,48
0,0,0,0,0,0,0,0,1,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,146,D,7,29
1,1,0,0,0,0,0,0,1,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,146,C,7,17
1,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,146,C,7,11
0,1,0,0,0,1,0,0,0,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,146,D,7,24
0,0,0,0,0,0,0,0,0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,146,D,7,16
0,6,0,0,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,7,8,6,0,1,0,0,4,22,55,D,7,38
0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,3,6,3,0,1,0,0,4,23,55,D,7,19
2,5,0,1,2,10,2,1,0,30,3,9,0,0,0,0,0,0,0,2,6,0,0,19,2,0,3,0,0,6,18,55,D,7,97
2,11,0,0,1,5,1,1,0,20,0,3,0,0,0,0,0,0,0,1,13,0,0,15,4,0,1,0,2,6,19,55,D,7,80
4,2,0,2,0,3,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,7,6,2,0,0,0,6,20,55,C,7,45
1,4,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,6,21,55,C,7,28
1,3,0,0,0,3,0,0,0,9,1,4,0,0,0,0,0,0,0,1,4,0,0,4,0,0,2,0,2,6,20,55,D,7,34
1,3,0,0,0,2,0,0,0,10,0,3,0,0,0,0,0,0,0,1,4,0,2,2,7,0,0,0,2,6,21,55,D,7,37
0,2,1,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,1,7,5,0,1,0,0,6,22,55,C,7,26
0,2,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,6,23,55,C,7,15
0,3,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,1,9,2,0,1,0,1,6,22,55,D,7,25
1,4,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,5,0,0,9,1,0,0,0,0,6,23,55,D,7,29
0,4,0,0,0,3,0,0,0,11,1,5,0,0,0,0,0,0,2,0,3,0,0,4,5,0,1,0,0,7,19,55,C,7,39
6,8,0,0,0,18,0,1,0,22,5,5,0,0,0,0,0,0,0,0,2,0,0,8,3,0,0,0,0,7,18,55,D,7,78
3,5,0,0,0,2,2,0,0,18,1,3,0,0,0,0,0,0,0,2,6,0,3,10,1,2,0,0,1,7,19,55,D,7,59
3,4,1,0,0,8,0,1,0,15,0,4,0,0,0,0,0,0,0,0,3,0,2,6,1,0,0,0,0,7,20,55,C,7,48
2,3,0,1,0,2,0,0,0,6,0,3,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,7,21,55,C,7,25
1,3,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,10,2,0,0,0,0,7,20,55,D,7,33
1,0,0,3,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,1,7,21,55,D,7,21
2,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,0,0,1,7,22,55,C,7,19
4,5,0,0,0,1,1,2,2,6,1,1,0,0,0,0,0,0,0,1,0,0,0,7,1,2,1,0,1,7,23,55,C,7,36
1,2,0,0,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,7,22,55,D,7,19
1,6,0,1,0,2,0,1,1,9,2,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,3,0,0,7,23,55,D,7,38
10,1,0,0,0,9,0,0,0,19,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,1,15,12,C,7,49
5,4,0,0,0,24,1,0,0,39,2,17,0,0,0,0,0,0,1,1,0,0,0,2,1,4,0,1,1,1,14,12,D,7,103
1,3,0,1,1,16,0,2,0,29,2,14,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,1,15,12,D,7,76
0,2,0,0,0,12,1,1,0,22,1,6,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,4,1,16,12,C,7,57
1,0,0,0,0,10,0,0,2,18,0,9,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,4,1,17,12,C,7,54
3,4,0,0,0,19,0,0,0,19,1,5,0,0,0,0,0,0,0,0,3,0,0,3,1,2,0,0,1,1,16,12,D,7,61
4,0,0,0,0,24,0,0,1,31,2,14,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,3,1,17,12,D,7,87
2,1,0,0,0,17,0,0,0,35,3,16,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,18,12,C,7,78
2,2,0,0,0,5,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19,12,C,7,23
0,3,0,0,0,16,1,0,0,10,3,6,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,18,12,D,7,43
0,0,0,0,0,9,0,0,0,11,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,19,12,D,7,30
2,3,0,0,0,3,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,12,C,7,22
0,2,0,1,0,23,0,0,0,33,2,10,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,3,2,16,12,C,7,82
2,1,0,0,0,35,0,0,0,46,1,11,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,17,12,C,7,102
3,0,0,0,0,14,0,0,0,23,1,11,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,2,16,12,D,7,60
2,0,0,0,0,7,0,0,0,18,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,17,12,D,7,35
2,2,0,0,0,26,0,0,0,21,3,16,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,18,12,C,7,74
2,0,0,0,0,14,0,0,0,16,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,19,12,C,7,45
1,1,0,0,0,13,1,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,18,12,D,7,34
0,3,0,0,0,4,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,12,D,7,24
3,0,0,0,0,4,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,20,12,C,7,28
0,0,0,0,0,4,0,0,0,11,1,7,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,2,21,12,C,7,28
1,2,0,1,0,2,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,20,12,D,7,19
0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,12,D,7,9
2,1,0,0,1,6,0,0,0,23,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,22,12,C,7,39
6,5,0,1,0,20,0,2,0,17,0,10,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,3,14,12,D,7,67
11,3,0,0,0,23,0,2,0,27,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,15,12,D,7,79
10,2,0,0,0,9,0,0,0,25,1,13,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,3,16,12,C,7,69
4,3,0,0,0,18,0,0,1,18,0,6,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,3,17,12,C,7,56
3,6,0,0,0,23,0,0,0,72,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,12,D,7,115
4,2,0,0,0,12,0,0,0,21,0,9,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,3,17,12,D,7,53
10,4,0,0,0,13,0,0,0,17,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,18,12,C,7,54
3,3,0,0,0,4,0,0,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,19,12,C,7,30
3,3,0,0,0,11,2,2,0,15,0,4,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,3,18,12,D,7,45
1,2,0,0,0,4,0,0,0,9,0,3,0,0,0,0,0,0,0,0,1,0,2,2,0,4,0,0,1,3,19,12,D,7,29
3,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,20,12,C,7,15
2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,3,21,12,C,7,15
1,7,0,1,0,8,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3,20,12,D,7,33
3,4,0,0,0,15,0,3,0,17,2,9,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,5,16,12,D,7,63
3,3,0,0,0,11,0,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,1,5,17,12,D,7,45
9,2,0,1,0,70,1,0,0,100,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,12,C,7,214
0,3,0,0,0,7,0,0,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5,19,12,C,7,47
4,3,0,0,0,10,1,0,0,14,1,3,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,5,18,12,D,7,42
1,1,0,0,0,9,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,2,1,5,19,12,D,7,41
2,3,0,0,0,7,0,0,0,40,0,7,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,5,20,12,C,7,67
3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,5,21,12,C,7,10
0,4,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4,3,0,0,1,5,20,12,D,7,27
3,0,1,1,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,12,D,7,13
0,7,0,0,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,22,12,C,7,16
6,3,0,0,0,15,0,0,0,17,1,9,0,0,0,0,0,0,0,0,1,0,0,3,2,4,0,0,1,6,17,12,C,7,62
5,5,0,0,1,16,3,1,0,22,2,5,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,6,16,12,D,7,67
3,4,0,0,2,18,1,0,0,15,1,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,6,17,12,D,7,57
10,3,0,1,0,15,0,0,0,20,1,5,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,1,6,18,12,C,7,62
10,1,0,1,0,2,0,0,0,8,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,19,12,C,7,30
8,3,0,0,1,17,0,2,1,14,1,3,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,2,6,18,12,D,7,59
2,2,0,0,0,7,0,0,0,6,0,3,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,6,19,12,D,7,26
1,6,0,1,0,3,1,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,20,12,C,7,28
6,0,0,1,0,3,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,21,12,C,7,17
0,1,0,0,0,5,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,6,20,12,D,7,19
1,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,6,21,12,D,7,17
1,2,0,0,0,4,1,0,0,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,1,6,22,12,C,7,24
2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,12,C,7,8
10,5,0,0,0,19,0,0,2,32,2,8,0,0,0,0,0,0,0,0,0,0,1,2,1,6,1,0,1,7,14,12,D,7,90
7,3,0,1,0,19,0,0,0,24,1,12,0,0,0,0,0,0,0,1,0,0,0,2,1,4,0,0,1,7,15,12,D,7,76
5,2,0,0,0,9,0,0,4,13,1,9,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,7,16,12,C,7,47
8,4,0,0,0,17,0,0,1,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,12,C,7,51
5,4,0,1,1,20,1,4,0,25,2,16,0,0,0,0,0,0,0,0,0,0,0,2,4,3,5,0,1,7,16,12,D,7,94
3,2,0,0,0,23,2,0,1,21,2,10,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,4,7,17,12,D,7,78
6,0,0,0,0,13,0,0,0,13,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,7,18,12,C,7,41
2,2,0,0,0,7,0,0,0,14,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,7,19,12,C,7,38
6,3,0,0,0,17,1,1,0,15,1,4,0,0,0,0,0,0,1,3,0,0,0,4,6,0,0,0,1,7,18,12,D,7,63
3,2,0,0,0,16,0,0,0,12,0,1,0,0,0,0,0,0,0,1,2,0,0,2,1,3,0,0,2,7,19,12,D,7,45
5,0,0,2,1,7,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,20,12,C,7,34
2,3,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,12,C,7,12
2,2,0,0,0,4,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,20,12,D,7,26
3,0,0,0,0,15,0,0,0,30,2,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,16,12,C,7,66
11,4,0,2,0,24,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,2,4,17,12,C,7,68
5,1,0,0,0,21,0,0,0,27,1,4,0,0,0,0,0,0,0,0,1,0,0,4,2,2,0,0,1,4,16,12,D,7,69
4,5,0,0,0,19,0,0,0,28,0,7,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,2,4,17,12,D,7,72
8,2,0,0,0,10,0,0,0,15,2,6,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,1,4,18,12,C,7,53
8,2,0,0,0,5,1,0,0,11,0,10,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,4,19,12,C,7,42
3,2,0,0,1,6,1,1,0,17,1,7,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,4,18,12,D,7,46
3,1,0,0,0,4,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,19,12,D,7,20
3,4,0,0,0,1,0,0,0,7,0,3,0,0,0,0,0,0,0,2,3,0,0,4,1,1,0,0,0,4,20,12,C,7,29
6,2,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,21,12,C,7,16
1,1,0,0,0,4,0,0,0,7,1,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,4,20,12,D,7,22
0,0,0,0,0,7,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,21,12,D,7,20
1,3,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,4,22,12,C,7,18
23,32,0,1,5,32,8,4,0,431,5,97,0,1,0,0,0,0,2,16,20,0,0,39,7,1,1,0,6,1,13,31,C,7,731
25,31,1,5,0,45,13,2,0,650,6,98,0,0,0,0,2,0,2,6,15,2,31,57,8,7,0,0,4,1,12,31,D,7,1010
14,42,0,8,0,23,7,3,0,545,2,70,0,0,0,0,3,0,0,3,19,1,3,36,11,6,0,0,7,1,13,31,D,7,803
25,26,0,6,1,38,7,1,0,475,6,65,0,0,0,0,0,0,0,7,6,0,0,50,4,2,0,0,3,1,14,31,C,7,722
13,28,0,5,0,33,9,1,0,430,7,69,0,0,0,0,0,0,0,2,16,1,0,38,8,0,1,0,0,1,15,31,C,7,661
19,36,0,0,0,21,8,0,0,632,10,86,1,0,0,0,1,0,0,5,26,1,1,40,11,1,0,0,13,1,14,31,D,7,912
17,43,0,0,0,23,9,0,0,584,10,71,0,0,0,0,0,0,1,13,30,0,2,30,8,0,0,0,3,1,15,31,D,7,844
21,16,0,0,1,26,12,1,0,531,15,66,0,0,0,0,1,0,0,5,8,0,3,53,7,1,0,0,9,1,16,31,C,7,776
21,20,0,0,2,34,9,1,0,520,12,61,0,0,0,0,0,0,0,6,11,0,1,37,9,1,0,0,0,1,17,31,C,7,745
