C1,C2,C3,C4,C5,M,O1,O2,O3,P1,P2,P3,R1,R2,R3,R4,R5,R6,S1,S2,S3,S4,S5,S6,SE1,SE2,SE3,SE4,SE5,day,hora,point,sentido,survey,vh
4,7,4,2,0,4,0,3,7,112,1,13,5,0,0,1,0,0,9,1,7,0,1,4,4,10,2,8,22,22,14,294,C,8,231
4,10,2,0,1,4,2,1,0,118,4,38,0,0,0,0,0,0,0,5,2,0,0,24,19,3,0,0,9,22,15,294,C,8,246
14,8,5,5,0,3,3,0,0,115,1,10,2,0,0,0,0,0,0,4,9,1,0,13,19,0,2,1,12,22,14,294,D,8,227
9,20,0,0,0,1,2,2,0,79,2,19,0,1,0,0,0,0,0,4,6,0,12,13,8,5,0,0,0,22,15,294,D,8,183
2,13,2,5,2,4,4,1,0,151,4,6,0,0,0,0,0,1,0,0,6,0,0,24,23,3,0,0,3,22,16,294,C,8,254
3,5,2,0,0,4,0,1,1,62,1,27,0,0,0,0,0,0,0,0,6,3,1,7,18,2,1,0,7,22,17,294,C,8,151
11,8,0,0,0,3,5,1,0,112,5,24,0,0,0,0,0,0,2,4,8,0,2,4,17,3,2,0,4,22,16,294,D,8,215
11,11,0,0,0,4,2,1,0,140,0,22,0,0,0,0,0,0,0,4,2,0,0,9,12,1,2,0,3,22,17,294,D,8,224
4,1,2,0,1,1,0,2,0,93,0,5,0,0,0,0,0,0,3,0,0,2,3,7,13,0,0,0,0,22,18,294,C,8,137
16,10,0,1,0,1,2,0,1,64,2,23,0,0,0,0,0,0,0,0,0,0,0,10,5,5,1,0,1,23,7,294,C,8,142
16,9,0,2,1,3,3,2,0,132,2,24,0,0,0,0,0,0,0,2,1,1,0,7,6,0,0,0,4,23,6,294,D,8,215
2,5,1,5,2,1,2,3,0,142,2,33,0,0,0,0,0,0,0,0,2,1,0,12,6,0,3,0,1,23,7,294,D,8,223
9,14,0,3,1,3,2,2,0,103,2,40,0,0,0,0,1,0,0,0,4,0,0,19,12,0,0,0,7,23,8,294,C,8,222
15,8,0,3,0,1,0,0,1,104,2,18,0,0,0,0,0,0,0,0,5,0,0,5,9,0,0,0,8,23,9,294,C,8,179
5,12,0,1,0,4,1,1,0,99,3,52,0,0,0,0,0,0,0,0,0,0,0,8,4,0,2,0,6,23,8,294,D,8,198
10,8,0,3,0,4,2,2,0,149,5,32,0,2,0,0,0,0,0,1,1,1,0,9,6,0,0,1,3,23,9,294,D,8,239
7,9,2,1,2,0,3,0,0,64,1,8,0,0,0,0,0,0,2,0,2,0,2,18,6,0,0,2,3,23,10,294,C,8,132
9,9,0,0,1,4,0,0,0,57,5,19,0,0,0,0,0,0,1,3,5,2,3,10,6,1,0,0,0,23,11,294,C,8,135
7,16,0,1,0,2,1,0,0,103,1,22,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,0,1,23,10,294,D,8,166
15,6,0,0,0,1,2,0,0,139,5,26,0,0,0,0,0,0,0,4,2,0,3,6,8,0,2,0,5,23,11,294,D,8,224
12,13,0,0,0,1,0,1,0,81,1,13,0,0,0,2,0,0,0,2,5,0,2,9,15,3,0,0,3,23,12,294,C,8,163
15,9,0,0,0,3,1,0,1,87,5,19,0,0,0,1,0,0,0,3,4,0,0,12,18,1,0,0,4,23,13,294,C,8,183
22,5,0,0,0,3,0,1,0,108,2,11,0,0,0,0,0,0,0,2,1,1,3,4,16,3,0,2,2,23,12,294,D,8,186
2,1,0,0,1,0,5,1,0,8,1,1,0,0,0,0,0,0,0,3,3,2,2,2,7,2,2,0,0,24,0,294,C,8,43
5,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,24,1,294,C,8,24
2,4,0,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,24,0,294,D,8,28
4,5,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,4,24,1,294,D,8,27
3,0,0,0,0,0,2,0,0,25,2,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,24,2,294,C,8,38
2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,24,3,294,C,8,15
1,1,0,0,0,0,1,2,0,9,0,4,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,24,2,294,D,8,23
4,3,1,0,0,0,1,2,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,24,3,294,D,8,33
4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,24,4,294,C,8,14
11,8,2,0,0,0,1,0,0,33,2,0,0,0,0,1,0,0,0,1,3,0,1,7,0,1,0,0,0,24,5,294,C,8,71
27,3,13,0,0,6,0,8,1,112,2,28,0,2,2,0,0,1,2,34,10,1,14,11,23,0,0,18,28,21,21,294,C,8,346
5,1,8,3,1,3,1,0,0,45,0,1,0,2,0,2,4,0,7,2,5,1,0,1,0,0,1,0,1,21,20,294,D,8,94
8,5,0,2,0,0,0,3,2,70,1,3,0,5,0,4,0,0,0,3,0,2,0,2,3,0,2,2,7,21,21,294,D,8,124
16,5,11,0,1,4,1,8,0,95,5,35,0,1,2,1,0,0,1,8,24,0,7,25,13,0,0,6,31,21,22,294,C,8,300
6,3,6,2,0,5,2,1,1,38,1,9,0,0,0,0,0,0,0,4,10,0,5,10,9,0,0,0,8,21,23,294,C,8,120
2,13,3,2,0,1,1,0,0,41,0,2,2,0,0,0,0,0,7,5,6,0,0,5,3,2,1,2,2,21,22,294,D,8,100
5,2,0,0,0,2,1,0,0,19,0,4,0,0,0,0,0,0,2,0,0,1,1,1,4,0,1,0,2,21,23,294,D,8,45
8,3,1,0,0,6,0,1,3,110,2,1,0,0,1,0,0,0,2,2,4,1,8,21,2,4,0,0,4,22,19,294,C,8,184
13,12,0,3,0,3,1,1,1,131,0,19,0,0,0,1,0,0,0,0,2,0,1,10,14,0,0,0,4,22,18,294,D,8,216
12,20,0,3,0,3,0,0,0,97,0,28,0,0,0,0,0,0,0,0,3,0,0,17,12,0,0,0,5,22,19,294,D,8,200
13,5,2,1,0,8,1,4,1,104,7,4,2,1,0,0,0,1,6,1,0,9,2,9,3,3,2,0,1,22,20,294,C,8,190
11,4,1,0,0,3,3,3,0,48,0,20,0,0,0,0,0,0,0,2,3,1,0,11,4,6,1,0,0,22,21,294,C,8,121
11,14,0,1,1,3,2,0,0,37,1,27,0,0,0,0,0,0,0,0,3,0,1,12,9,0,0,0,1,22,20,294,D,8,123
7,5,0,3,0,1,1,1,0,37,0,9,0,0,0,0,0,1,0,0,3,0,0,8,10,0,0,0,2,22,21,294,D,8,88
1,5,0,1,1,0,0,1,0,32,0,10,0,0,0,1,0,0,0,0,1,0,2,8,9,0,1,0,1,22,22,294,C,8,74
1,5,0,0,0,0,2,0,0,33,0,3,0,2,0,0,0,0,0,0,1,0,0,11,3,0,0,0,1,22,23,294,C,8,62
3,3,0,1,0,0,2,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,2,22,22,294,D,8,58
9,4,0,1,0,1,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,22,23,294,D,8,42
14,11,0,1,0,5,2,1,0,103,0,36,0,1,0,0,0,0,1,0,5,0,1,11,11,3,0,0,7,23,13,294,D,8,213
13,15,1,0,0,3,3,0,0,105,1,33,0,0,0,0,1,0,0,2,2,0,0,18,8,0,0,0,11,23,14,294,C,8,216
17,10,1,0,0,2,6,0,0,93,1,31,0,0,0,0,0,0,0,0,2,0,0,9,15,1,0,0,7,23,15,294,C,8,195
20,20,0,2,0,3,1,0,0,123,4,52,6,0,1,0,0,1,5,4,9,0,3,15,11,8,0,0,7,23,14,294,D,8,295
8,15,3,7,1,9,5,4,2,139,12,49,0,1,0,1,5,0,1,8,4,3,4,20,5,3,2,1,7,23,15,294,D,8,319
7,8,0,1,2,2,2,2,0,96,2,33,0,0,0,2,0,0,0,0,1,0,1,9,16,0,0,0,4,23,16,294,C,8,188
3,9,6,6,0,1,5,0,1,68,0,7,4,0,1,0,0,0,13,0,0,12,6,4,3,0,4,0,2,23,17,294,C,8,155
13,3,3,0,2,9,6,3,0,93,5,28,0,0,0,1,0,0,7,0,7,2,1,26,8,2,0,2,10,23,16,294,D,8,231
19,18,0,2,0,0,1,0,0,131,0,41,0,1,0,0,0,0,0,0,6,1,0,8,14,2,0,0,11,23,17,294,D,8,255
10,6,0,0,0,5,3,2,0,117,5,37,1,0,0,0,0,0,0,1,10,0,3,32,9,1,0,0,5,23,18,294,C,8,247
4,5,1,2,0,0,3,1,0,16,4,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,24,4,294,D,8,40
5,3,0,1,0,1,0,1,4,63,3,16,0,0,0,0,0,0,0,0,1,0,1,9,1,0,0,0,1,24,5,294,D,8,110
10,2,0,1,1,2,0,0,0,52,1,22,0,0,0,0,0,0,2,2,1,1,1,3,6,2,1,2,3,24,6,294,C,8,115
16,20,0,0,0,5,4,0,0,71,1,25,1,0,0,0,0,0,0,1,15,0,0,9,12,3,0,0,2,24,7,294,C,8,185
3,6,0,0,0,6,12,2,0,152,6,42,0,0,0,0,0,0,0,5,0,0,0,12,13,3,0,0,0,24,6,294,D,8,262
8,15,2,1,2,6,4,1,0,159,0,34,0,0,0,0,0,0,1,1,4,2,1,15,4,2,2,0,6,24,7,294,D,8,270
10,8,0,0,0,3,1,0,0,146,0,12,0,0,0,0,0,0,4,2,2,0,0,4,16,1,0,0,4,24,8,294,C,8,213
0,0,0,0,0,0,4,0,5,160,5,6,0,0,0,0,0,0,24,5,9,5,10,0,4,5,4,0,0,24,9,294,C,8,246
5,13,0,9,0,3,2,0,0,197,1,31,0,1,0,0,0,0,0,0,0,0,7,9,31,5,1,2,1,24,8,294,D,8,318
19,7,0,2,0,3,0,3,0,157,2,40,0,0,0,0,0,0,0,0,3,0,0,12,8,5,4,0,0,24,9,294,D,8,265
4,5,0,0,0,4,1,0,1,45,4,12,1,0,1,1,0,0,0,1,1,0,1,8,3,1,0,3,2,24,10,294,C,8,99
13,3,0,0,0,3,2,2,1,92,0,22,0,0,0,1,0,1,1,2,1,0,0,9,3,1,2,3,4,24,11,294,C,8,166
5,4,0,1,1,4,0,1,0,148,3,30,0,0,0,0,0,0,0,0,3,0,0,11,6,2,0,0,4,24,10,294,D,8,223
11,5,2,0,2,5,4,2,1,111,1,25,0,0,0,0,0,0,0,1,8,1,2,6,7,4,0,0,2,23,19,294,C,8,200
11,10,0,0,0,8,1,0,0,151,1,38,0,0,0,1,0,0,0,3,6,0,0,23,16,1,0,0,5,23,18,294,D,8,275
14,14,0,0,0,5,0,0,0,97,1,36,0,0,0,0,0,0,0,5,4,0,0,11,17,4,0,0,2,23,19,294,D,8,210
0,0,0,0,0,3,0,0,0,145,1,2,0,0,0,0,0,0,24,3,1,5,5,6,25,11,5,2,1,23,20,294,C,8,239
0,0,0,0,0,0,2,2,0,66,1,0,0,0,0,0,0,0,15,2,4,1,0,7,1,7,0,0,0,23,21,294,C,8,108
4,5,9,0,1,1,1,1,0,80,0,12,0,0,0,0,0,0,0,0,2,0,1,11,12,5,0,0,0,23,20,294,D,8,145
7,14,0,3,2,3,3,1,0,51,0,13,0,0,0,0,0,0,0,0,1,0,0,8,9,1,0,0,1,23,21,294,D,8,117
8,4,0,0,0,0,1,1,0,44,4,2,0,1,0,0,0,0,0,1,2,0,0,9,6,0,0,1,0,23,22,294,C,8,84
2,6,0,0,0,1,4,0,0,28,2,2,0,0,0,1,0,0,0,0,1,0,1,4,1,1,0,0,0,23,23,294,C,8,54
8,16,0,0,0,0,1,0,0,29,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,23,22,294,D,8,73
3,0,0,0,0,2,1,0,3,25,1,7,0,0,0,0,0,0,6,0,0,0,2,1,0,15,4,0,0,23,23,294,D,8,70
11,10,0,3,1,3,0,1,0,168,2,31,0,0,0,0,0,0,2,0,1,1,0,7,6,0,4,0,2,24,11,294,D,8,253
10,17,0,0,0,3,1,1,0,96,2,31,1,0,0,0,0,0,2,3,3,0,1,17,15,1,4,0,5,24,12,294,C,8,213
12,7,0,0,0,5,1,0,2,91,1,31,0,0,0,0,0,0,0,3,2,0,1,30,9,3,0,0,5,24,13,294,C,8,203
3,8,6,1,0,3,2,0,0,134,2,29,0,2,0,0,0,0,1,1,5,0,0,9,3,1,4,5,0,24,12,294,D,8,219
9,14,0,0,0,7,2,0,1,121,2,37,0,1,0,0,0,0,0,2,6,0,1,11,12,3,1,0,1,24,13,294,D,8,231
8,15,1,0,2,2,2,3,0,152,2,30,0,0,0,0,0,0,5,2,4,0,0,10,12,1,0,0,5,24,14,294,C,8,256
5,8,1,1,0,3,4,0,0,143,3,17,0,0,0,0,0,0,6,2,3,0,0,10,11,3,0,0,3,24,15,294,C,8,223
19,6,3,1,0,1,5,4,0,150,4,33,0,4,0,4,0,0,6,0,10,2,2,10,17,12,2,4,5,24,14,294,D,8,304
11,9,0,2,0,2,6,1,0,133,0,42,1,0,0,2,0,0,4,5,3,0,2,13,11,1,2,3,7,24,15,294,D,8,260
9,16,0,2,0,4,6,2,0,178,7,26,0,1,0,0,0,0,0,1,5,0,4,26,12,6,2,0,0,24,16,294,C,8,307
5,7,0,0,0,8,5,3,0,127,6,15,2,0,0,0,0,0,0,1,3,0,1,17,15,12,1,0,0,24,17,294,C,8,228
24,16,0,0,0,7,4,1,0,191,3,44,0,0,0,0,1,0,0,3,5,0,0,12,17,3,0,0,6,24,16,294,D,8,337
1,2,0,0,0,0,1,0,0,29,0,3,0,0,0,0,0,0,5,3,0,0,0,8,11,3,0,0,3,18,0,215,C,8,69
2,4,0,1,0,0,0,2,1,14,0,0,0,0,0,0,0,0,0,0,1,0,1,11,5,2,0,2,2,18,1,215,C,8,48
0,4,0,0,1,0,1,1,0,19,0,4,0,1,0,0,0,0,0,0,1,0,0,13,9,1,0,1,6,18,0,215,D,8,62
0,4,0,1,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,4,1,0,0,10,9,0,0,1,3,18,1,215,D,8,44
2,2,0,4,1,0,0,3,0,14,0,1,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,1,3,18,2,215,C,8,51
1,3,0,6,1,0,0,2,0,14,0,0,0,0,0,0,0,0,0,2,0,0,1,16,4,2,0,1,4,18,3,215,C,8,57
2,7,0,2,1,1,0,1,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,8,15,0,0,0,3,18,2,215,D,8,54
2,7,0,0,0,2,0,2,0,20,1,0,0,0,0,0,0,0,1,0,1,0,0,12,12,0,1,0,10,18,3,215,D,8,71
16,16,0,0,0,16,2,1,0,213,4,48,0,0,0,1,0,2,0,4,1,0,1,5,11,4,0,0,6,24,17,294,D,8,351
6,7,0,0,0,6,5,0,0,135,5,20,0,0,0,0,0,0,2,2,1,0,0,19,11,3,0,0,6,24,18,294,C,8,228
3,3,0,0,0,7,8,2,3,119,8,24,5,0,0,0,0,0,6,2,5,0,2,9,5,0,2,0,4,24,19,294,C,8,217
22,17,0,3,0,10,1,1,0,241,1,41,0,0,0,0,0,0,0,2,4,0,1,15,11,0,0,0,6,24,18,294,D,8,376
11,9,0,5,0,8,1,0,0,187,0,60,0,0,0,0,0,0,0,0,4,0,0,19,10,0,0,0,7,24,19,294,D,8,321
4,13,1,0,0,9,2,10,3,112,11,32,0,0,1,0,0,0,11,0,16,0,9,14,10,6,0,1,9,24,20,294,C,8,274
4,2,0,0,0,4,3,1,0,72,1,6,0,0,0,3,0,0,0,0,2,0,10,3,1,5,0,0,2,24,21,294,C,8,119
10,8,0,0,0,2,8,7,2,63,2,15,0,0,0,0,0,0,2,0,12,0,1,14,25,13,0,0,4,24,20,294,D,8,188
6,7,2,0,0,3,16,7,0,32,5,11,0,0,0,0,0,0,2,3,8,0,5,5,13,12,0,0,11,24,21,294,D,8,148
6,6,3,0,0,4,2,2,0,61,0,6,0,0,0,0,0,0,2,1,2,1,1,3,5,1,0,5,2,24,22,294,C,8,113
6,1,1,0,0,0,2,3,0,60,0,7,0,0,0,0,0,0,10,5,3,0,0,7,0,6,0,2,0,24,23,294,C,8,113
6,12,0,3,0,0,4,1,0,49,1,15,0,0,0,0,0,0,0,1,8,0,0,14,10,8,0,0,9,24,22,294,D,8,141
1,4,0,2,0,0,1,2,1,29,2,16,0,0,0,0,0,0,0,0,7,0,0,12,4,10,0,0,15,24,23,294,D,8,106
0,4,0,2,1,1,0,6,0,9,0,2,0,0,0,0,0,0,0,0,3,0,0,8,5,5,0,0,10,18,4,215,C,8,56
2,6,0,2,3,1,2,0,0,8,1,2,0,0,0,0,0,0,0,0,6,0,0,1,15,6,0,0,15,18,5,215,C,8,70
4,5,2,3,4,3,0,1,1,51,1,1,0,0,0,0,0,0,0,3,4,0,0,34,16,0,6,0,16,18,4,215,D,8,155
4,5,0,0,3,6,1,1,0,108,2,2,0,0,0,0,0,0,0,1,2,0,0,29,38,1,20,0,28,18,5,215,D,8,251
3,24,0,4,3,8,0,6,0,57,3,11,0,0,0,0,0,0,0,0,1,0,6,25,23,0,12,0,42,18,6,215,C,8,228
13,12,0,4,0,3,6,1,0,64,5,13,0,0,0,0,0,0,0,1,2,0,4,32,29,4,27,1,35,18,7,215,C,8,256
0,10,0,2,1,6,4,3,0,117,3,12,0,0,0,1,0,0,4,4,1,0,5,66,30,2,2,16,48,18,6,215,D,8,337
9,8,1,6,0,5,0,4,0,136,6,44,0,0,0,0,0,0,2,5,0,0,0,44,32,3,2,10,48,18,7,215,D,8,365
6,16,1,2,0,7,3,5,0,63,0,30,0,0,0,0,0,0,0,6,4,0,3,46,21,24,0,0,29,18,8,215,C,8,266
7,11,1,2,0,5,1,2,0,65,0,23,0,0,0,0,0,1,0,4,4,0,1,33,28,35,0,0,37,18,9,215,C,8,260
10,16,0,2,0,14,6,0,0,131,3,58,0,1,0,0,0,0,0,4,2,3,1,49,38,9,12,2,38,18,8,215,D,8,399
14,14,0,0,0,6,4,3,0,131,3,45,0,0,0,0,0,0,0,10,1,0,3,52,45,11,17,3,27,18,9,215,D,8,389
9,23,0,7,2,5,0,3,0,84,0,34,0,0,0,0,0,0,1,9,6,0,2,50,37,37,0,0,51,18,10,215,C,8,360
7,12,0,5,2,3,2,2,0,104,3,22,0,0,0,0,0,0,0,0,1,0,0,21,25,22,8,0,52,18,11,215,C,8,291
6,14,0,0,0,4,3,2,0,147,2,55,0,0,0,0,0,0,0,12,5,0,2,49,21,9,15,4,51,18,10,215,D,8,401
9,18,0,2,0,5,4,2,0,113,1,36,0,0,0,0,0,0,0,3,4,0,0,41,34,13,11,0,18,18,11,215,D,8,314
15,7,0,3,2,5,1,5,0,96,1,20,0,0,0,1,0,0,0,0,6,0,0,20,34,16,6,1,27,18,12,215,C,8,266
11,9,0,5,0,7,0,2,0,89,1,24,0,0,0,0,0,0,0,2,3,0,2,25,33,27,0,0,33,18,13,215,C,8,273
11,9,0,3,0,3,0,7,0,122,1,13,0,0,0,0,0,0,0,4,2,0,1,41,34,23,0,0,37,18,12,215,D,8,311
7,18,0,1,0,8,2,4,0,170,6,28,0,0,0,0,0,0,0,1,0,0,0,47,31,13,0,1,29,18,13,215,D,8,366
15,14,0,4,1,7,0,0,0,96,2,19,0,0,0,0,0,0,0,5,3,0,1,47,45,28,1,1,46,18,14,215,C,8,335
10,8,0,2,2,12,4,7,0,173,5,23,0,1,0,0,0,0,0,1,6,0,1,37,43,32,1,0,46,18,15,215,C,8,414
5,12,0,0,0,11,5,2,0,172,1,25,0,0,0,0,0,0,0,4,5,0,1,30,35,24,0,6,29,18,14,215,D,8,367
9,7,0,0,0,3,2,1,1,171,2,24,0,0,0,0,0,0,0,2,5,0,0,37,37,28,0,0,29,18,15,215,D,8,358
8,6,1,3,0,3,2,0,0,217,4,20,0,0,0,0,0,0,0,6,6,0,0,37,57,30,0,0,36,18,16,215,C,8,436
5,5,0,2,3,8,3,3,0,201,7,20,0,0,0,0,0,0,0,1,8,0,1,45,57,30,0,0,52,18,17,215,C,8,451
8,8,0,0,0,13,3,2,1,129,0,26,0,0,0,0,0,0,0,3,4,0,1,31,34,12,0,1,37,18,16,215,D,8,313
2,11,0,0,0,8,1,3,0,104,1,12,0,0,0,0,0,0,0,1,2,0,0,32,23,8,0,1,18,18,17,215,D,8,227
7,14,0,1,1,4,1,2,0,87,1,26,0,0,0,0,0,0,0,4,0,0,0,44,51,20,0,0,34,18,18,215,C,8,297
9,8,0,1,1,8,0,2,0,78,1,21,0,0,0,0,0,0,0,2,0,0,0,43,27,10,0,0,14,18,19,215,C,8,225
5,8,0,0,0,4,5,0,0,81,2,25,0,0,0,0,0,0,0,6,3,0,6,40,27,5,6,7,10,18,18,215,D,8,240
1,4,0,0,0,4,1,3,0,52,2,16,0,0,0,0,0,0,0,7,1,0,1,35,19,0,5,3,11,18,19,215,D,8,165
7,8,0,0,1,1,4,0,0,37,0,10,0,0,0,0,0,0,0,3,4,0,0,40,31,4,0,0,22,18,20,215,C,8,172
1,1,0,0,0,1,1,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0,0,12,12,1,0,0,6,18,21,215,C,8,60
3,5,0,0,0,2,1,5,0,59,1,21,0,0,0,0,0,0,5,3,2,0,1,16,20,7,1,5,19,18,20,215,D,8,176
1,2,0,0,0,4,1,5,0,27,1,7,0,0,0,0,0,0,1,6,1,0,0,14,12,10,3,11,5,18,21,215,D,8,111
0,7,0,1,4,0,4,8,0,26,0,5,0,0,0,0,0,0,1,2,0,0,1,14,16,3,0,0,13,18,22,215,C,8,105
0,3,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,3,18,23,215,C,8,48
1,3,0,0,0,1,0,1,3,23,0,5,0,0,0,0,0,0,9,3,3,0,13,7,4,9,1,5,9,18,22,215,D,8,100
1,0,0,0,0,0,1,2,0,12,2,6,0,0,0,0,0,0,2,3,2,0,1,10,12,1,0,0,5,18,23,215,D,8,60
1,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,1,2,1,0,0,7,4,3,0,0,8,19,0,215,C,8,47
1,2,0,0,0,0,1,0,0,15,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,7,0,0,4,19,1,215,C,8,37
0,4,0,0,0,1,0,3,0,11,1,0,0,0,0,0,0,0,0,0,0,2,1,5,8,0,0,0,1,19,0,215,D,8,37
1,6,0,0,2,0,0,1,0,11,0,3,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,2,19,1,215,D,8,41
0,1,1,0,1,0,0,6,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0,0,6,19,2,215,C,8,41
0,2,0,0,0,1,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,19,3,215,C,8,28
1,1,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,10,11,2,0,0,4,19,2,215,D,8,38
0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,10,7,0,0,0,4,19,3,215,D,8,32
0,0,0,0,0,0,1,3,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,2,19,4,215,C,8,37
2,3,1,0,0,2,1,0,0,10,1,5,0,0,0,0,0,0,0,0,1,0,3,14,3,8,0,4,9,19,5,215,C,8,67
4,5,0,0,0,0,1,2,0,15,0,2,0,0,0,0,0,0,0,4,1,1,1,23,20,0,0,0,19,19,4,215,D,8,98
1,3,0,0,0,3,0,0,0,27,2,3,0,0,0,0,0,0,0,3,4,0,0,40,29,0,0,0,42,19,5,215,D,8,157
3,4,0,0,1,2,3,3,0,27,5,5,0,0,0,0,0,0,0,5,5,0,0,28,29,18,0,1,23,19,6,215,C,8,162
2,7,0,1,0,3,1,1,0,48,4,5,0,0,0,0,0,0,0,4,4,0,0,28,44,17,0,0,28,19,7,215,C,8,197
3,6,0,1,0,10,2,3,0,77,2,23,0,0,0,0,1,0,4,1,0,2,2,53,48,5,0,0,69,19,6,215,D,8,312
5,9,0,1,0,14,2,3,0,106,3,29,0,0,0,0,0,0,0,4,2,0,1,38,42,21,1,0,35,19,7,215,D,8,316
4,4,1,2,2,4,0,5,1,42,3,8,0,0,0,0,0,0,0,6,3,0,2,51,31,11,0,0,26,19,8,215,C,8,206
3,12,0,5,0,6,2,4,0,51,2,0,0,0,0,0,0,0,0,7,7,0,0,32,50,26,0,0,38,19,9,215,C,8,245
7,11,0,5,0,24,3,3,0,142,3,28,0,0,0,0,0,0,0,4,2,0,0,37,42,26,0,0,44,19,8,215,D,8,381
7,12,0,8,1,10,1,3,0,140,3,25,0,0,0,0,0,0,0,2,5,0,1,64,36,33,0,3,40,19,9,215,D,8,394
4,10,0,0,2,2,2,5,0,72,1,13,0,0,0,0,0,0,0,4,4,0,0,55,43,33,1,2,39,19,10,215,C,8,292
6,2,0,2,0,11,1,1,0,51,1,7,0,0,0,0,0,0,0,3,5,0,0,33,35,24,1,0,36,19,11,215,C,8,219
2,7,0,2,0,4,2,2,0,97,1,28,0,0,0,0,0,0,0,2,1,0,0,56,40,19,0,0,24,19,10,215,D,8,287
5,11,0,10,7,8,0,2,1,79,0,15,0,0,0,0,0,0,0,2,4,0,2,14,10,8,0,0,17,19,11,215,D,8,195
3,1,2,1,6,1,2,0,0,46,1,13,0,0,0,1,0,0,0,2,8,0,1,33,40,27,2,0,34,19,12,215,C,8,224
0,0,0,0,0,2,1,0,0,37,0,22,0,0,0,0,0,0,0,0,6,0,0,34,29,21,0,0,27,19,13,215,C,8,179
3,8,0,0,1,4,1,8,1,52,0,27,0,0,0,0,0,0,0,4,3,0,5,31,35,23,0,0,32,19,12,215,D,8,238
4,5,0,0,1,5,0,2,0,62,2,28,0,0,0,0,0,0,0,2,0,0,5,47,41,5,0,0,81,19,13,215,D,8,290
0,2,0,0,1,0,0,0,0,45,4,11,0,0,0,0,0,0,0,1,7,0,1,48,40,23,0,1,32,19,14,215,C,8,216
3,1,1,1,1,3,0,1,0,103,1,20,0,0,0,0,0,0,0,1,6,0,0,39,54,13,0,0,39,19,15,215,C,8,287
3,10,0,0,0,5,0,3,0,88,4,25,0,0,0,0,0,0,0,4,0,1,4,58,32,20,0,1,29,19,14,215,D,8,287
3,9,0,0,2,2,2,2,1,52,4,25,0,0,0,0,0,0,0,4,0,2,3,45,37,0,0,0,46,19,15,215,D,8,239
1,2,0,1,1,3,0,0,0,113,2,22,0,0,0,0,0,0,0,6,4,0,1,56,37,17,0,2,32,19,16,215,C,8,300
8,1,0,0,2,2,0,1,0,91,2,2,0,0,0,0,0,0,0,0,1,0,0,42,43,11,0,0,30,19,17,215,C,8,236
4,6,0,3,0,2,1,3,0,74,0,26,0,0,0,0,0,0,0,2,0,0,3,31,28,21,0,0,18,19,16,215,D,8,222
3,6,0,0,0,2,2,3,0,63,6,13,0,0,0,0,0,0,0,1,3,0,3,28,19,0,0,0,25,19,17,215,D,8,177
5,6,0,2,1,12,0,5,0,165,8,28,0,0,0,0,0,0,0,4,4,0,2,53,38,10,0,0,28,19,18,215,C,8,371
6,5,0,4,0,15,3,4,0,116,1,32,0,0,0,0,0,0,0,0,5,0,0,42,33,12,1,0,17,19,19,215,C,8,296
4,12,0,2,0,0,1,1,0,56,1,19,0,0,0,0,0,0,0,0,3,0,4,24,35,10,0,0,24,19,18,215,D,8,196
3,8,0,0,0,3,2,3,0,44,0,7,0,0,0,0,0,0,0,1,2,0,6,21,33,3,0,0,7,19,19,215,D,8,143
