C1,C2,C3,C4,C5,M,O1,O2,O3,P1,P2,P3,R1,R2,R3,R4,R5,R6,S1,S2,S3,S4,S5,S6,SE1,SE2,SE3,SE4,SE5,day,hora,point,sentido,survey,vh
5,5,0,1,0,4,1,0,0,32,2,2,0,0,0,0,0,0,0,3,7,0,2,3,0,0,0,0,2,22,7,277,C,6,69
11,10,0,1,0,8,1,1,0,21,1,5,0,0,0,0,0,0,0,5,6,0,5,12,3,0,0,0,1,22,6,277,D,6,91
6,15,0,2,0,2,0,0,0,23,2,8,0,0,0,0,0,0,0,2,7,0,0,14,0,2,0,0,1,22,7,277,D,6,84
1,10,0,1,0,9,0,0,0,34,2,5,0,0,0,0,0,0,0,4,8,0,0,12,1,0,0,0,2,22,8,277,C,6,89
3,12,0,0,1,5,0,1,0,44,1,7,0,0,0,0,0,0,1,4,1,0,3,8,2,0,0,0,0,22,9,277,C,6,93
9,13,0,3,1,7,1,0,0,28,2,15,0,0,0,0,0,0,0,2,3,0,2,8,4,0,0,0,1,22,8,277,D,6,99
4,9,0,1,0,4,0,0,0,36,1,8,0,0,0,0,0,0,0,0,17,2,6,7,3,3,0,0,6,22,9,277,D,6,107
10,13,0,0,0,3,1,0,0,31,0,6,0,0,0,0,0,0,0,10,3,0,2,5,0,0,0,0,2,22,10,277,C,6,86
6,9,0,0,0,4,1,0,0,40,2,9,0,0,0,0,0,0,0,4,3,0,2,3,2,0,0,0,0,22,11,277,C,6,85
2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,0,277,C,6,17
2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,23,1,277,C,6,9
3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,23,0,277,D,6,15
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,23,1,277,D,6,7
1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,2,277,C,6,7
0,7,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,3,277,C,6,18
2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,23,2,277,D,6,16
3,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,23,3,277,D,6,16
3,4,3,2,0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,23,4,277,C,6,24
2,7,0,0,0,4,0,0,0,13,0,2,0,0,0,0,0,0,0,2,7,0,4,4,3,1,0,0,0,23,5,277,C,6,49
3,5,0,0,0,1,1,0,0,14,1,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,23,4,277,D,6,32
6,11,0,1,0,6,0,0,0,49,3,6,0,1,0,0,0,0,0,0,10,0,6,10,1,0,0,1,1,22,10,277,D,6,112
8,8,0,1,0,1,2,0,0,35,1,11,0,0,0,0,0,0,0,2,9,0,0,12,4,0,0,0,1,22,11,277,D,6,95
4,6,0,0,0,6,0,0,0,36,2,8,0,0,0,0,0,0,1,1,4,0,2,9,2,0,0,0,2,22,12,277,C,6,83
2,6,0,1,0,3,0,2,0,30,5,2,0,0,0,0,0,0,0,1,4,0,9,4,2,0,0,0,1,22,13,277,C,6,72
4,15,0,2,0,8,1,1,0,36,0,10,0,0,0,0,0,0,0,3,3,0,0,6,2,1,0,0,1,22,12,277,D,6,93
10,11,0,0,0,6,0,0,0,40,0,8,0,0,0,0,0,0,0,2,5,0,1,4,0,0,0,0,3,22,13,277,D,6,90
9,9,0,0,0,9,0,0,0,29,4,8,0,0,0,0,0,0,0,2,2,0,0,6,1,0,0,0,2,22,14,277,C,6,81
4,13,0,0,0,6,0,0,0,15,0,3,0,0,0,0,0,0,0,3,2,0,4,6,3,0,0,0,2,23,5,277,D,6,61
0,9,1,1,0,8,1,0,0,22,0,12,0,0,0,0,0,0,0,5,0,0,4,9,1,0,0,0,0,23,6,277,C,6,73
8,6,0,4,0,5,1,1,0,32,1,9,0,0,0,0,0,0,0,5,4,0,5,7,2,0,0,0,2,23,7,277,C,6,92
9,8,0,2,0,6,0,0,0,32,5,3,0,0,0,0,0,0,0,3,1,3,8,15,0,0,0,1,4,23,6,277,D,6,100
4,12,0,2,0,5,0,0,0,32,1,0,0,0,0,0,1,0,0,0,8,0,1,16,0,0,0,1,3,23,7,277,D,6,86
1,11,0,0,0,5,0,0,0,35,2,12,0,0,0,0,0,0,0,1,3,0,2,2,1,0,0,0,1,23,8,277,C,6,76
4,9,0,2,0,6,0,0,0,38,2,3,0,0,0,0,0,0,0,4,3,0,4,1,2,0,0,0,2,23,9,277,C,6,80
8,8,0,0,0,3,0,0,0,39,3,7,0,0,0,0,0,0,0,3,2,0,2,10,1,0,0,1,3,23,8,277,D,6,90
10,11,0,0,0,7,0,1,0,37,1,8,0,0,0,0,0,0,0,3,9,0,0,15,2,0,0,0,8,23,9,277,D,6,112
3,8,0,0,0,3,0,0,1,52,4,0,0,0,0,0,0,0,0,0,8,0,5,12,1,0,0,1,0,23,10,277,C,6,98
5,7,0,1,0,4,2,0,0,34,2,6,0,0,0,0,0,0,0,0,2,1,0,4,2,0,0,0,0,22,15,277,C,6,70
11,9,0,0,0,4,0,0,0,36,1,14,0,1,0,0,0,0,0,2,7,0,4,8,5,0,0,0,0,22,14,277,D,6,102
7,13,0,0,0,1,0,0,0,33,0,15,0,0,0,0,0,0,0,2,7,0,2,13,4,0,0,0,4,22,15,277,D,6,101
8,8,0,2,0,2,0,0,0,37,0,4,0,0,0,0,0,0,0,0,6,0,2,4,1,0,0,0,2,22,16,277,C,6,76
4,15,0,2,0,7,2,0,0,39,1,5,0,0,0,0,0,0,0,0,3,2,2,16,2,0,0,0,2,22,17,277,C,6,102
6,10,0,1,0,5,0,0,1,28,1,8,0,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,3,22,16,277,D,6,77
8,7,0,1,0,4,0,0,0,28,0,11,0,0,0,0,0,0,0,0,13,0,1,4,3,0,0,0,1,22,17,277,D,6,81
5,13,0,1,0,5,3,0,0,26,2,2,0,0,0,0,0,0,0,6,3,0,4,14,1,0,0,0,0,23,11,277,C,6,85
7,6,0,4,0,3,0,0,0,33,1,9,0,0,0,0,0,0,0,6,4,0,2,11,0,0,0,0,1,23,10,277,D,6,87
4,6,0,2,0,5,0,0,0,56,2,5,0,0,0,0,0,0,0,1,1,0,2,7,2,0,0,0,0,23,11,277,D,6,93
4,7,0,0,0,1,0,0,0,44,0,10,0,0,0,0,0,0,1,1,4,0,0,5,3,0,0,0,0,23,12,277,C,6,80
7,16,1,2,0,6,1,0,0,40,0,9,0,0,0,0,0,0,2,1,3,0,3,7,1,0,0,0,0,23,13,277,C,6,99
3,5,0,2,0,3,1,0,0,28,0,3,0,0,0,0,0,0,0,0,2,0,0,7,1,3,0,0,0,23,12,277,D,6,58
1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,24,0,277,C,6,10
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,277,C,6,3
0,0,0,0,0,2,2,0,0,16,1,1,0,0,0,0,0,0,1,4,2,0,1,5,3,0,0,0,0,24,0,277,D,6,38
0,0,0,0,0,2,0,1,0,21,2,0,0,0,0,0,0,0,5,4,12,0,4,3,1,0,0,0,0,24,1,277,D,6,55
8,5,0,0,1,1,1,1,0,17,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,2,277,C,6,39
2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,3,277,C,6,11
3,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,4,1,0,1,11,0,0,0,0,0,24,2,277,D,6,31
10,9,0,1,1,5,1,0,0,29,0,1,0,0,0,0,0,0,2,0,4,0,0,7,0,0,0,0,0,22,18,277,C,6,70
8,5,0,1,0,2,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,22,19,277,C,6,52
2,11,0,0,0,3,0,0,0,37,0,2,0,0,0,0,0,0,0,2,4,0,0,6,3,0,0,0,0,22,18,277,D,6,70
3,3,0,0,0,0,0,1,0,29,2,3,0,0,0,0,0,0,0,0,5,0,0,11,1,0,0,0,0,22,19,277,D,6,58
3,4,0,1,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,1,4,0,1,5,0,0,0,0,0,22,20,277,C,6,34
4,6,0,1,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,22,21,277,C,6,29
2,5,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,22,20,277,D,6,33
3,3,0,0,0,0,0,1,1,13,2,0,0,0,0,0,0,0,2,3,2,0,0,2,0,0,0,0,0,22,21,277,D,6,32
1,3,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,1,4,0,2,2,0,0,0,0,0,22,22,277,C,6,20
0,6,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,22,23,277,C,6,15
5,11,0,2,0,2,1,2,0,34,1,4,0,0,0,0,0,0,0,5,2,0,0,15,4,1,0,0,2,23,13,277,D,6,91
8,8,0,1,0,3,0,0,0,34,1,9,0,0,0,0,0,0,0,1,7,0,2,5,0,0,0,0,0,23,14,277,C,6,79
11,10,0,1,0,10,0,1,0,41,3,7,0,0,0,0,0,0,0,1,2,0,2,10,0,0,0,0,0,23,15,277,C,6,99
7,9,0,1,0,4,0,0,0,28,0,6,0,0,0,0,0,0,0,2,4,0,0,15,2,1,0,0,0,23,14,277,D,6,79
10,8,0,0,0,3,0,0,0,36,0,13,0,0,0,0,0,0,0,2,3,0,1,17,7,0,0,0,2,23,15,277,D,6,102
12,12,0,0,0,4,0,0,0,32,0,9,0,0,0,0,0,0,0,2,5,0,1,11,1,0,0,1,0,23,16,277,C,6,90
15,8,0,0,0,6,2,0,0,38,0,10,0,0,0,0,0,0,0,0,6,0,0,12,3,0,0,0,1,23,17,277,C,6,101
11,0,3,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,277,D,6,27
0,11,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,24,4,277,C,6,27
2,8,0,0,0,0,1,1,0,6,0,1,0,0,0,0,0,0,0,3,5,1,0,3,1,0,1,0,1,24,5,277,C,6,34
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,24,4,277,D,6,12
1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,0,0,1,0,24,5,277,D,6,16
1,9,0,0,0,7,0,0,0,19,2,0,0,0,0,0,0,0,0,0,2,0,0,12,1,0,1,3,4,24,6,277,C,6,61
3,19,0,0,0,3,1,0,0,42,2,4,0,0,0,0,0,0,0,2,9,0,3,6,3,0,0,0,1,24,7,277,C,6,98
3,11,0,2,0,4,3,1,0,30,2,2,0,0,0,0,0,0,0,2,8,0,2,12,2,0,0,0,1,24,6,277,D,6,85
6,15,0,2,0,5,0,2,0,27,2,8,0,0,0,0,0,0,0,1,6,0,0,13,6,0,0,0,0,24,7,277,D,6,93
3,2,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,25,0,277,C,6,17
0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,25,1,277,C,6,12
0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,25,0,277,D,6,16
1,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,25,1,277,D,6,13
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,277,C,6,4
0,6,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,25,3,277,C,6,16
2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,2,277,D,6,6
1,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,0,25,3,277,D,6,15
1,9,0,1,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,1,0,0,0,25,4,277,C,6,40
2,10,0,1,0,4,0,0,0,16,2,0,0,0,0,0,0,0,0,2,2,0,1,4,2,0,0,0,0,25,5,277,C,6,46
0,4,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,133,C,6,12
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,19,1,133,C,6,9
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,2,0,1,0,0,0,0,19,0,133,D,6,14
0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,4,2,1,0,0,3,0,0,0,0,0,19,1,133,D,6,15
1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,19,2,133,C,6,13
3,7,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,22,22,277,D,6,28
1,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,23,277,D,6,12
11,13,0,0,0,4,1,1,0,35,1,5,0,0,0,1,0,0,0,4,6,0,1,11,1,0,0,0,4,23,16,277,D,6,99
6,10,0,0,0,6,3,0,0,35,1,12,0,0,0,0,0,0,0,8,3,0,5,12,3,0,0,0,4,23,17,277,D,6,108
2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,23,18,277,C,6,9
0,0,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,3,7,1,3,6,2,0,0,0,1,23,19,277,C,6,34
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,23,18,277,D,6,7
2,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,23,19,277,D,6,13
9,6,0,0,2,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,20,277,C,6,31
6,17,0,0,0,2,2,1,0,43,3,4,0,0,0,0,0,0,0,2,6,0,2,12,2,0,0,0,2,24,8,277,C,6,104
3,15,0,2,0,9,0,1,0,41,2,7,0,0,0,0,0,0,0,2,5,0,2,8,1,0,0,0,2,24,9,277,C,6,100
6,15,0,0,0,5,0,0,0,29,0,7,0,0,0,0,0,0,0,5,3,0,2,15,3,0,0,0,1,24,8,277,D,6,91
4,13,2,0,0,1,2,0,0,40,11,5,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,24,9,277,D,6,92
1,12,0,0,0,3,0,1,0,27,0,1,0,0,0,0,0,0,0,1,4,0,0,9,2,1,0,0,1,24,10,277,C,6,63
5,5,0,0,0,2,0,0,0,53,2,2,0,0,0,0,0,0,0,5,4,0,2,10,3,0,0,0,0,24,11,277,C,6,93
7,11,0,0,0,3,0,1,0,26,1,10,0,0,0,0,0,0,0,1,4,0,3,4,0,0,0,2,1,24,10,277,D,6,74
8,13,0,0,0,5,3,1,0,39,0,4,0,0,0,0,0,0,0,2,3,0,3,14,0,0,0,4,1,24,11,277,D,6,100
3,3,0,0,0,5,0,0,0,7,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,25,4,277,D,6,27
3,13,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,1,9,0,0,0,0,3,25,5,277,D,6,53
3,7,0,0,0,4,2,0,0,31,0,5,0,0,0,0,0,0,0,0,6,0,8,11,0,0,0,0,3,25,6,277,C,6,80
8,12,0,0,0,6,2,0,0,30,1,8,0,0,0,0,0,0,0,2,9,0,2,5,0,0,0,1,2,25,7,277,C,6,88
5,14,0,2,1,3,1,0,0,18,1,3,0,1,0,0,4,0,0,3,2,0,2,4,1,0,0,0,0,25,6,277,D,6,65
7,13,0,0,1,4,0,0,0,28,0,10,0,0,0,0,0,0,0,0,7,0,0,5,2,3,0,0,3,25,7,277,D,6,83
8,18,1,0,0,5,0,0,0,36,0,4,0,0,0,0,0,0,0,0,9,0,2,5,0,3,0,0,3,25,8,277,C,6,94
4,13,0,0,0,2,1,1,0,38,3,4,1,0,0,0,0,0,0,1,7,1,3,3,0,0,0,1,2,25,9,277,C,6,85
9,13,0,1,0,4,0,0,0,24,0,7,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,25,8,277,D,6,65
1,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,3,133,C,6,16
0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,19,2,133,D,6,8
3,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,19,3,133,D,6,13
1,2,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,6,1,0,2,3,5,2,0,0,0,0,19,4,133,C,6,29
1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,3,19,5,133,C,6,30
1,4,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,0,2,1,0,0,4,1,0,0,0,2,19,4,133,D,6,26
1,6,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,19,5,133,D,6,21
4,5,0,2,0,3,6,0,0,14,2,3,0,0,0,0,0,0,0,5,10,0,3,34,5,2,0,0,0,19,6,133,C,6,98
3,13,0,0,0,1,1,0,0,20,4,5,0,0,0,0,0,0,0,3,16,0,0,17,5,0,0,1,3,19,7,133,C,6,92
4,9,0,0,2,1,1,0,0,17,0,0,0,0,0,0,1,0,0,1,5,0,0,11,0,0,0,0,1,19,6,133,D,6,53
0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,23,21,277,C,6,40
2,0,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,23,20,277,D,6,18
5,4,0,0,0,1,0,0,0,19,3,4,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,23,21,277,D,6,40
3,1,6,0,0,6,0,0,0,28,0,3,0,0,0,0,0,0,0,1,6,0,0,1,3,0,0,0,0,23,22,277,C,6,58
0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,3,6,0,2,4,0,0,0,0,0,23,23,277,C,6,30
5,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,23,22,277,D,6,14
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,23,23,277,D,6,11
3,4,0,0,0,7,0,0,0,31,1,4,0,0,0,0,0,0,0,3,2,1,1,6,0,0,0,0,2,24,12,277,C,6,65
7,9,0,0,0,4,0,0,0,43,0,6,0,0,0,0,0,0,0,6,6,0,1,1,1,0,0,0,1,24,13,277,C,6,85
6,9,1,0,0,5,0,1,0,34,2,6,0,0,0,0,0,0,0,1,6,0,0,7,1,0,0,0,1,24,12,277,D,6,80
8,13,0,0,0,6,0,0,0,20,2,9,0,0,0,0,0,0,0,2,3,0,0,15,0,0,0,0,0,24,13,277,D,6,78
8,17,0,0,0,3,2,0,0,39,0,4,0,0,0,0,0,0,0,5,6,0,1,14,2,0,0,0,1,24,14,277,C,6,102
20,13,0,1,0,7,2,4,0,23,1,4,0,0,0,0,0,0,0,3,2,0,0,8,3,0,0,0,0,24,15,277,C,6,91
11,8,0,2,0,7,0,0,0,32,2,9,0,0,0,0,0,0,1,2,3,0,0,15,2,0,0,0,2,24,14,277,D,6,96
2,10,0,2,0,5,0,0,0,31,0,8,0,0,0,0,0,0,0,2,2,0,2,6,1,0,0,0,0,24,15,277,D,6,71
10,7,0,0,0,6,4,1,0,46,2,5,0,0,0,0,0,0,0,3,7,0,0,10,2,1,0,0,2,24,16,277,C,6,106
7,12,0,1,0,4,1,4,0,28,1,7,0,0,0,0,0,0,0,2,2,0,0,7,3,0,0,0,0,24,17,277,C,6,79
7,6,0,1,0,6,0,0,0,23,2,17,0,0,0,0,0,0,0,4,3,0,1,16,1,0,0,0,2,24,16,277,D,6,89
6,19,0,1,0,9,1,0,0,53,0,8,0,0,0,0,0,0,0,1,7,0,8,15,0,0,0,1,1,24,17,277,D,6,130
5,13,1,2,0,7,4,1,0,39,1,5,0,0,0,0,0,0,0,2,4,0,1,3,3,0,0,0,1,24,18,277,C,6,92
4,13,0,3,0,3,0,0,0,24,0,4,0,0,0,0,0,0,0,3,3,0,0,5,5,1,0,0,3,25,9,277,D,6,71
8,18,0,0,1,5,2,0,0,47,3,9,0,0,0,0,0,0,0,0,5,0,11,12,2,0,0,5,4,25,10,277,C,6,132
7,20,0,0,2,5,0,0,0,40,3,7,0,0,0,0,0,0,0,1,7,0,2,6,0,0,0,0,2,25,11,277,C,6,102
7,11,0,1,0,3,1,2,0,37,4,18,0,0,0,0,0,0,0,3,4,0,0,18,2,0,0,0,0,25,10,277,D,6,111
9,13,0,0,0,6,1,0,0,40,0,12,0,1,0,0,0,0,0,2,6,0,2,14,0,0,0,0,0,25,11,277,D,6,106
5,13,0,0,0,3,0,0,0,36,1,8,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,25,12,277,C,6,75
10,13,0,1,0,3,0,0,0,47,1,8,0,1,0,0,0,0,0,3,6,0,3,13,0,0,0,0,0,25,13,277,C,6,109
4,8,0,2,0,2,1,1,0,26,0,10,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,25,12,277,D,6,64
5,14,0,0,1,3,0,0,0,26,0,6,0,0,0,0,0,0,0,3,5,0,0,7,3,2,0,0,1,25,13,277,D,6,76
4,16,1,0,0,6,2,0,0,50,2,7,0,0,0,0,0,0,0,1,8,0,4,11,0,1,1,0,3,25,14,277,C,6,117
4,17,0,0,0,3,0,0,0,44,0,6,0,0,0,0,0,0,0,0,3,0,1,15,0,0,0,2,3,25,15,277,C,6,98
3,11,0,1,0,4,0,1,0,51,2,7,0,0,0,0,0,0,1,4,3,0,2,6,4,0,0,0,3,25,14,277,D,6,103
4,16,0,0,0,7,1,0,0,38,2,9,0,0,0,0,0,0,0,1,2,0,0,12,0,0,0,0,1,25,15,277,D,6,93
7,6,0,0,2,1,0,0,0,26,0,0,0,0,12,0,0,0,0,4,7,0,0,9,4,0,0,0,1,19,7,133,D,6,79
7,8,0,1,0,2,2,0,0,24,0,0,0,0,0,0,0,0,0,2,6,0,0,5,0,0,0,0,0,19,8,133,C,6,57
2,9,1,1,0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,1,3,1,0,16,5,0,0,0,2,19,9,133,C,6,58
3,9,0,2,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,1,11,0,1,6,1,2,0,0,0,19,8,133,D,6,52
2,5,0,0,0,1,0,0,0,17,2,1,0,1,0,0,0,0,0,2,3,0,0,5,1,0,0,0,0,19,9,133,D,6,40
3,8,0,4,0,0,0,0,0,22,1,2,0,0,0,0,0,0,0,0,16,0,1,21,7,2,1,0,2,19,10,133,C,6,90
5,5,0,0,0,1,0,1,0,9,2,4,0,0,0,0,0,0,0,0,6,0,2,28,2,1,0,0,1,19,11,133,C,6,67
2,9,0,0,2,0,1,0,0,14,3,0,0,0,0,0,0,0,0,2,6,0,0,14,1,0,0,1,3,19,10,133,D,6,58
3,8,0,0,0,1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,5,0,1,15,1,1,0,0,0,19,11,133,D,6,57
7,7,0,0,0,0,0,0,0,15,1,0,1,0,3,0,0,0,0,0,3,0,0,15,0,2,17,0,5,19,12,133,C,6,76
5,5,0,0,0,0,0,0,0,4,2,0,0,0,9,0,0,0,0,0,0,0,0,8,3,0,10,4,1,19,13,133,C,6,51
1,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,20,0,133,C,6,16
0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,20,1,133,C,6,12
0,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,20,0,133,D,6,13
0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,1,133,D,6,8
2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20,2,133,C,6,10
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,20,3,133,C,6,6
1,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,20,2,133,D,6,15
1,2,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,20,3,133,D,6,12
0,0,0,0,0,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,20,4,133,C,6,14
0,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,3,0,0,10,0,3,0,0,2,20,5,133,C,6,27
2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,3,1,0,0,0,1,20,4,133,D,6,21
2,4,0,3,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,4,4,0,0,7,2,0,1,0,1,20,5,133,D,6,35
0,2,0,1,0,1,3,0,0,6,0,2,0,0,0,0,0,0,0,2,9,0,0,7,0,0,0,0,0,20,6,133,C,6,33
0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,22,0,133,C,6,13
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22,1,133,C,6,3
5,5,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,22,0,133,D,6,23
3,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,22,1,133,D,6,15
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,22,2,133,C,6,8
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,22,3,133,C,6,7
6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,2,133,D,6,14
