"index","cod_mun_origem","cod_mun_destino","totalCost","cod_nos","costs"
"0","3550308","3100104","-1.13139533116879E-5","[3550308,3170206,3100104]","[-1.0,-0.019243731632703764,-1.13139533116879E-5]"
"0","3550308","5200100","-1.6800389007553412E-5","[3550308,5300108,5200100]","[-1.0,-0.0659403561218135,-1.6800389007553412E-5]"
"0","3550308","3100203","-3.6382064911708175E-5","[3550308,3100203]","[-1.0,-3.6382064911708175E-5]"
"0","3550308","1500107","-4.9251536028907135E-6","[3550308,5300108,1501402,1500107]","[-1.0,-0.0659403561218135,-0.0017574414919219652,-4.9251536028907135E-6]"
"0","3550308","2300101","-5.802090409431198E-7","[3550308,3509502,2307304,2300101]","[-1.0,-0.033018433131901226,-1.7840566312405471E-4,-5.802090409431198E-7]"
"0","3550308","2900108","-6.226460773480258E-6","[3550308,2900108]","[-1.0,-6.226460773480258E-6]"
"0","3550308","2900207","-6.169841808040936E-7","[3550308,2910701,2900207]","[-1.0,-2.7805420414904486E-4,-6.169841808040936E-7]"
"0","3550308","4100103","-1.2255867594761493E-6","[3550308,4106902,4100103]","[-1.0,-0.012387604752572046,-1.2255867594761493E-6]"
"0","3550308","4200051","-2.579194010660499E-6","[3550308,4209300,4200051]","[-1.0,-3.627218619217617E-4,-2.579194010660499E-6]"
"0","3550308","1500131","-8.815319874772831E-8","[3550308,5300108,1504208,1500131]","[-1.0,-0.0659403561218135,-6.003846074363761E-4,-8.815319874772831E-8]"
"0","3550308","4200101","-1.6068119103319268E-5","[3550308,4115200,4200101]","[-1.0,-0.010721171883403052,-1.6068119103319268E-5]"
"0","3550308","3100302","-2.7220309730372986E-6","[3550308,3106200,3100302]","[-1.0,-0.012537039811135573,-2.7220309730372986E-6]"
"0","3550308","1700251","-7.13710122364899E-7","[3550308,5208707,1721000,1700251]","[-1.0,-0.028147265320115168,-8.532019417482602E-4,-7.13710122364899E-7]"
"0","3550308","3100401","-1.4536281626761485E-6","[3550308,3152105,3100401]","[-1.0,-5.097762148954278E-4,-1.4536281626761485E-6]"
"0","3550308","2100055","-1.0879943935242137E-5","[3550308,5208707,2100055]","[-1.0,-0.028147265320115168,-1.0879943935242137E-5]"
"0","3550308","2900306","-1.9414096905796864E-6","[3550308,2910602,2900306]","[-1.0,-1.1689874883543819E-4,-1.9414096905796864E-6]"
"0","3550308","1500206","-1.0586600501953316E-7","[3550308,5300108,1501402,1500206]","[-1.0,-0.0659403561218135,-0.0017574414919219652,-1.0586600501953316E-7]"
"0","3550308","2300200","-2.284289129506442E-6","[3550308,3304557,2304400,2300200]","[-1.0,-0.1914498118571103,-0.0049494339014691255,-2.284289129506442E-6]"
"0","3550308","2400109","-2.854239014380442E-6","[3550308,2403103,2400109]","[-1.0,-4.199808835445507E-5,-2.854239014380442E-6]"
"0","3550308","2200053","-1.0099832341226563E-6","[3550308,2927408,2611101,2200053]","[-1.0,-0.03136335439708387,-4.5545698934378254E-4,-1.0099832341226563E-6]"
"0","3550308","2300309","-5.359639763838889E-5","[3550308,2300309]","[-1.0,-5.359639763838889E-5]"
"0","3550308","5100102","-3.1749395524828806E-6","[3550308,5103403,5100102]","[-1.0,-2.974050675332923E-4,-3.1749395524828806E-6]"
"0","3550308","1200013","-1.7662090534011992E-7","[3550308,5300108,1200401,1200013]","[-1.0,-0.0659403561218135,-7.666510405040274E-4,-1.7662090534011992E-7]"
"0","3550308","5200134","-1.68674077282983E-5","[3550308,5208707,5200134]","[-1.0,-0.028147265320115168,-1.68674077282983E-5]"
"0","3550308","2400208","-1.9366208672272215E-6","[3550308,3304557,2304400,2400208]","[-1.0,-0.1914498118571103,-0.0049494339014691255,-1.9366208672272215E-6]"
"0","3550308","3100500","-6.617140665149607E-5","[3550308,3100500]","[-1.0,-6.617140665149607E-5]"
"0","3550308","5200159","-5.265240533971569E-6","[3550308,5208707,5200159]","[-1.0,-0.028147265320115168,-5.265240533971569E-6]"
"0","3550308","3500204","-4.202771905116618E-6","[3550308,3549805,3500204]","[-1.0,-0.016131600033158954,-4.202771905116618E-6]"
"0","3550308","2900355","-4.679002974530102E-7","[3550308,3548500,2803500,2900355]","[-1.0,-0.011822767090444471,-1.4230234416797753E-4,-4.679002974530102E-7]"
"0","3550308","2600104","-1.8923557252734118E-5","[3550308,2600104]","[-1.0,-1.8923557252734118E-5]"
"0","3550308","2400307","-3.0182941199906565E-7","[3550308,2408102,2400307]","[-1.0,-2.6608963246667106E-4,-3.0182941199906565E-7]"
"0","3550308","3200102","-2.9653037815585694E-5","[3550308,3304557,3200102]","[-1.0,-0.1914498118571103,-2.9653037815585694E-5]"
"0","3550308","2100105","-1.1084576665532294E-8","[3550308,5300108,2103406,2100105]","[-1.0,-0.0659403561218135,-8.202586732493897E-7,-1.1084576665532294E-8]"
"0","3550308","2600203","-2.9911429205934574E-6","[3550308,2600203]","[-1.0,-2.9911429205934574E-6]"
"0","3550308","1500305","-7.042006417629422E-8","[3550308,5300108,1600303,1500305]","[-1.0,-0.0659403561218135,-5.058535237928986E-4,-7.042006417629422E-8]"
"0","3550308","2600302","-1.269709647925386E-5","[3550308,2600302]","[-1.0,-1.269709647925386E-5]"
"0","3550308","2200103","-8.666758463621834E-7","[3550308,5300108,2211001,2200103]","[-1.0,-0.0659403561218135,-0.0015405427280237379,-8.666758463621834E-7]"
"0","3550308","4200200","-2.2298718263223855E-6","[3550308,4214805,4200200]","[-1.0,-2.2293171318382257E-4,-2.2298718263223855E-6]"
"0","3550308","1500347","-6.589175223261519E-7","[3550308,5208707,1508084,1500347]","[-1.0,-0.028147265320115168,-5.8896141902124464E-5,-6.589175223261519E-7]"
"0","3550308","3100609","-4.975064245476873E-5","[3550308,3100609]","[-1.0,-4.975064245476873E-5]"
"0","3550308","5100201","-1.9106688451954126E-5","[3550308,5100201]","[-1.0,-1.9106688451954126E-5]"
"0","3550308","2200202","-1.1066324131134936E-6","[3550308,5208707,2200202]","[-1.0,-0.028147265320115168,-1.1066324131134936E-6]"
"0","3550308","2500106","-1.0987871953200457E-6","[3550308,2500106]","[-1.0,-1.0987871953200457E-6]"
"0","3550308","2700102","-4.944542378940205E-6","[3550308,2700102]","[-1.0,-4.944542378940205E-6]"
"0","3550308","5000203","-3.837773319446701E-6","[3550308,5002704,5000203]","[-1.0,-0.013162738075137266,-3.837773319446701E-6]"
"0","3550308","3100708","-8.905808117132797E-6","[3550308,3505500,3100708]","[-1.0,-6.11780292860972E-4,-8.905808117132797E-6]"
"0","3550308","4200408","-3.284901400791442E-7","[3550308,4209003,4200408]","[-1.0,-1.0835262620517117E-4,-3.284901400791442E-7]"
"0","3550308","2100154","-1.1958500529333785E-7","[3550308,2312908,2100154]","[-1.0,-2.621217898169042E-4,-1.1958500529333785E-7]"
"0","3550308","3200169","-3.1267395127385014E-7","[3550308,3205309,3201506,3200169]","[-1.0,-0.023795518633050128,-3.583657868762661E-4,-3.1267395127385014E-7]"
"0","3550308","2900405","-3.600405363683822E-6","[3550308,2930501,2900405]","[-1.0,-1.8868617892968116E-4,-3.600405363683822E-6]"
"0","3550308","5200175","-2.39366394648231E-6","[3550308,5300108,5200175]","[-1.0,-0.0659403561218135,-2.39366394648231E-6]"
"0","3550308","5200209","-1.4327977559258917E-5","[3550308,5208707,5200209]","[-1.0,-0.028147265320115168,-1.4327977559258917E-5]"
"0","3550308","2400406","-2.8881298652874645E-6","[3550308,2409407,2400406]","[-1.0,-2.0919687324232202E-4,-2.8881298652874645E-6]"
"0","3550308","2600401","-2.272735328370937E-6","[3550308,2611606,2600401]","[-1.0,-0.01831446288412837,-2.272735328370937E-6]"
"0","3550308","4300059","-9.197619456305955E-7","[3550308,4314902,4300059]","[-1.0,-0.06125579900203264,-9.197619456305955E-7]"
"0","3550308","3500303","-7.752554100313655E-6","[3550308,3500303]","[-1.0,-7.752554100313655E-6]"
"0","3550308","3100807","-7.012043765561949E-7","[3550308,3111200,3100807]","[-1.0,-2.789698601451449E-5,-7.012043765561949E-7]"
"0","3550308","2600500","-1.2706629915192228E-6","[3550308,2708006,2600500]","[-1.0,-1.479089652366928E-4,-1.2706629915192228E-6]"
"0","3550308","3500550","-1.1422752457474298E-5","[3550308,3511409,3500550]","[-1.0,-4.2730613151335104E-5,-1.1422752457474298E-5]"
"0","3550308","3100906","-2.391560759058329E-6","[3550308,3106200,3100906]","[-1.0,-0.012537039811135573,-2.391560759058329E-6]"
"0","3550308","4200556","-3.1627621503008757E-7","[3550308,4212908,4200556]","[-1.0,-1.611554553136067E-5,-3.1627621503008757E-7]"
"0","3550308","3101003","-8.634919550932754E-6","[3550308,2933307,3122355,3101003]","[-1.0,-0.0031631031166610445,-4.454618513247234E-5,-8.634919550932754E-6]"
"0","3550308","4300109","-7.531384047554877E-6","[3550308,4314902,4300109]","[-1.0,-0.06125579900203264,-7.531384047554877E-6]"
"0","3550308","3500709","-2.418991473481896E-4","[3550308,3506003,3500709]","[-1.0,-0.00322121675054686,-2.418991473481896E-4]"
"0","3550308","4100301","-1.0761904172626333E-5","[3550308,4106902,4100301]","[-1.0,-0.012387604752572046,-1.0761904172626333E-5]"
"0","3550308","3200136","-7.434699038845751E-6","[3550308,3205309,3200136]","[-1.0,-0.023795518633050128,-7.434699038845751E-6]"
"0","3550308","2500205","-1.9309641166641302E-7","[3550308,2510808,2500205]","[-1.0,-3.968453087097565E-4,-1.9309641166641302E-7]"
"0","3550308","3101102","-1.2980813609203098E-4","[3550308,3205309,3101102]","[-1.0,-0.023795518633050128,-1.2980813609203098E-4]"
"0","3550308","2900603","-2.960121682895004E-6","[3550308,2918001,2900603]","[-1.0,-6.636674659733075E-4,-2.960121682895004E-6]"
"0","3550308","2300408","-4.929827312787387E-7","[3550308,3304557,2304400,2300408]","[-1.0,-0.1914498118571103,-0.0049494339014691255,-4.929827312787387E-7]"
"0","3550308","3101201","-4.944542378940205E-6","[3550308,3101201]","[-1.0,-4.944542378940205E-6]"
"0","3550308","4300208","-6.594374490218019E-7","[3550308,4310207,4300208]","[-1.0,-6.006703334416249E-5,-6.594374490218019E-7]"
"0","3550308","3101300","-7.082556675850444E-8","[3550308,3518404,3513405,3133006,3101300]","[-1.0,-0.0016146067397897336,-2.6908665238393646E-4,-7.304476785027091E-6,-7.082556675850444E-8]"
"0","3550308","2500304","-8.868830944844122E-6","[3550308,3304557,2500304]","[-1.0,-0.1914498118571103,-8.868830944844122E-6]"
"0","3550308","2500403","-1.6356187859557616E-7","[3550308,2611606,2504009,2500403]","[-1.0,-0.01831446288412837,-1.9206225393761633E-4,-1.6356187859557616E-7]"
"0","3550308","2500502","-1.1286508230097111E-6","[3550308,2506301,2500502]","[-1.0,-3.058291026974127E-5,-1.1286508230097111E-6]"
"0","3550308","2600609","-1.0377434622467097E-6","[3550308,2600609]","[-1.0,-1.0377434622467097E-6]"
"0","3550308","2200251","-1.3136186599036484E-7","[3550308,2208007,2200251]","[-1.0,-5.524457843136896E-5,-1.3136186599036484E-7]"
"0","3550308","2900702","-1.0389643369081764E-4","[3550308,2900702]","[-1.0,-1.0389643369081764E-4]"
"0","3550308","2100204","-3.1928210784326715E-7","[3550308,5300108,2111300,2100204]","[-1.0,-0.0659403561218135,-0.001506539277569036,-3.1928210784326715E-7]"
"0","3550308","2300507","-5.979250264666893E-7","[3550308,2312908,2300507]","[-1.0,-2.621217898169042E-4,-5.979250264666893E-7]"
"0","3550308","2500536","-9.588110124568256E-8","[3550308,2611606,2504009,2500536]","[-1.0,-0.01831446288412837,-1.9206225393761633E-4,-9.588110124568256E-8]"
"0","3550308","5000252","-7.391267133749203E-7","[3550308,5002704,5000252]","[-1.0,-0.013162738075137266,-7.391267133749203E-7]"
"0","3550308","2900801","-3.0785909407514494E-5","[3550308,3106200,2900801]","[-1.0,-0.012537039811135573,-3.0785909407514494E-5]"
"0","3550308","2100303","-1.249950260414453E-6","[3550308,5208707,2103000,2100303]","[-1.0,-0.028147265320115168,-3.923303123543417E-5,-1.249950260414453E-6]"
"0","3550308","4300307","-9.718383454654343E-7","[3550308,4317202,4300307]","[-1.0,-7.343561088722304E-5,-9.718383454654343E-7]"
"0","3550308","3200201","-6.526376359412012E-5","[3550308,3304557,3200201]","[-1.0,-0.1914498118571103,-6.526376359412012E-5]"
"0","3550308","4300406","-1.5422674943399983E-5","[3550308,4314902,4300406]","[-1.0,-0.06125579900203264,-1.5422674943399983E-5]"
"0","3550308","2200277","-7.325247968800304E-7","[3550308,2200277]","[-1.0,-7.325247968800304E-7]"
"0","3550308","4300455","-1.381162624234575E-7","[3550308,4310207,4300455]","[-1.0,-6.006703334416249E-5,-1.381162624234575E-7]"
"0","3550308","1500404","-3.6956706859791537E-7","[3550308,5300108,1506807,1500404]","[-1.0,-0.0659403561218135,-3.6885541156619146E-4,-3.6956706859791537E-7]"
"0","3550308","2400505","-7.942357129540528E-7","[3550308,2409407,2400505]","[-1.0,-2.0919687324232202E-4,-7.942357129540528E-7]"
"0","3550308","5200308","-1.327849654050171E-4","[3550308,5300108,5200308]","[-1.0,-0.0659403561218135,-1.327849654050171E-4]"
"0","3550308","3101607","-6.625686787779875E-4","[3550308,3101607]","[-1.0,-6.625686787779875E-4]"
"0","3550308","3200300","-2.2152174786241555E-5","[3550308,3205309,3200300]","[-1.0,-0.023795518633050128,-2.2152174786241555E-5]"
"0","3550308","4200705","-3.5343964141031727E-6","[3550308,4205407,4200705]","[-1.0,-0.03305115257282853,-3.5343964141031727E-6]"
"0","3550308","2500577","-1.0264917898067192E-7","[3550308,2611606,2504009,2500577]","[-1.0,-0.01831446288412837,-1.9206225393761633E-4,-1.0264917898067192E-7]"
"0","3550308","2500601","-5.624349336720307E-6","[3550308,2611606,2507507,2500601]","[-1.0,-0.01831446288412837,-4.7548121466512187E-4,-5.624349336720307E-6]"
"0","3550308","2600708","-1.132221272596998E-5","[3550308,2615300,2600708]","[-1.0,-5.9151377348062455E-5,-1.132221272596998E-5]"
"0","3550308","1700350","-1.133448348490066E-6","[3550308,5300108,1700350]","[-1.0,-0.0659403561218135,-1.133448348490066E-6]"
"0","3550308","2900900","-3.6553647043935553E-6","[3550308,2913606,2900900]","[-1.0,-0.0070731983949405,-3.6553647043935553E-6]"
"0","3550308","1700400","-3.8091452535590776E-6","[3550308,5208707,1700400]","[-1.0,-0.028147265320115168,-3.8091452535590776E-6]"
"0","3550308","3101706","-5.807700764597174E-4","[3550308,3101706]","[-1.0,-5.807700764597174E-4]"
"0","3550308","2400604","-9.627099550958215E-8","[3550308,2409407,2400604]","[-1.0,-2.0919687324232202E-4,-9.627099550958215E-8]"
"0","3550308","4300471","-7.924019165835254E-6","[3550308,4205407,1600154,4300471]","[-1.0,-0.03305115257282853,-1.4681541089661283E-4,-7.924019165835254E-6]"
"0","3550308","3101805","-4.807186290192452E-6","[3550308,3127701,3101805]","[-1.0,-5.300427342757754E-4,-4.807186290192452E-6]"
"0","3550308","4300505","-1.8661836578012082E-6","[3550308,4314902,4300505]","[-1.0,-0.06125579900203264,-1.8661836578012082E-6]"
"0","3550308","3101904","-5.85409400173291E-5","[3550308,3101904]","[-1.0,-5.85409400173291E-5]"
"0","3550308","5100250","-1.0987871953200457E-6","[3550308,5100250]","[-1.0,-1.0987871953200457E-6]"
"0","3550308","1100015","-2.7345504370011845E-7","[3550308,1100189,1100015]","[-1.0,-3.577162758097482E-5,-2.7345504370011845E-7]"
"0","3550308","3500907","-3.4444590148720144E-7","[3550308,3127008,3519808,3500907]","[-1.0,-2.3306497287399635E-4,-1.3922022715924561E-5,-3.4444590148720144E-7]"
"0","3550308","1500602","-4.175793961955153E-5","[3550308,5300108,1501402,1500602]","[-1.0,-0.0659403561218135,-0.0017574414919219652,-4.175793961955153E-5]"
"0","3550308","2100402","-2.1976106136366983E-8","[3550308,5208707,2109908,2100402]","[-1.0,-0.028147265320115168,-3.231366646291401E-5,-2.1976106136366983E-8]"
"0","3550308","4100459","-1.77621269489297E-8","[3550308,4106902,4117800,4100459]","[-1.0,-0.012387604752572046,-1.2255867594761493E-6,-1.77621269489297E-8]"
"0","3550308","2300606","-1.1202055740981025E-7","[3550308,3509502,2307304,2300606]","[-1.0,-0.033018433131901226,-1.7840566312405471E-4,-1.1202055740981025E-7]"
"0","3550308","3102001","-2.7713854815294484E-5","[3550308,3102001]","[-1.0,-2.7713854815294484E-5]"
"0","3550308","2600807","-4.936797403256957E-7","[3550308,2600302,2600807]","[-1.0,-1.269709647925386E-5,-4.936797403256957E-7]"
"0","3550308","3501004","-2.375881305458356E-5","[3550308,3543402,3501004]","[-1.0,-0.01175488645926692,-2.375881305458356E-5]"
"0","3550308","3501103","-1.221250667321213E-6","[3550308,3537305,3501103]","[-1.0,-1.2324729707506512E-4,-1.221250667321213E-6]"
"0","3550308","1400050","-7.642076174118389E-7","[3550308,5300108,1400100,1400050]","[-1.0,-0.0659403561218135,-7.081889677924345E-4,-7.642076174118389E-7]"
"0","3550308","4300554","-3.224003951481362E-6","[3550308,4314902,4307500,4300554]","[-1.0,-0.06125579900203264,-1.8355249262801883E-5,-3.224003951481362E-6]"
"0","3550308","2100436","-1.5536551547461217E-6","[3550308,5300108,1501402,2100436]","[-1.0,-0.0659403561218135,-0.0017574414919219652,-1.5536551547461217E-6]"
"0","3550308","2100477","-3.3258552900340324E-7","[3550308,5300108,2111300,2100477]","[-1.0,-0.0659403561218135,-0.001506539277569036,-3.3258552900340324E-7]"
"0","3550308","1100379","-3.4324962760969084E-9","[3550308,1100189,1100288,1100379]","[-1.0,-3.577162758097482E-5,-9.779493935716101E-7,-3.4324962760969084E-9]"
"0","3550308","4200754","-3.6478051482526166E-6","[3550308,3205309,3144300,4200754]","[-1.0,-0.023795518633050128,-9.761009721498637E-5,-3.6478051482526166E-6]"
"0","3550308","5100359","-8.177431094796553E-6","[3550308,5208707,5100359]","[-1.0,-0.028147265320115168,-8.177431094796553E-6]"
"0","3550308","3102050","-1.6208941033880507E-6","[3550308,3139409,3102050]","[-1.0,-1.869159106705544E-4,-1.6208941033880507E-6]"
"0","3550308","2400703","-1.959132015840569E-7","[3550308,2408003,2400703]","[-1.0,-1.2550591519877854E-4,-1.959132015840569E-7]"
"0","3550308","4300570","-4.078944280622641E-6","[3550308,4314902,4300570]","[-1.0,-0.06125579900203264,-4.078944280622641E-6]"
"0","3550308","5100409","-9.522822359440394E-6","[3550308,5100409]","[-1.0,-9.522822359440394E-6]"
"0","3550308","5200555","-5.358430631917969E-6","[3550308,5208707,5200555]","[-1.0,-0.028147265320115168,-5.358430631917969E-6]"
"0","3550308","3153509","-4.209660225345944E-6","[3550308,3139409,3153509]","[-1.0,-1.869159106705544E-4,-4.209660225345944E-6]"
"0","3550308","2200301","-1.5064117419839304E-7","[3550308,5300108,2211001,2200301]","[-1.0,-0.0659403561218135,-0.0015405427280237379,-1.5064117419839304E-7]"
"0","3550308","5100508","-9.57327708730006E-7","[3550308,5103403,5103502,5100508]","[-1.0,-2.974050675332923E-4,-4.717053049403136E-6,-9.57327708730006E-7]"
"0","3550308","4128625","-2.5996222575360772E-6","[3550308,4128104,4128625]","[-1.0,-4.3530286054595805E-4,-2.5996222575360772E-6]"
"0","3550308","1100403","-8.478607490410719E-7","[3550308,5300108,1100205,1100403]","[-1.0,-0.0659403561218135,-8.963264798477264E-4,-8.478607490410719E-7]"
"0","3550308","5200605","-3.432409702697219E-5","[3550308,5300108,5200605]","[-1.0,-0.0659403561218135,-3.432409702697219E-5]"
"0","3550308","4100608","-2.0999044177227536E-5","[3550308,4100608]","[-1.0,-2.0999044177227536E-5]"
"0","3550308","4100707","-3.955571408476822E-6","[3550308,4128104,4100707]","[-1.0,-4.3530286054595805E-4,-3.955571408476822E-6]"
"0","3550308","3102100","-1.3407769964264842E-6","[3550308,3169901,3102100]","[-1.0,-4.7253953772069296E-4,-1.3407769964264842E-6]"
"0","3550308","3200359","-1.965495148200601E-6","[3550308,3205309,3200359]","[-1.0,-0.023795518633050128,-1.965495148200601E-6]"
"0","3550308","2300705","-4.929827312787387E-7","[3550308,3304557,2304400,2300705]","[-1.0,-0.1914498118571103,-0.0049494339014691255,-4.929827312787387E-7]"
"0","3550308","5100607","-1.973132349820008E-6","[3550308,3549805,5100607]","[-1.0,-0.016131600033158954,-1.973132349820008E-6]"
"0","3550308","4100509","-2.457811321727881E-6","[3550308,4115200,4100509]","[-1.0,-0.010721171883403052,-2.457811321727881E-6]"
"0","3550308","2200400","-5.458297091084631E-7","[3550308,5300108,2211001,2200400]","[-1.0,-0.0659403561218135,-0.0015405427280237379,-5.458297091084631E-7]"
"0","3550308","1300029","-3.4641901492707044E-7","[3550308,5300108,1302603,1304203,1300029]","[-1.0,-0.0659403561218135,-0.001960298918713569,-2.1152634831611497E-5,-3.4641901492707044E-7]"
"0","3550308","3102209","-1.769688666768628E-7","[3550308,3130903,3102209]","[-1.0,-2.7958029747587825E-5,-1.769688666768628E-7]"
"0","3550308","3501400","-9.450735852770872E-6","[3550308,3529005,3501400]","[-1.0,-7.402773509803441E-4,-9.450735852770872E-6]"
"0","3550308","3501509","-5.008082246767471E-6","[3550308,3529005,3501509]","[-1.0,-7.402773509803441E-4,-5.008082246767471E-6]"
"0","3550308","3102308","-6.105002374032535E-6","[3550308,3106200,3102308]","[-1.0,-0.012537039811135573,-6.105002374032535E-6]"
"0","3550308","1700707","-2.3807055898600986E-6","[3550308,1700707]","[-1.0,-2.3807055898600986E-6]"
"0","3550308","1100346","-3.0413590130624744E-7","[3550308,1100122,1100346]","[-1.0,-4.6149062203441916E-5,-3.0413590130624744E-7]"
"0","3550308","3102407","-2.5915822043613893E-6","[3550308,3106200,3102407]","[-1.0,-0.012537039811135573,-2.5915822043613893E-6]"
"0","3550308","2200459","-6.41293144540432E-7","[3550308,5300108,2200459]","[-1.0,-0.0659403561218135,-6.41293144540432E-7]"
"0","3550308","4100806","-3.6303174154501675E-6","[3550308,4113700,4102802,4100806]","[-1.0,-0.016467706827460744,-1.6969140833361353E-4,-3.6303174154501675E-6]"
"0","3550308","1400027","-6.852908647774412E-6","[3550308,3106200,1400027]","[-1.0,-0.012537039811135573,-6.852908647774412E-6]"
"0","3550308","5000609","-1.9331006349805606E-6","[3550308,5002704,5000609]","[-1.0,-0.013162738075137266,-1.9331006349805606E-6]"
"0","3550308","1600105","-1.5721688746335454E-7","[3550308,5300108,1600303,1600105]","[-1.0,-0.0659403561218135,-5.058535237928986E-4,-1.5721688746335454E-7]"
"0","3550308","2100550","-1.9955131740204197E-8","[3550308,5300108,2111300,2100550]","[-1.0,-0.0659403561218135,-0.001506539277569036,-1.9955131740204197E-8]"
"0","3550308","4100905","-1.350015856328216E-5","[3550308,4118402,4100905]","[-1.0,-2.4563998188710355E-4,-1.350015856328216E-5]"
"0","3550308","2600906","-2.659583894902161E-7","[3550308,2611606,2600906]","[-1.0,-0.01831446288412837,-2.659583894902161E-7]"
"0","3550308","4300638","-1.799534241451165E-6","[3550308,4314902,4300638]","[-1.0,-0.06125579900203264,-1.799534241451165E-6]"
"0","3550308","2100600","-5.104811999740912E-7","[3550308,5300108,2105302,2100600]","[-1.0,-0.0659403561218135,-3.5758058325752716E-4,-5.104811999740912E-7]"
"0","3550308","2901007","-3.2643119343495405E-6","[3550308,2927408,2901007]","[-1.0,-0.03136335439708387,-3.2643119343495405E-6]"
"0","3550308","1300060","-1.0520335428098203E-5","[3550308,5002704,4304655,1300060]","[-1.0,-0.013162738075137266,-3.3985614839989116E-5,-1.0520335428098203E-5]"
"0","3550308","2901106","-3.73139647766037E-6","[3550308,2910800,2901106]","[-1.0,-4.205302771422108E-4,-3.73139647766037E-6]"
"0","3550308","2901155","-6.897941837286952E-6","[3550308,2901155]","[-1.0,-6.897941837286952E-6]"
"0","3550308","5200852","-2.2959710381544165E-5","[3550308,5208707,5200852]","[-1.0,-0.028147265320115168,-2.2959710381544165E-5]"
"0","3550308","3501806","-5.271162863708256E-6","[3550308,3557105,3501806]","[-1.0,-3.779827951900957E-4,-5.271162863708256E-6]"
"0","3550308","4300646","-3.923148584529411E-7","[3550308,4308508,4300646]","[-1.0,-4.0655126226841685E-5,-3.923148584529411E-7]"
"0","3550308","2300754","-9.343584548754055E-7","[3550308,3304557,2304400,2300754]","[-1.0,-0.1914498118571103,-0.0049494339014691255,-9.343584548754055E-7]"
"0","3550308","5200902","-6.069005128759265E-6","[3550308,5208707,5200902]","[-1.0,-0.028147265320115168,-6.069005128759265E-6]"
"0","3550308","2500734","-1.5870537237523664E-7","[3550308,2516300,2500734]","[-1.0,-1.68480703282407E-5,-1.5870537237523664E-7]"
"0","3550308","2800100","-2.817200718326546E-6","[3550308,2800308,2800100]","[-1.0,-0.004437085825901564,-2.817200718326546E-6]"
"0","3550308","3102506","-2.7395299988896645E-6","[3550308,3152105,3102506]","[-1.0,-5.097762148954278E-4,-2.7395299988896645E-6]"
"0","3550308","4101002","-5.3087423408310346E-6","[3550308,4314902,4316907,4101002]","[-1.0,-0.06125579900203264,-5.442857936809924E-4,-5.3087423408310346E-6]"
"0","3550308","2700201","-1.916057713011246E-5","[3550308,2700300,2700201]","[-1.0,-5.988390214494248E-4,-1.916057713011246E-5]"
"0","3550308","2901205","-4.761411179720197E-6","[3550308,2901205]","[-1.0,-4.761411179720197E-6]"
"0","3550308","1500701","-8.188379555383048E-9","[3550308,5300108,1600303,1500701]","[-1.0,-0.0659403561218135,-5.058535237928986E-4,-8.188379555383048E-9]"
"0","3550308","2100709","-1.7128154743675267E-7","[3550308,5300108,2111300,2100709]","[-1.0,-0.0659403561218135,-0.001506539277569036,-1.7128154743675267E-7]"
"0","3550308","3502002","-3.3626675453255566E-6","[3550308,3543907,3502002]","[-1.0,-3.552134827537414E-4,-3.3626675453255566E-6]"
"0","3550308","1300086","-4.796632163355788E-7","[3550308,5300108,1302603,1300086]","[-1.0,-0.0659403561218135,-0.001960298918713569,-4.796632163355788E-7]"
"0","3550308","1701002","-7.05344440323896E-7","[3550308,5208707,1718550,1701002]","[-1.0,-0.028147265320115168,-2.0035871058475885E-6,-7.05344440323896E-7]"
"0","3550308","5201108","-3.304598487610905E-4","[3550308,5300108,5201108]","[-1.0,-0.0659403561218135,-3.304598487610905E-4]"
"0","3550308","1500859","-1.1066324131134936E-6","[3550308,5208707,1500859]","[-1.0,-0.028147265320115168,-1.1066324131134936E-6]"
"0","3550308","2100808","-3.504741603883756E-7","[3550308,5300108,2100808]","[-1.0,-0.0659403561218135,-3.504741603883756E-7]"
"0","3550308","5000807","-4.382603711011059E-6","[3550308,3541406,5000807]","[-1.0,-0.0072577946437542675,-4.382603711011059E-6]"
"0","3550308","4200804","-3.1158442478732236E-7","[3550308,4217204,4200804]","[-1.0,-5.805259015274241E-5,-3.1158442478732236E-7]"
"0","3550308","3200409","-9.17515923529585E-5","[3550308,3205309,3200409]","[-1.0,-0.023795518633050128,-9.17515923529585E-5]"
"0","3550308","2901304","-1.2208746614667173E-5","[3550308,2901304]","[-1.0,-1.2208746614667173E-5]"
"0","3550308","4101101","-1.9903270975769522E-5","[3550308,4102406,4101101]","[-1.0,-1.8172719335932087E-4,-1.9903270975769522E-5]"
"0","3550308","2901353","-1.7420517554882834E-6","[3550308,2927408,2901353]","[-1.0,-0.03136335439708387,-1.7420517554882834E-6]"
"0","3550308","3102605","-2.5461341064888387E-4","[3550308,3102605]","[-1.0,-2.5461341064888387E-4]"
"0","3550308","3502101","-1.2965688904776539E-4","[3550308,3502101]","[-1.0,-1.2965688904776539E-4]"
"0","3550308","4300661","-9.359365060779385E-5","[3550308,3205309,4300661]","[-1.0,-0.023795518633050128,-9.359365060779385E-5]"
"0","3550308","3102803","-9.309169293683719E-5","[3550308,3102803]","[-1.0,-9.309169293683719E-5]"
"0","3550308","3502200","-7.129908022965629E-5","[3550308,3502200]","[-1.0,-7.129908022965629E-5]"
