"index","cod_mun_origem","cod_mun_destino","totalCost","cod_nos","costs"
"0","1302603","3100104","-3.4246299181221874E-7","[1302603,3509502,3170206,3100104]","[-1.0,-0.05683453802228631,-5.824901099564445E-4,-3.4246299181221874E-7]"
"0","1302603","5200100","-4.71597117022941E-5","[1302603,5300108,5200100]","[-1.0,-0.1850985821133786,-4.71597117022941E-5]"
"0","1302603","3100203","-8.370646463742262E-7","[1302603,5300108,3550308,3100203]","[-1.0,-0.1850985821133786,-0.023007617858019077,-8.370646463742262E-7]"
"0","1302603","1500107","-2.569579882513978E-4","[1302603,1501402,1500107]","[-1.0,-0.09169026321712141,-2.569579882513978E-4]"
"0","1302603","2300101","-3.4269648444526395E-6","[1302603,2304400,2307304,2300101]","[-1.0,-0.07287081477449374,-0.0010537407941516948,-3.4269648444526395E-6]"
"0","1302603","2900108","-1.4325603008417967E-7","[1302603,5300108,3550308,2900108]","[-1.0,-0.1850985821133786,-0.023007617858019077,-1.4325603008417967E-7]"
"0","1302603","2900207","-2.1875769830831694E-7","[1302603,2611606,2924009,2900207]","[-1.0,-0.035528946555775966,-1.4115735149294707E-4,-2.1875769830831694E-7]"
"0","1302603","4100103","-2.8197831813875185E-8","[1302603,5300108,3550308,4106902,4100103]","[-1.0,-0.1850985821133786,-0.023007617858019077,-2.850092763233586E-4,-2.8197831813875185E-8]"
"0","1302603","4200051","-2.4780014529394455E-7","[1302603,3509502,4209300,4200051]","[-1.0,-0.05683453802228631,-3.484907677126812E-5,-2.4780014529394455E-7]"
"0","1302603","1500131","-2.6870122706381645E-6","[1302603,1501402,1500131]","[-1.0,-0.09169026321712141,-2.6870122706381645E-6]"
"0","1302603","4200101","-3.0073979339106593E-6","[1302603,3509502,4204202,4200101]","[-1.0,-0.05683453802228631,-5.627082645943081E-4,-3.0073979339106593E-6]"
"0","1302603","3100302","-1.5229634884452805E-7","[1302603,1100205,3136207,3100302]","[-1.0,-0.06429558408659106,-2.6020510456103593E-5,-1.5229634884452805E-7]"
"0","1302603","1700251","-1.9932049986171016E-6","[1302603,5300108,1721000,1700251]","[-1.0,-0.1850985821133786,-0.0023827690288144455,-1.9932049986171016E-6]"
"0","1302603","3100401","-4.201197837053488E-8","[1302603,3304557,3152105,3100401]","[-1.0,-0.06165569274412616,-1.4733277645482193E-5,-4.201197837053488E-8]"
"0","1302603","2100055","-3.100016008532549E-5","[1302603,1501402,2100055]","[-1.0,-0.09169026321712141,-3.100016008532549E-5]"
"0","1302603","2900306","-9.032251853072839E-8","[1302603,5300108,2927408,2900306]","[-1.0,-0.1850985821133786,-0.00656591709146201,-9.032251853072839E-8]"
"0","1302603","1500206","-5.523303000756228E-6","[1302603,1501402,1500206]","[-1.0,-0.09169026321712141,-5.523303000756228E-6]"
"0","1302603","2300200","-3.3631727054329234E-5","[1302603,2304400,2300200]","[-1.0,-0.07287081477449374,-3.3631727054329234E-5]"
"0","1302603","2400109","-1.1324613375560068E-6","[1302603,2304400,2408102,2400109]","[-1.0,-0.07287081477449374,-4.5818729218189915E-4,-1.1324613375560068E-6]"
"0","1302603","2200053","-1.418491158170697E-6","[1302603,2611606,2611101,2200053]","[-1.0,-0.035528946555775966,-6.396756802328667E-4,-1.418491158170697E-6]"
"0","1302603","2300309","-1.7755632356863472E-5","[1302603,2304400,2300309]","[-1.0,-0.07287081477449374,-1.7755632356863472E-5]"
"0","1302603","5100102","-2.1059499272377554E-5","[1302603,1100205,5103403,5100102]","[-1.0,-0.06429558408659106,-0.001972699542711227,-2.1059499272377554E-5]"
"0","1302603","1200013","-3.3846930485289307E-6","[1302603,1200401,1200013]","[-1.0,-0.01469179677481825,-3.3846930485289307E-6]"
"0","1302603","5200134","-3.544218365680946E-6","[1302603,5300108,5208707,5200134]","[-1.0,-0.1850985821133786,-0.005914367892102353,-3.544218365680946E-6]"
"0","1302603","2400208","-2.851298619469292E-5","[1302603,2304400,2400208]","[-1.0,-0.07287081477449374,-2.851298619469292E-5]"
"0","1302603","3100500","-1.5224464373652034E-6","[1302603,5300108,3550308,3100500]","[-1.0,-0.1850985821133786,-0.023007617858019077,-1.5224464373652034E-6]"
"0","1302603","5200159","-1.1063444069667043E-6","[1302603,5300108,5208707,5200159]","[-1.0,-0.1850985821133786,-0.005914367892102353,-1.1063444069667043E-6]"
"0","1302603","3500204","-2.5048996011821666E-7","[1302603,3509502,3549805,3500204]","[-1.0,-0.05683453802228631,-9.614616115686833E-4,-2.5048996011821666E-7]"
"0","1302603","2900355","-6.610862977418689E-8","[1302603,5300108,2800308,2910750,2900355]","[-1.0,-0.1850985821133786,-0.001719456066482445,-1.4206744538472762E-6,-6.610862977418689E-8]"
"0","1302603","2600104","-1.2859491787445197E-5","[1302603,2611606,2600104]","[-1.0,-0.035528946555775966,-1.2859491787445197E-5]"
"0","1302603","2400307","-5.197286331778775E-7","[1302603,2304400,2408102,2400307]","[-1.0,-0.07287081477449374,-4.5818729218189915E-4,-5.197286331778775E-7]"
"0","1302603","3200102","-9.549649439469035E-6","[1302603,3304557,3200102]","[-1.0,-0.06165569274412616,-9.549649439469035E-6]"
"0","1302603","2100105","-3.111507951711442E-8","[1302603,5300108,2103406,2100105]","[-1.0,-0.1850985821133786,-2.3025158842664672E-6,-3.111507951711442E-8]"
"0","1302603","2600203","-3.3121768543285776E-6","[1302603,2611606,2611101,2600203]","[-1.0,-0.035528946555775966,-6.396756802328667E-4,-3.3121768543285776E-6]"
"0","1302603","1500305","-1.5217731182801992E-6","[1302603,1501402,1600303,1500305]","[-1.0,-0.09169026321712141,-0.01093146254976696,-1.5217731182801992E-6]"
"0","1302603","2600302","-1.7183206959917825E-6","[1302603,2611606,2604106,2600302]","[-1.0,-0.035528946555775966,-1.604739497949392E-4,-1.7183206959917825E-6]"
"0","1302603","2200103","-2.4328117066459754E-6","[1302603,5300108,2211001,2200103]","[-1.0,-0.1850985821133786,-0.00432439694616602,-2.4328117066459754E-6]"
"0","1302603","4200200","-7.991600127428055E-8","[1302603,1400472,4214805,4200200]","[-1.0,-0.0016460883810760028,-7.989612167197351E-6,-7.991600127428055E-8]"
"0","1302603","1500347","-6.3692142711423165E-6","[1302603,1501402,1500347]","[-1.0,-0.09169026321712141,-6.3692142711423165E-6]"
"0","1302603","3100609","-1.1446437697902592E-6","[1302603,5300108,3550308,3100609]","[-1.0,-0.1850985821133786,-0.023007617858019077,-1.1446437697902592E-6]"
"0","1302603","5100201","-4.787438965024959E-6","[1302603,1100205,5103403,5100201]","[-1.0,-0.06429558408659106,-0.001972699542711227,-4.787438965024959E-6]"
"0","1302603","2200202","-2.9723386869621666E-6","[1302603,5300108,2200202]","[-1.0,-0.1850985821133786,-2.9723386869621666E-6]"
"0","1302603","2500106","-4.835510900794207E-7","[1302603,2611606,2507507,2500106]","[-1.0,-0.035528946555775966,-9.224047011912438E-4,-4.835510900794207E-7]"
"0","1302603","2700102","-6.19669450393994E-7","[1302603,2611606,2702405,2700102]","[-1.0,-0.035528946555775966,-3.7421511967477296E-5,-6.19669450393994E-7]"
"0","1302603","5000203","-6.279588775272183E-7","[1302603,5300108,5000203]","[-1.0,-0.1850985821133786,-6.279588775272183E-7]"
"0","1302603","3100708","-5.861282681178245E-7","[1302603,3509502,3517406,3100708]","[-1.0,-0.05683453802228631,-1.0556828606633833E-5,-5.861282681178245E-7]"
"0","1302603","4200408","-1.1634279687845813E-8","[1302603,3509502,4204202,4209003,4200408]","[-1.0,-0.05683453802228631,-5.627082645943081E-4,-3.8375725916152344E-6,-1.1634279687845813E-8]"
"0","1302603","2100154","-1.3993945891298988E-7","[1302603,2304400,2207702,2100154]","[-1.0,-0.07287081477449374,-2.4533964979585E-4,-1.3993945891298988E-7]"
"0","1302603","3200169","-5.730425990553567E-8","[1302603,1100205,3201506,3200169]","[-1.0,-0.06429558408659106,-6.567827639221328E-5,-5.730425990553567E-8]"
"0","1302603","2900405","-5.061469434646478E-7","[1302603,5300108,2927408,2900405]","[-1.0,-0.1850985821133786,-0.00656591709146201,-5.061469434646478E-7]"
"0","1302603","5200175","-6.719159989541235E-6","[1302603,5300108,5200175]","[-1.0,-0.1850985821133786,-6.719159989541235E-6]"
"0","1302603","5200209","-3.0106274791350584E-6","[1302603,5300108,5208707,5200209]","[-1.0,-0.1850985821133786,-0.005914367892102353,-3.0106274791350584E-6]"
"0","1302603","2400406","-5.962638196481558E-7","[1302603,2304400,2409407,2400406]","[-1.0,-0.07287081477449374,-4.318937600318142E-5,-5.962638196481558E-7]"
"0","1302603","2600401","-4.408968612838353E-6","[1302603,2611606,2600401]","[-1.0,-0.035528946555775966,-4.408968612838353E-6]"
"0","1302603","4300059","-9.404004546918169E-8","[1302603,5300108,4314902,4300059]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-9.404004546918169E-8]"
"0","1302603","3500303","-1.3673268338280995E-6","[1302603,3509502,3500303]","[-1.0,-0.05683453802228631,-1.3673268338280995E-6]"
"0","1302603","3100807","-9.312591427055206E-7","[1302603,5300108,3111200,3100807]","[-1.0,-0.1850985821133786,-3.704957377410588E-5,-9.312591427055206E-7]"
"0","1302603","2600500","-1.6181852887545018E-6","[1302603,2611606,2600500]","[-1.0,-0.035528946555775966,-1.6181852887545018E-6]"
"0","1302603","3500550","-3.0603226275060846E-7","[1302603,3509502,3504503,3511409,3500550]","[-1.0,-0.05683453802228631,-1.756215894358429E-5,-1.1448156895729012E-6,-3.0603226275060846E-7]"
"0","1302603","3100906","-1.190065092735505E-7","[1302603,3304557,3106200,3100906]","[-1.0,-0.06165569274412616,-6.238559229138065E-4,-1.190065092735505E-7]"
"0","1302603","4200556","-3.9189519588251615E-8","[1302603,3509502,4204202,4211405,4200556]","[-1.0,-0.05683453802228631,-5.627082645943081E-4,-1.8985733476200274E-6,-3.9189519588251615E-8]"
"0","1302603","3101003","-9.981431598565504E-7","[1302603,5300108,3122355,3101003]","[-1.0,-0.1850985821133786,-5.14926279572319E-6,-9.981431598565504E-7]"
"0","1302603","4300109","-7.700380534795313E-7","[1302603,5300108,4314902,4300109]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-7.700380534795313E-7]"
"0","1302603","3500709","-5.565523142367795E-6","[1302603,5300108,3550308,3506003,3500709]","[-1.0,-0.1850985821133786,-0.023007617858019077,-7.411252403443212E-5,-5.565523142367795E-6]"
"0","1302603","4100301","-2.476057786284076E-7","[1302603,5300108,3550308,4106902,4100301]","[-1.0,-0.1850985821133786,-0.023007617858019077,-2.850092763233586E-4,-2.476057786284076E-7]"
"0","1302603","3200136","-7.673482236339456E-7","[1302603,3304557,3205309,3200136]","[-1.0,-0.06165569274412616,-0.0024559768805859123,-7.673482236339456E-7]"
"0","1302603","2500205","-2.3970908738979836E-7","[1302603,2611606,2507507,2500205]","[-1.0,-0.035528946555775966,-9.224047011912438E-4,-2.3970908738979836E-7]"
"0","1302603","3101102","-1.3397723582758199E-5","[1302603,3304557,3205309,3101102]","[-1.0,-0.06165569274412616,-0.0024559768805859123,-1.3397723582758199E-5]"
"0","1302603","2900603","-6.810534849328457E-8","[1302603,5300108,3550308,2918001,2900603]","[-1.0,-0.1850985821133786,-0.023007617858019077,-1.5269407441913737E-5,-6.810534849328457E-8]"
"0","1302603","2300408","-7.258214578312433E-6","[1302603,2304400,2300408]","[-1.0,-0.07287081477449374,-7.258214578312433E-6]"
"0","1302603","3101201","-1.1376214153743679E-7","[1302603,5300108,3550308,3101201]","[-1.0,-0.1850985821133786,-0.023007617858019077,-1.1376214153743679E-7]"
"0","1302603","4300208","-4.916643537183028E-8","[1302603,5300108,4314902,4310207,4300208]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-4.478486803068566E-6,-4.916643537183028E-8]"
"0","1302603","3101300","-1.3064081349931659E-8","[1302603,3304557,3513405,3133006,3101300]","[-1.0,-0.06165569274412616,-4.96341939473773E-5,-1.347342256556285E-6,-1.3064081349931659E-8]"
"0","1302603","2500304","-1.1324187921518059E-5","[1302603,2611606,2507507,2500304]","[-1.0,-0.035528946555775966,-9.224047011912438E-4,-1.1324187921518059E-5]"
"0","1302603","2500403","-3.173001184883566E-7","[1302603,2611606,2504009,2500403]","[-1.0,-0.035528946555775966,-3.7258911706578295E-4,-3.173001184883566E-7]"
"0","1302603","2500502","-1.5415774068343927E-6","[1302603,2611606,2507507,2500502]","[-1.0,-0.035528946555775966,-9.224047011912438E-4,-1.5415774068343927E-6]"
"0","1302603","2600609","-6.722895402554936E-7","[1302603,2611606,2600609]","[-1.0,-0.035528946555775966,-6.722895402554936E-7]"
"0","1302603","2200251","-5.151001242650927E-7","[1302603,2304400,2208007,2200251]","[-1.0,-0.07287081477449374,-2.1662671278632753E-4,-5.151001242650927E-7]"
"0","1302603","2900702","-1.9327314767113033E-5","[1302603,5300108,2927408,2900702]","[-1.0,-0.1850985821133786,-0.00656591709146201,-1.9327314767113033E-5]"
"0","1302603","2100204","-8.962442566549829E-7","[1302603,5300108,2111300,2100204]","[-1.0,-0.1850985821133786,-0.004228947196781884,-8.962442566549829E-7]"
"0","1302603","2300507","-5.616046104530645E-7","[1302603,2304400,2312908,2300507]","[-1.0,-0.07287081477449374,-2.4619943829961704E-4,-5.616046104530645E-7]"
"0","1302603","2500536","-1.8600351773455388E-7","[1302603,2611606,2504009,2500536]","[-1.0,-0.035528946555775966,-3.7258911706578295E-4,-1.8600351773455388E-7]"
"0","1302603","5000252","-1.0607909836469748E-7","[1302603,5300108,5002704,5000252]","[-1.0,-0.1850985821133786,-0.001889109623227715,-1.0607909836469748E-7]"
"0","1302603","2900801","-1.5319383375577046E-6","[1302603,3304557,3106200,2900801]","[-1.0,-0.06165569274412616,-6.238559229138065E-4,-1.5319383375577046E-6]"
"0","1302603","2100303","-7.0177565796244E-7","[1302603,5300108,2211001,2103000,2100303]","[-1.0,-0.1850985821133786,-0.00432439694616602,-2.202710554256661E-5,-7.0177565796244E-7]"
"0","1302603","4300307","-9.812874309827655E-8","[1302603,5300108,4314902,4300307]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-9.812874309827655E-8]"
"0","1302603","3200201","-2.101794990787249E-5","[1302603,3304557,3200201]","[-1.0,-0.06165569274412616,-2.101794990787249E-5]"
"0","1302603","4300406","-1.6113906475225597E-4","[1302603,1100205,4300406]","[-1.0,-0.06429558408659106,-1.6113906475225597E-4]"
"0","1302603","2200277","-6.919509594523542E-7","[1302603,5300108,2211001,2200277]","[-1.0,-0.1850985821133786,-0.00432439694616602,-6.919509594523542E-7]"
"0","1302603","4300455","-1.0297692829418254E-8","[1302603,5300108,4314902,4310207,4300455]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-4.478486803068566E-6,-1.0297692829418254E-8]"
"0","1302603","1500404","-2.830494115499589E-5","[1302603,1506807,1500404]","[-1.0,-0.028250435729277344,-2.830494115499589E-5]"
"0","1302603","2400505","-1.9694979783582726E-7","[1302603,2304400,2408102,2400505]","[-1.0,-0.07287081477449374,-4.5818729218189915E-4,-1.9694979783582726E-7]"
"0","1302603","5200308","-3.727354577375725E-4","[1302603,5300108,5200308]","[-1.0,-0.1850985821133786,-3.727354577375725E-4]"
"0","1302603","3101607","-4.001650675365743E-5","[1302603,3509502,3101607]","[-1.0,-0.05683453802228631,-4.001650675365743E-5]"
"0","1302603","3200300","-2.286364502858231E-6","[1302603,3304557,3205309,3200300]","[-1.0,-0.06165569274412616,-0.0024559768805859123,-2.286364502858231E-6]"
"0","1302603","4200705","-2.2463062151050294E-7","[1302603,5300108,4205407,4200705]","[-1.0,-0.1850985821133786,-0.0021005852412162977,-2.2463062151050294E-7]"
"0","1302603","2500577","-1.9913317780993414E-7","[1302603,2611606,2504009,2500577]","[-1.0,-0.035528946555775966,-3.7258911706578295E-4,-1.9913317780993414E-7]"
"0","1302603","2500601","-1.0910896391535649E-5","[1302603,2611606,2507507,2500601]","[-1.0,-0.035528946555775966,-9.224047011912438E-4,-1.0910896391535649E-5]"
"0","1302603","2600708","-2.0095571628781013E-6","[1302603,2611606,2615300,2600708]","[-1.0,-0.035528946555775966,-1.049866107631544E-5,-2.0095571628781013E-6]"
"0","1302603","1700350","-3.1816583128045732E-6","[1302603,5300108,1700350]","[-1.0,-0.1850985821133786,-3.1816583128045732E-6]"
"0","1302603","2900900","-1.824038114972114E-7","[1302603,5300108,2913606,2900900]","[-1.0,-0.1850985821133786,-3.5295475309546516E-4,-1.824038114972114E-7]"
"0","1302603","1700400","-8.003863298188325E-7","[1302603,5300108,5208707,1700400]","[-1.0,-0.1850985821133786,-0.005914367892102353,-8.003863298188325E-7]"
"0","1302603","3101706","-1.33621359825577E-5","[1302603,5300108,3550308,3101706]","[-1.0,-0.1850985821133786,-0.023007617858019077,-1.33621359825577E-5]"
"0","1302603","2400604","-1.2947625598466422E-7","[1302603,2304400,2408102,2400604]","[-1.0,-0.07287081477449374,-4.5818729218189915E-4,-1.2947625598466422E-7]"
"0","1302603","4300471","-1.0882521476284223E-5","[1302603,1200401,1200203,4300471]","[-1.0,-0.01469179677481825,-0.0012958421166526495,-1.0882521476284223E-5]"
"0","1302603","3101805","-5.828118748892201E-7","[1302603,5300108,3127701,3101805]","[-1.0,-0.1850985821133786,-6.426112513361868E-5,-5.828118748892201E-7]"
"0","1302603","4300505","-1.9080588935775995E-7","[1302603,5300108,4314902,4300505]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-1.9080588935775995E-7]"
"0","1302603","3101904","-1.3468875769679247E-6","[1302603,5300108,3550308,3101904]","[-1.0,-0.1850985821133786,-0.023007617858019077,-1.3468875769679247E-6]"
"0","1302603","5100250","-2.2259297374294926E-6","[1302603,1503606,5104104,5100250]","[-1.0,-0.003107024531689164,-2.903761244569312E-4,-2.2259297374294926E-6]"
"0","1302603","1100015","-1.4577755857937556E-5","[1302603,1100205,1100015]","[-1.0,-0.06429558408659106,-1.4577755857937556E-5]"
"0","1302603","3500907","-1.7607004133599782E-8","[1302603,3509502,3536604,3500907]","[-1.0,-0.05683453802228631,-4.7146139530046805E-6,-1.7607004133599782E-8]"
"0","1302603","1500602","-0.0021786195971361254","[1302603,1501402,1500602]","[-1.0,-0.09169026321712141,-0.0021786195971361254]"
"0","1302603","2100402","-5.066119199839742E-8","[1302603,2304400,2101202,2100402]","[-1.0,-0.07287081477449374,-2.4973856772209995E-5,-5.066119199839742E-8]"
"0","1302603","4100459","-4.086642291865969E-10","[1302603,5300108,3550308,4106902,4117800,4100459]","[-1.0,-0.1850985821133786,-0.023007617858019077,-2.850092763233586E-4,-2.8197831813875185E-8,-4.086642291865969E-10]"
"0","1302603","2300606","-6.616417273943215E-7","[1302603,2304400,2307304,2300606]","[-1.0,-0.07287081477449374,-0.0010537407941516948,-6.616417273943215E-7]"
"0","1302603","3102001","-4.341706634687926E-6","[1302603,3509502,3102001]","[-1.0,-0.05683453802228631,-4.341706634687926E-6]"
"0","1302603","2600807","-4.6808736072418756E-7","[1302603,2611606,2604106,2600807]","[-1.0,-0.035528946555775966,-1.604739497949392E-4,-4.6808736072418756E-7]"
"0","1302603","3501004","-2.1644184896089528E-6","[1302603,3509502,3543402,3501004]","[-1.0,-0.05683453802228631,-0.0010708655157662796,-2.1644184896089528E-6]"
"0","1302603","3501103","-5.5162833662549964E-8","[1302603,3509502,3537305,3501103]","[-1.0,-0.05683453802228631,-5.566973537728691E-6,-5.5162833662549964E-8]"
"0","1302603","1400050","-5.721000622925262E-5","[1302603,1400100,1400050]","[-1.0,-0.05301634573613386,-5.721000622925262E-5]"
"0","1302603","4300554","-3.5817857550309364E-7","[1302603,3509502,4314100,4307500,4300554]","[-1.0,-0.05683453802228631,-5.578160757278192E-4,-2.0392211464051597E-6,-3.5817857550309364E-7]"
"0","1302603","2100436","-8.105820349758464E-5","[1302603,1501402,2100436]","[-1.0,-0.09169026321712141,-8.105820349758464E-5]"
"0","1302603","2100477","-9.335877673489406E-7","[1302603,5300108,2111300,2100477]","[-1.0,-0.1850985821133786,-0.004228947196781884,-9.335877673489406E-7]"
"0","1302603","1100379","-9.408004737763599E-8","[1302603,1100205,1100288,1100379]","[-1.0,-0.06429558408659106,-2.6804260771046473E-5,-9.408004737763599E-8]"
"0","1302603","4200754","-3.7649631626635114E-7","[1302603,3304557,3205309,3144300,4200754]","[-1.0,-0.06165569274412616,-0.0024559768805859123,-1.0074507968016553E-5,-3.7649631626635114E-7]"
"0","1302603","5100359","-1.718260561262448E-6","[1302603,5300108,5208707,5100359]","[-1.0,-0.1850985821133786,-0.005914367892102353,-1.718260561262448E-6]"
"0","1302603","3102050","-3.1904026794717463E-7","[1302603,3304557,3139508,3102050]","[-1.0,-0.06165569274412616,-1.8036409814613605E-5,-3.1904026794717463E-7]"
"0","1302603","2400703","-4.041130085003123E-7","[1302603,2304400,2400208,2400703]","[-1.0,-0.07287081477449374,-2.851298619469292E-5,-4.041130085003123E-7]"
"0","1302603","4300570","-4.170471581676753E-7","[1302603,5300108,4314902,4300570]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-4.170471581676753E-7]"
"0","1302603","5100409","-8.683953489567102E-5","[1302603,1100205,5100409]","[-1.0,-0.06429558408659106,-8.683953489567102E-5]"
"0","1302603","5200555","-1.1259257239041682E-6","[1302603,5300108,5208707,5200555]","[-1.0,-0.1850985821133786,-0.005914367892102353,-1.1259257239041682E-6]"
"0","1302603","3153509","-5.412453761988991E-7","[1302603,3304557,3139409,3153509]","[-1.0,-0.06165569274412616,-2.4032194280033663E-5,-5.412453761988991E-7]"
"0","1302603","2200301","-4.2285891966532756E-7","[1302603,5300108,2211001,2200301]","[-1.0,-0.1850985821133786,-0.00432439694616602,-4.2285891966532756E-7]"
"0","1302603","5100508","-6.349992449355505E-6","[1302603,1100205,5103403,5103502,5100508]","[-1.0,-0.06429558408659106,-0.001972699542711227,-3.128839891896094E-5,-6.349992449355505E-6]"
"0","1302603","4128625","-1.3165794171316466E-7","[1302603,3509502,4128104,4128625]","[-1.0,-0.05683453802228631,-2.204592550905955E-5,-1.3165794171316466E-7]"
"0","1302603","1100403","-6.081902443956744E-5","[1302603,1100205,1100403]","[-1.0,-0.06429558408659106,-6.081902443956744E-5]"
"0","1302603","5200605","-9.634982377525952E-5","[1302603,5300108,5200605]","[-1.0,-0.1850985821133786,-9.634982377525952E-5]"
"0","1302603","4100608","-7.142625224805991E-7","[1302603,3509502,4115200,4100608]","[-1.0,-0.05683453802228631,-6.746070963263571E-4,-7.142625224805991E-7]"
"0","1302603","4100707","-2.4095723961792403E-7","[1302603,3509502,4104808,4100707]","[-1.0,-0.05683453802228631,-4.1002935398061984E-4,-2.4095723961792403E-7]"
"0","1302603","3102100","-2.237235377177983E-7","[1302603,3304557,3105608,3102100]","[-1.0,-0.06165569274412616,-4.2706337533241944E-5,-2.237235377177983E-7]"
"0","1302603","3200359","-2.0286217406414652E-7","[1302603,3304557,3205309,3200359]","[-1.0,-0.06165569274412616,-0.0024559768805859123,-2.0286217406414652E-7]"
"0","1302603","2300705","-7.258214578312433E-6","[1302603,2304400,2300705]","[-1.0,-0.07287081477449374,-7.258214578312433E-6]"
"0","1302603","5100607","-2.8384542497552353E-6","[1302603,1100205,5103403,5100607]","[-1.0,-0.06429558408659106,-0.001972699542711227,-2.8384542497552353E-6]"
"0","1302603","4100509","-1.5465258621920356E-7","[1302603,3509502,4115200,4100509]","[-1.0,-0.05683453802228631,-6.746070963263571E-4,-1.5465258621920356E-7]"
"0","1302603","2200400","-4.39891792624996E-6","[1302603,2304400,2200400]","[-1.0,-0.07287081477449374,-4.39891792624996E-6]"
"0","1302603","1300029","-1.7671744427345056E-4","[1302603,1304203,1300029]","[-1.0,-0.010790514971814989,-1.7671744427345056E-4]"
"0","1302603","3102209","-6.9228549405659905E-9","[1302603,3304557,3205309,3130903,3102209]","[-1.0,-0.06165569274412616,-0.0024559768805859123,-1.0936917210414857E-6,-6.9228549405659905E-9]"
"0","1302603","3501400","-3.700661487651942E-6","[1302603,3509502,3529005,3501400]","[-1.0,-0.05683453802228631,-2.898732887715571E-4,-3.700661487651942E-6]"
"0","1302603","3501509","-1.9610342926018836E-6","[1302603,3509502,3529005,3501509]","[-1.0,-0.05683453802228631,-2.898732887715571E-4,-1.9610342926018836E-6]"
"0","1302603","3102308","-3.9325348293187996E-7","[1302603,1100205,3136207,3102308]","[-1.0,-0.06429558408659106,-2.6020510456103593E-5,-3.9325348293187996E-7]"
"0","1302603","1700707","-4.6050317685329345E-6","[1302603,5300108,1700707]","[-1.0,-0.1850985821133786,-4.6050317685329345E-6]"
"0","1302603","1100346","-1.75560070547205E-5","[1302603,1100205,1100346]","[-1.0,-0.06429558408659106,-1.75560070547205E-5]"
"0","1302603","3102407","-1.2895978095824745E-7","[1302603,3304557,3106200,3102407]","[-1.0,-0.06165569274412616,-6.238559229138065E-4,-1.2895978095824745E-7]"
"0","1302603","2200459","-1.8001487822446926E-6","[1302603,5300108,2200459]","[-1.0,-0.1850985821133786,-1.8001487822446926E-6]"
"0","1302603","4100806","-1.7775682058018906E-7","[1302603,3509502,3529005,4120002,4100806]","[-1.0,-0.05683453802228631,-2.898732887715571E-4,-2.49676039471389E-6,-1.7775682058018906E-7]"
"0","1302603","1400027","-7.3913657683049E-5","[1302603,1400100,1400027]","[-1.0,-0.05301634573613386,-7.3913657683049E-5]"
"0","1302603","5000609","-6.315236653134528E-7","[1302603,3509502,5003702,5000609]","[-1.0,-0.05683453802228631,-3.3101739622583894E-4,-6.315236653134528E-7]"
"0","1302603","1600105","-3.3974469617418398E-6","[1302603,1501402,1600303,1600105]","[-1.0,-0.09169026321712141,-0.01093146254976696,-3.3974469617418398E-6]"
"0","1302603","2100550","-2.5251220448051007E-7","[1302603,1501402,1502202,2100550]","[-1.0,-0.09169026321712141,-1.36141955045667E-4,-2.5251220448051007E-7]"
"0","1302603","4100905","-8.313693941263544E-7","[1302603,3509502,4115200,4100905]","[-1.0,-0.05683453802228631,-6.746070963263571E-4,-8.313693941263544E-7]"
"0","1302603","2600906","-5.159431355449136E-7","[1302603,2611606,2600906]","[-1.0,-0.035528946555775966,-5.159431355449136E-7]"
"0","1302603","4300638","-1.8399139330926853E-7","[1302603,5300108,4314902,4300638]","[-1.0,-0.1850985821133786,-0.0062630315928680486,-1.8399139330926853E-7]"
"0","1302603","2100600","-1.432951713760652E-6","[1302603,5300108,2105302,2100600]","[-1.0,-0.1850985821133786,-0.00100375040180209,-1.432951713760652E-6]"
"0","1302603","2901007","-6.833835836004168E-7","[1302603,5300108,2927408,2901007]","[-1.0,-0.1850985821133786,-0.00656591709146201,-6.833835836004168E-7]"
"0","1302603","1300060","-1.1776466955233724E-5","[1302603,1300060]","[-1.0,-1.1776466955233724E-5]"
"0","1302603","2901106","-4.914632188746715E-7","[1302603,5300108,2927408,2910800,2901106]","[-1.0,-0.1850985821133786,-0.00656591709146201,-5.5388154240890634E-5,-4.914632188746715E-7]"
"0","1302603","2901155","-1.0047342040435492E-6","[1302603,5300108,2901155]","[-1.0,-0.1850985821133786,-1.0047342040435492E-6]"
"0","1302603","5200852","-4.824346960467642E-6","[1302603,5300108,5208707,5200852]","[-1.0,-0.1850985821133786,-0.005914367892102353,-4.824346960467642E-6]"
"0","1302603","3501806","-2.3402583128415544E-7","[1302603,3509502,3549805,3501806]","[-1.0,-0.05683453802228631,-9.614616115686833E-4,-2.3402583128415544E-7]"
"0","1302603","4300646","-1.2868871312265573E-7","[1302603,3509502,4314100,4300646]","[-1.0,-0.05683453802228631,-5.578160757278192E-4,-1.2868871312265573E-7]"
"0","1302603","2300754","-1.37566160602726E-5","[1302603,2304400,2300754]","[-1.0,-0.07287081477449374,-1.37566160602726E-5]"
