id,cod_mun_a,cod_mun_b,freq_saida_2016
43134094319000,4313409,4319000,0.0
26005002907806,2600500,2907806,0.0
31386743139409,3138674,3139409,0.0
35170003541802,3517000,3541802,0.0
43024514320800,4302451,4320800,0.0
41176024215802,4117602,4215802,0.0
43122034323309,4312203,4323309,0.0
21012022307304,2101202,2307304,0.0
31379083165701,3137908,3165701,0.0
17095005220108,1709500,5220108,0.0
21053022105401,2105302,2105401,0.0
29193063502507,2919306,3502507,0.0
29219063550308,2921906,3550308,0.0
43118095003306,4311809,5003306,0.0
41188575005707,4118857,5005707,0.0
41146094216909,4114609,4216909,0.0
29180018700467,2918001,8700467,0.0
25003042512903,2500304,2512903,0.0
41100034122404,4110003,4122404,0.0
43020064320263,4302006,4320263,0.0
41190044121604,4119004,4121604,0.0
35571055211305,3557105,5211305,0.0
43137065101902,4313706,5101902,0.0
21090075208707,2109007,5208707,0.0
29156012922003,2915601,2922003,0.0
29180013549805,2918001,3549805,0.0
29147035100250,2914703,5100250,0.0
29193062933307,2919306,2933307,0.0
29095052922201,2909505,2922201,0.0
35347573557105,3534757,3557105,0.0
51002015208905,5100201,5208905,0.0
41088094311403,4108809,4311403,0.0
15008002110708,1500800,2110708,0.0
29148022923605,2914802,2923605,0.0
23073042909703,2307304,2909703,0.0
21048002105401,2104800,2105401,0.0
51078835217203,5107883,5217203,0.0
41281044219507,4128104,4219507,0.0
29183572933604,2918357,2933604,0.0
43024514307807,4302451,4307807,0.0
29039042910909,2903904,2910909,0.0
35070014104907,3507001,4104907,0.0
11001891100320,1100189,1100320,0.0
29110062915403,2911006,2915403,0.0
31324043548708,3132404,3548708,0.0
31559003306107,3155900,3306107,0.0
35035053526605,3503505,3526605,0.0
35291043537404,3529104,3537404,0.0
41171074127304,4117107,4127304,0.0
41200024124509,4120002,4124509,0.0
43099514317756,4309951,4317756,0.0
52194565221601,5219456,5221601,0.0
29087053550308,2908705,3550308,0.0
29271012927408,2927101,2927408,0.0
25121012603009,2512101,2603009,0.0
29031022932507,2903102,2932507,0.0
29150072928802,2915007,2928802,0.0
35199074102109,3519907,4102109,0.0
29068732917003,2906873,2917003,0.0
15022022208403,1502202,2208403,0.0
15024001716109,1502400,1716109,0.0
15042081700707,1504208,1700707,0.0
25134063304557,2513406,3304557,0.0
35498055219407,3549805,5219407,0.0
41046005003702,4104600,5003702,0.0
23114052909703,2311405,2909703,0.0
29100082918308,2910008,2918308,0.0
43078074318465,4307807,4318465,0.0
11001553170107,1100155,3170107,0.0
11001145007208,1100114,5007208,0.0
17124542930105,1712454,2930105,0.0
51032055201108,5103205,5201108,0.0
35217054107009,3521705,4107009,0.0
43202064321808,4320206,4321808,0.0
11002055211909,1100205,5211909,0.0
50033065101704,5003306,5101704,0.0
29010072929602,2901007,2929602,0.0
41088094204202,4108809,4204202,0.0
15042085205406,1504208,5205406,0.0
17007072101608,1700707,2101608,0.0
17182042304202,1718204,2304202,0.0
24013052406700,2401305,2406700,0.0
29139032916609,2913903,2916609,0.0
29334555218300,2933455,5218300,0.0
31216053125507,3121605,3125507,0.0
35126053521804,3512605,3521804,0.0
35227033529302,3522703,3529302,0.0
43082014322509,4308201,4322509,0.0
43138054321808,4313805,4321808,0.0
43159584317202,4315958,4317202,0.0
42050014321204,4205001,4321204,0.0
41176024214409,4117602,4214409,0.0
41169014119657,4116901,4119657,0.0
26116065103205,2611606,5103205,0.0
12004013550308,1200401,3550308,0.0
41088094202008,4108809,4202008,0.0
17161094104808,1716109,4104808,0.0
41020005003306,4102000,5003306,0.0
43010084307708,4301008,4307708,0.0
29008012911204,2900801,2911204,0.0
29180013304557,2918001,3304557,0.0
15061385211800,1506138,5211800,0.0
22025052903201,2202505,2903201,0.0
26136023304557,2613602,3304557,0.0
29076082919553,2907608,2919553,0.0
26116062614808,2611606,2614808,0.0
35067063506805,3506706,3506805,0.0
24081023170107,2408102,3170107,0.0
29208092928802,2920809,2928802,0.0
43080524310504,4308052,4310504,0.0
29136062916104,2913606,2916104,0.0
12000131709500,1200013,1709500,0.0
22092032919553,2209203,2919553,0.0
24020062407302,2402006,2407302,0.0
43119084318705,4311908,4318705,0.0
43047055006002,4304705,5006002,0.0
41203584123824,4120358,4123824,0.0
41179094311403,4117909,4311403,0.0
26116065106216,2611606,5106216,0.0
41057064210100,4105706,4210100,0.0
41152004310504,4115200,4310504,0.0
41198065103403,4119806,5103403,0.0
31115073159704,3111507,3159704,0.0
41107064121505,4110706,4121505,0.0
42057044211900,4205704,4211900,0.0
43107024321956,4310702,4321956,0.0
43109004321956,4310900,4321956,0.0
52013065205703,5201306,5205703,0.0
41010024321204,4101002,4321204,0.0
41049074120705,4104907,4120705,0.0
41146094209003,4114609,4209003,0.0
17148805108600,1714880,5108600,0.0
21048005218003,2104800,5218003,0.0
24032512410702,2403251,2410702,0.0
43040024320206,4304002,4320206,0.0
42114054316105,4211405,4316105,0.0
42012574207106,4201257,4207106,0.0
41210005005707,4121000,5005707,0.0
43030044315503,4303004,4315503,0.0
11000232914703,1100023,2914703,0.0
35253004113700,3525300,4113700,0.0
42044004320107,4204400,4320107,0.0
29204032925303,2920403,2925303,0.0
41146095005707,4114609,5005707,0.0
23020083550308,2302008,3550308,0.0
43186144318705,4318614,4318705,0.0
25108082913200,2510808,2913200,0.0
43085085004601,4308508,5004601,0.0
12004013543402,1200401,3543402,0.0
27003002910602,2700300,2910602,0.0
21012025208707,2101202,5208707,0.0
41152004308904,4115200,4308904,0.0
43024514306106,4302451,4306106,0.0
15014025218607,1501402,5218607,0.0
43024514311403,4302451,4311403,0.0
35503085104807,3550308,5104807,0.0
41132544119608,4113254,4119608,0.0
23042022921708,2304202,2921708,0.0
23073042921708,2307304,2921708,0.0
43017014308508,4301701,4308508,0.0
41189075107602,4118907,5107602,0.0
51018035221502,5101803,5221502,0.0
27024052928703,2702405,2928703,0.0
29032012916401,2903201,2916401,0.0
29075092922904,2907509,2922904,0.0
51031065210406,5103106,5210406,0.0
23140032909703,2314003,2909703,0.0
15029545205406,1502954,5205406,0.0
50079015106190,5007901,5106190,0.0
17055571715259,1705557,1715259,0.0
29011062902104,2901106,2902104,0.0
24094072502904,2409407,2502904,0.0
43089045006309,4308904,5006309,0.0
43029074317202,4302907,4317202,0.0
51027935219407,5102793,5219407,0.0
41085024206504,4108502,4206504,0.0
29037062913903,2903706,2913903,0.0
41059044115200,4105904,4115200,0.0
32052003302205,3205200,3302205,0.0
25004032504009,2500403,2504009,0.0
25153022515930,2515302,2515930,0.0
26111012612604,2611101,2612604,0.0
43018004304853,4301800,4304853,0.0
23084012608750,2308401,2608750,0.0
31121093139409,3112109,3139409,0.0
41084034215802,4108403,4215802,0.0
41085024208906,4108502,4208906,0.0
41175034122404,4117503,4122404,0.0
23113062903201,2311306,2903201,0.0
21091062512101,2109106,2512101,0.0
26011022919553,2601102,2919553,0.0
41153584125753,4115358,4125753,0.0
26041065106216,2604106,5106216,0.0
41277004208302,4127700,4208302,0.0
42020085003702,4202008,5003702,0.0
52063055221809,5206305,5221809,0.0
29108002929800,2910800,2929800,0.0
41088094205407,4108809,4205407,0.0
28035002927408,2803500,2927408,0.0
42020085005707,4202008,5005707,0.0
41153094206504,4115309,4206504,0.0
41153094208906,4115309,4208906,0.0
35489065104807,3548906,5104807,0.0
41032064107702,4103206,4107702,0.0
43175094318101,4317509,4318101,0.0
11002055007208,1100205,5007208,0.0
42177094307807,4217709,4307807,0.0
11003045208707,1100304,5208707,0.0
15014021501600,1501402,1501600,0.0
15021521504703,1502152,1504703,0.0
15029542207009,1502954,2207009,0.0
15036061505064,1503606,1505064,0.0
15042082101202,1504208,2101202,0.0
15068071507979,1506807,1507979,20.0
17133045208707,1713304,5208707,0.0
21016082112209,2101608,2112209,0.0
21027542104206,2102754,2104206,0.0
21038022109007,2103802,2109007,0.0
21042062106607,2104206,2106607,0.0
21074562111300,2107456,2111300,0.0
21077042109502,2107704,2109502,0.0
21082072211001,2108207,2211001,0.0
21089002112209,2108900,2112209,0.0
21090072111300,2109007,2111300,0.0
21091062111607,2109106,2111607,0.0
21106582207009,2110658,2207009,0.0
21113002112407,2111300,2112407,0.0
22020752203909,2202075,2203909,0.0
24085082411205,2408508,2411205,0.0
25040092508505,2504009,2508505,0.0
25108082704302,2510808,2704302,0.0
26040072612505,2604007,2612505,0.0
29005042905206,2900504,2905206,0.0
29032015208707,2903201,5208707,0.0
29039042933307,2903904,2933307,0.0
29059092907202,2905909,2907202,0.0
29217085200100,2921708,5200100,0.0
29217085200308,2921708,5200308,0.0
29282085218300,2928208,5218300,0.0
31280063169703,3128006,3169703,0.0
31313073140555,3131307,3140555,0.0
33033023304607,3303302,3304607,0.0
23140035200803,2314003,5200803,0.0
32035023204906,3203502,3204906,0.0
42114054312401,4211405,4312401,0.0
29274083141405,2927408,3141405,0.0
29174093124302,2917409,3124302,0.0
43021054310504,4302105,4310504,0.0
41048084312708,4104808,4312708,0.0
11001222914703,1100122,2914703,0.0
29108592930501,2910859,2930501,0.0
35035053513405,3503505,3513405,0.0
43079064312203,4307906,4312203,0.0
35414064113502,3541406,4113502,0.0
43102075107065,4310207,5107065,0.0
31035045205901,3103504,5205901,0.0
50062755201108,5006275,5201108,0.0
52104065215405,5210406,5215405,0.0
23019012919553,2301901,2919553,0.0
43149025003751,4314902,5003751,0.0
15084075106257,1508407,5106257,0.0
29213022932309,2921302,2932309,0.0
21019702512101,2101970,2512101,0.0
42064054307906,4206405,4307906,0.0
41006084119657,4100608,4119657,0.0
43018594302378,4301859,4302378,0.0
29032762910800,2903276,2910800,0.0
25068063550308,2506806,3550308,0.0
42197055208707,4219705,5208707,0.0
29001083550308,2900108,3550308,0.0
17132052203909,1713205,2203909,0.0
29136063538709,2913606,3538709,0.0
43083004316808,4308300,4316808,0.0
41133044314100,4113304,4314100,0.0
35373054320107,3537305,4320107,0.0
51002505201108,5100250,5201108,0.0
35247093552106,3524709,3552106,0.0
27043025106216,2704302,5106216,0.0
29148022918209,2914802,2918209,0.0
17210002918407,1721000,2918407,0.0
29107272927705,2910727,2927705,0.0
42131044316600,4213104,4316600,0.0
31271073502804,3127107,3502804,0.0
41222064128633,4122206,4128633,0.0
41098074128534,4109807,4128534,0.0
35415054320107,3541505,4320107,0.0
35414064106704,3541406,4106704,0.0
15054374104303,1505437,4104303,0.0
41152004316907,4115200,4316907,0.0
41048084321857,4104808,4321857,0.0
29056022933307,2905602,2933307,0.0
22039093170206,2203909,3170206,0.0
23073042308302,2307304,2308302,0.0
23102582313500,2310258,2313500,0.0
25005022504009,2500502,2504009,0.0
25053522516003,2505352,2516003,0.0
25075072515302,2507507,2515302,0.0
25091072516003,2509107,2516003,0.0
29035082925006,2903508,2925006,0.0
29040012911709,2904001,2911709,0.0
29148022919801,2914802,2919801,0.0
29184072929909,2918407,2929909,0.0
31270733157005,3127073,3157005,0.0
32029003204609,3202900,3204609,0.0
35009073533908,3500907,3533908,0.0
35028043518206,3502804,3518206,0.0
35081083539608,3508108,3539608,0.0
35186023532058,3518602,3532058,0.0
35346093540002,3534609,3540002,0.0
35374043552304,3537404,3552304,0.0
35374043552551,3537404,3552551,0.0
43042004307815,4304200,4307815,0.0
43046304321832,4304630,4321832,0.0
43047054323507,4304705,4323507,0.0
43051164313607,4305116,4313607,0.0
43064294307302,4306429,4307302,0.0
43064524306809,4306452,4306809,0.0
43079064313359,4307906,4313359,0.0
43126584321006,4312658,4321006,0.0
43149024322525,4314902,4322525,0.0
43150574317202,4315057,4317202,0.0
43166004319000,4316600,4319000,0.0
41146094208203,4114609,4208203,0.0
41010024307906,4101002,4307906,0.0
29068082908408,2906808,2908408,0.0
29127072922003,2912707,2922003,0.0
35224064109708,3522406,4109708,0.0
17210005204508,1721000,5204508,0.0
42048064313706,4204806,4313706,0.0
29323092933505,2932309,2933505,0.0
29195535104807,2919553,5104807,0.0
29177063127701,2917706,3127701,0.0
50027045107958,5002704,5107958,0.0
43127084320800,4312708,4320800,0.0
41137005004601,4113700,5004601,0.0
17074051720804,1707405,1720804,0.0
24008022407104,2400802,2407104,0.0
24057022409308,2405702,2409308,0.0
25040092508554,2504009,2508554,0.0
27006072707503,2700607,2707503,0.0
29045062905206,2904506,2905206,0.0
29079052930709,2907905,2930709,0.0
35414064205001,3541406,4205001,0.0
43067594320800,4306759,4320800,0.0
23113062919553,2311306,2919553,0.0
43134094320701,4313409,4320701,0.0
42054314307807,4205431,4307807,0.0
52156035300108,5215603,5300108,0.0
29039042912103,2903904,2912103,0.0
15030935218607,1503093,5218607,0.0
15037051721000,1503705,1721000,0.0
31271073537305,3127107,3537305,0.0
42172045201108,4217204,5201108,0.0
29328045208004,2932804,5208004,0.0
22023072302404,2202307,2302404,0.0
23025032603009,2302503,2603009,0.0
41026044121604,4102604,4121604,0.0
23025032504009,2302503,2504009,0.0
17027035221080,1702703,5221080,0.0
41048084313805,4104808,4313805,0.0
42048064321808,4204806,4321808,0.0
29224092932903,2922409,2932903,0.0
31133053304102,3113305,3304102,0.0
31701073534302,3170107,3534302,0.0
41146094208302,4114609,4208302,0.0
21012022302008,2101202,2302008,0.0
26099072903201,2609907,2903201,0.0
21012025201108,2101202,5201108,0.0
29220525300108,2922052,5300108,0.0
43097044323507,4309704,4323507,0.0
43023034306403,4302303,4306403,0.0
21053025201405,2105302,5201405,0.0
41088094314902,4108809,4314902,0.0
43078074308300,4307807,4308300,0.0
41084034202008,4108403,4202008,0.0
41154084202008,4115408,4202008,0.0
17189072930105,1718907,2930105,0.0
22036022312908,2203602,2312908,0.0
27003002933307,2700300,2933307,0.0
11001225106752,1100122,5106752,0.0
15024002105401,1502400,2105401,0.0
15027722207009,1502772,2207009,0.0
15029542110203,1502954,2110203,0.0
21032082302602,2103208,2302602,0.0
21100392510808,2110039,2510808,0.0
26041062706307,2604106,2706307,0.0
29149012928703,2914901,2928703,0.0
29264002933307,2926400,2933307,0.0
29310532933307,2931053,2933307,0.0
41045015221601,4104501,5221601,0.0
31428095211503,3142809,5211503,0.0
23113062913200,2311306,2913200,0.0
15084073541406,1508407,3541406,0.0
50057075101704,5005707,5101704,0.0
41097574113304,4109757,4113304,0.0
43077084308102,4307708,4308102,0.0
17152591718204,1715259,1718204,0.0
17142035213509,1714203,5213509,0.0
32053093302205,3205309,3302205,0.0
21066312111904,2106631,2111904,0.0
29090003550308,2909000,3550308,0.0
29054042916104,2905404,2916104,0.0
29280002930501,2928000,2930501,0.0
43044084305108,4304408,4305108,0.0
23039312309706,2303931,2309706,0.0
29037062933307,2903706,2933307,0.0
26122083103504,2612208,3103504,0.0
29168562933307,2916856,2933307,0.0
15014022611606,1501402,2611606,0.0
50046015101407,5004601,5101407,0.0
29172012927408,2917201,2927408,0.0
31701075103403,3170107,5103403,0.0
25007003550308,2500700,3550308,0.0
11001555104807,1100155,5104807,0.0
22107062211308,2210706,2211308,0.0
23020082308401,2302008,2308401,0.0
23050012312908,2305001,2312908,0.0
24032512414456,2403251,2414456,0.0
25019062516003,2501906,2516003,0.0
29010072929404,2901007,2929404,0.0
29205022933307,2920502,2933307,0.0
29274085201108,2927408,5201108,0.0
32010013204104,3201001,3204104,0.0
35028043526001,3502804,3526001,0.0
35038023526902,3503802,3526902,0.0
35069043554003,3506904,3554003,0.0
35085043554805,3508504,3554805,0.0
35224064126306,3522406,4126306,0.0
35228024112306,3522802,4112306,0.0
35312093552106,3531209,3552106,0.0
35540033554656,3554003,3554656,0.0
41048084120853,4104808,4120853,0.0
41065064108403,4106506,4108403,0.0
41190044119806,4119004,4119806,0.0
43042004316907,4304200,4316907,0.0
43055874314803,4305587,4314803,0.0
43202065005707,4320206,5005707,0.0
42167014322301,4216701,4322301,0.0
41057064213302,4105706,4213302,0.0
42064054319901,4206405,4319901,0.0
22039092309300,2203909,2309300,0.0
31510083522604,3151008,3522604,0.0
21019702312908,2101970,2312908,0.0
23024043509502,2302404,3509502,0.0
35155095100409,3515509,5100409,0.0
42054075006606,4205407,5006606,0.0
41152004127205,4115200,4127205,0.0
43021054316600,4302105,4316600,0.0
15027722106755,1502772,2106755,0.0
22113082606408,2211308,2606408,0.0
23109512313955,2310951,2313955,0.0
25153022516409,2515302,2516409,0.0
29028072929909,2902807,2929909,0.0
29039042917102,2903904,2917102,0.0
29041002909703,2904100,2909703,0.0
29042092933307,2904209,2933307,0.0
31384013204807,3138401,3204807,0.0
52075355208806,5207535,5208806,0.0
27043022914703,2704302,2914703,0.0
35571055100409,3557105,5100409,0.0
29180012925006,2918001,2925006,0.0
21054275201405,2105427,5201405,0.0
43022044323507,4302204,4323507,0.0
15080505107925,1508050,5107925,0.0
15030931508100,1503093,1508100,0.0
43117594317103,4311759,4317103,0.0
41088094210506,4108809,4210506,0.0
29108002929701,2910800,2929701,0.0
32031303205200,3203130,3205200,0.0
35060033525300,3506003,3525300,0.0
43061064320305,4306106,4320305,0.0
27067032905701,2706703,2905701,0.0
26099072913200,2609907,2913200,0.0
43138054321204,4313805,4321204,0.0
21099082400208,2109908,2400208,0.0
23113062917508,2311306,2917508,0.0
29331585300108,2933158,5300108,0.0
35269023538709,3526902,3538709,0.0
15008001709500,1500800,1709500,0.0
15015761502707,1501576,1502707,0.0
15061611705508,1506161,1705508,0.0
21013012108603,2101301,2108603,0.0
21026062104677,2102606,2104677,0.0
21046282108454,2104628,2108454,0.0
21067062111748,2106706,2111748,0.0
22028512211001,2202851,2211001,0.0
29236052928406,2923605,2928406,0.0
52083015218300,5208301,5218300,0.0
41043034308904,4104303,4308904,0.0
25121012704302,2512101,2704302,0.0
42094094321501,4209409,4321501,0.0
29136063202454,2913606,3202454,0.0
31528085000203,3152808,5000203,0.0
41154084205407,4115408,4205407,0.0
41152004116406,4115200,4116406,0.0
31089093554805,3108909,3554805,0.0
41203584307807,4120358,4307807,0.0
31216053142502,3121605,3142502,0.0
41054094125209,4105409,4125209,0.0
43046064308102,4304606,4308102,0.0
43051084313086,4305108,4313086,0.0
17220815221601,1722081,5221601,0.0
23020083549904,2302008,3549904,0.0
29075582919553,2907558,2919553,0.0
29097032913606,2909703,2913606,0.0
29217083141405,2921708,3141405,0.0
35381053543402,3538105,3543402,0.0
15014025201405,1501402,5201405,0.0
41190044320206,4119004,4320206,0.0
41185014206504,4118501,4206504,0.0
41185014208906,4118501,4208906,0.0
29108002911907,2910800,2911907,0.0
35028045103403,3502804,5103403,0.0
50063095211305,5006309,5211305,0.0
29110063133303,2911006,3133303,0.0
43139534318465,4313953,4318465,0.0
43202065007935,4320206,5007935,0.0
29107012930105,2910701,2930105,0.0
43047054321329,4304705,4321329,0.0
41014084114104,4101408,4114104,0.0
43191095007901,4319109,5007901,0.0
22033052209377,2203305,2209377,0.0
43114035005681,4311403,5005681,0.0
21099085208707,2109908,5208707,0.0
41255064218202,4125506,4218202,0.0
41048085218003,4104808,5218003,0.0
41287084320107,4128708,4320107,0.0
41216044213351,4121604,4213351,0.0
43048044323770,4304804,4323770,0.0
43117344311775,4311734,4311775,0.0
43138054320206,4313805,4320206,0.0
41244004308508,4124400,4308508,0.0
27093013550308,2709301,3550308,0.0
21113002207702,2111300,2207702,0.0
15049765211800,1504976,5211800,0.0
26041062919553,2604106,2919553,0.0
29036072910750,2903607,2910750,0.0
41059044106704,4105904,4106704,0.0
43018005003306,4301800,5003306,0.0
29230012932200,2923001,2932200,0.0
41176024215000,4117602,4215000,0.0
29031022918001,2903102,2918001,0.0
43070054321469,4307005,4321469,0.0
41154084215000,4115408,4215000,0.0
41281044219705,4128104,4219705,0.0
25123092929909,2512309,2929909,0.0
26012012929909,2601201,2929909,0.0
42050014310207,4205001,4310207,0.0
13019021303569,1301902,1303569,0.0
15024001504950,1502400,1504950,0.0
15027721721000,1502772,1721000,0.0
15061381506708,1506138,1506708,0.0
21016085300108,2101608,5300108,0.0
21020362108454,2102036,2108454,0.0
21030002109106,2103000,2109106,0.0
21095025300108,2109502,5300108,0.0
22033052211209,2203305,2211209,0.0
24031032406908,2403103,2406908,0.0
24072032408102,2407203,2408102,0.0
26024072700300,2602407,2700300,0.0
28046072924009,2804607,2924009,0.0
31443003170305,3144300,3170305,0.0
35538074128500,3553807,4128500,0.0
41045014308508,4104501,4308508,0.0
41277005000609,4127700,5000609,0.0
52104065216809,5210406,5216809,0.0
41046004202008,4104600,4202008,0.0
29230012933505,2923001,2933505,0.0
23041035300108,2304103,5300108,0.0
25094043550308,2509404,3550308,0.0
31384013304706,3138401,3304706,0.0
23113063133303,2311306,3133303,0.0
29244053170206,2924405,3170206,0.0
29066003547809,2906600,3547809,0.0
26030093103504,2603009,3103504,0.0
21100052313401,2110005,2313401,0.0
41152004206405,4115200,4206405,0.0
51025045220108,5102504,5220108,0.0
15080505105606,1508050,5105606,0.0
29190582925105,2919058,2925105,0.0
43137065004601,4313706,5004601,0.0
23003092906873,2300309,2906873,0.0
29003062910800,2900306,2910800,0.0
35503085107958,3550308,5107958,0.0
31393003550308,3139300,3550308,0.0
35466035104807,3546603,5104807,0.0
11002054104303,1100205,4104303,0.0
41026045007901,4102604,5007901,0.0
23140032906873,2314003,2906873,0.0
26017062930501,2601706,2930501,0.0
22022083543402,2202208,3543402,0.0
23044002306900,2304400,2306900,0.0
23061082312908,2306108,2312908,0.0
24094072410306,2409407,2410306,0.0
25058082515302,2505808,2515302,0.0
28035002910057,2803500,2910057,0.0
29205022925006,2920502,2925006,0.0
31016313105608,3101631,3105608,0.0
31054003157203,3105400,3157203,0.0
31488063171303,3148806,3171303,0.0
33043003305752,3304300,3305752,0.0
35080093509452,3508009,3509452,0.0
35097003548609,3509700,3548609,0.0
43092094317608,4309209,4317608,0.0
43107514316907,4310751,4316907,0.0
43149024319901,4314902,4319901,0.0
52130045219308,5213004,5219308,0.0
41146095106224,4114609,5106224,0.0
29116002912905,2911600,2912905,0.0
41185014308904,4118501,4308904,0.0
43149025005400,4314902,5005400,0.0
29019082921302,2901908,2921302,0.0
35144034320107,3514403,4320107,0.0
35489065105200,3548906,5105200,0.0
51049065201702,5104906,5201702,0.0
41057064204558,4105706,4204558,0.0
21127042312908,2112704,2312908,0.0
42073044209102,4207304,4209102,0.0
21117892112902,2111789,2112902,0.0
35344015211909,3534401,5211909,0.0
26162093550308,2616209,3550308,0.0
31389063144300,3138906,3144300,0.0
42114054311403,4211405,4311403,0.0
42029094207502,4202909,4207502,0.0
15055361702158,1505536,1702158,0.0
29164012919553,2916401,2919553,0.0
31653053513405,3165305,3513405,0.0
41244004307708,4124400,4307708,0.0
43134094320800,4313409,4320800,0.0
35434025213103,3543402,5213103,0.0
35442514118402,3544251,4118402,0.0
42072054218707,4207205,4218707,0.0
15024002512101,1502400,2512101,0.0
35095025100409,3509502,5100409,0.0
23054073540705,2305407,3540705,0.0
43040024313805,4304002,4313805,0.0
41057064219309,4105706,4219309,0.0
43138054314704,4313805,4314704,0.0
15066092100055,1506609,2100055,0.0
51031065203939,5103106,5203939,0.0
26111013103504,2611101,3103504,0.0
21066312108009,2106631,2108009,0.0
22039092208908,2203909,2208908,0.0
22051022919553,2205102,2919553,0.0
29108002931004,2910800,2931004,0.0
43007034312658,4300703,4312658,0.0
42193094308904,4219309,4308904,0.0
51027935211909,5102793,5211909,0.0
41032064104303,4103206,4104303,0.0
25121015201108,2512101,5201108,0.0
41153094209102,4115309,4209102,0.0
17055082102804,1705508,2102804,0.0
43033014317509,4303301,4317509,0.0
43048044321451,4304804,4321451,0.0
43164514320701,4316451,4320701,0.0
29245043548500,2924504,3548500,0.0
35489065107602,3548906,5107602,0.0
41015074122701,4101507,4122701,0.0
41078014124608,4107801,4124608,0.0
41282034212908,4128203,4212908,0.0
12004015003751,1200401,5003751,0.0
15029541504703,1502954,1504703,0.0
31017063106200,3101706,3106200,0.0
42082035005707,4208203,5005707,0.0
28074022910057,2807402,2910057,0.0
23003092909703,2300309,2909703,0.0
17142031715259,1714203,1715259,0.0
35373054304705,3537305,4304705,0.0
50027048700481,5002704,8700481,0.0
41043035218003,4104303,5218003,0.0
43126094314803,4312609,4314803,0.0
42053085210802,4205308,5210802,0.0
41274034308508,4127403,4308508,0.0
41084034215000,4108403,4215000,0.0
31165063548708,3116506,3548708,0.0
42169095003751,4216909,5003751,0.0
42114054314902,4211405,4314902,0.0
41088094208203,4108809,4208203,0.0
50063095219407,5006309,5219407,0.0
29129052916609,2912905,2916609,0.0
43136074323309,4313607,4323309,0.0
41169015006200,4116901,5006200,0.0
51027935218805,5102793,5218805,0.0
42053085006309,4205308,5006309,0.0
29167082922508,2916708,2922508,0.0
29008012933505,2900801,2933505,0.0
25007752514503,2500775,2514503,0.0
43075004314134,4307500,4314134,0.0
41069024318705,4106902,4318705,0.0
31271074320107,3127107,4320107,0.0
29220032932200,2922003,2932200,0.0
15021525218003,1502152,5218003,0.0
15024002100055,1502400,2100055,0.0
15027071506807,1502707,1506807,0.0
15027722109502,1502772,2109502,0.0
15028061600600,1502806,1600600,2.0
15038042112209,1503804,2112209,0.0
15042081706258,1504208,1706258,0.0
15042081721000,1504208,1721000,0.0
17055085108600,1705508,5108600,0.0
17095002112209,1709500,2112209,0.0
17161092313401,1716109,2313401,0.0
17210002101400,1721000,2101400,0.0
17220815218003,1722081,5218003,0.0
17221072207009,1722107,2207009,0.0
21030002104800,2103000,2104800,0.0
21030002108009,2103000,2108009,0.0
21053022109908,2105302,2109908,0.0
21067062112209,2106706,2112209,0.0
21080092111508,2108009,2111508,0.0
22023072203206,2202307,2203206,0.0
22030082203107,2203008,2203107,0.0
22077512310308,2207751,2310308,0.0
23020083205101,2302008,3205101,0.0
24032512414506,2403251,2414506,0.0
24081022700300,2408102,2700300,0.0
26116063148004,2611606,3148004,0.0
29107765300108,2910776,5300108,0.0
29117092927408,2911709,2927408,0.0
31433025208707,3143302,5208707,0.0
51018035221403,5101803,5221403,0.0
51026785221403,5102678,5221403,0.0
51034035208707,5103403,5208707,0.0
51070405219407,5107040,5219407,0.0
26126042704302,2612604,2704302,0.0
11003042914703,1100304,2914703,0.0
25169042930105,2516904,2930105,0.0
29108002918357,2910800,2918357,0.0
29290082933174,2929008,2933174,0.0
41001034124103,4100103,4124103,0.0
41043034107553,4104303,4107553,0.0
41090054112801,4109005,4112801,0.0
41128014124103,4112801,4124103,0.0
11001225007208,1100122,5007208,0.0
43101084313805,4310108,4313805,0.0
11003043170206,1100304,3170206,0.0
35477005003801,3547700,5003801,0.0
41083044119806,4108304,4119806,0.0
15024002101004,1502400,2101004,0.0
41281045004304,4128104,5004304,0.0
35571055213103,3557105,5213103,0.0
11001895211909,1100189,5211909,0.0
41244004320008,4124400,4320008,0.0
29146532925758,2914653,2925758,0.0
43134094314068,4313409,4314068,0.0
22064072903201,2206407,2903201,0.0
50076955102637,5007695,5102637,0.0
29299095205109,2929909,5205109,0.0
11001145103403,1100114,5103403,0.0
35498055107958,3549805,5107958,0.0
23015052304400,2301505,2304400,0.0
23085002311405,2308500,2311405,0.0
25053522509107,2505352,2509107,0.0
29119072928802,2911907,2928802,0.0
32003003204401,3200300,3204401,0.0
35055003529302,3505500,3529302,0.0
35058074113700,3505807,4113700,0.0
35290053555000,3529005,3555000,0.0
41081064123402,4108106,4123402,0.0
41082054110656,4108205,4110656,0.0
42023054202909,4202305,4202909,0.0
43022044320206,4302204,4320206,0.0
43086074319356,4308607,4319356,0.0
43086074319752,4308607,4319752,0.0
51048075211909,5104807,5211909,0.0
29129052929602,2912905,2929602,0.0
52042015207808,5204201,5207808,0.0
50002035103403,5000203,5103403,0.0
41084034313300,4108403,4313300,0.0
23129085201108,2312908,5201108,0.0
31155083508504,3115508,3508504,0.0
26060023550308,2606002,3550308,0.0
29069072925758,2906907,2925758,0.0
29108002922656,2910800,2922656,0.0
29333073503307,2933307,3503307,0.0
21100052208403,2110005,2208403,0.0
