cod_origem,cod_destino,passageiros_rodov,passageiros_aereo,passageiros_total,prob_rodov,prob_aereo,prob_total
1501402,1600279,1.0,0.0,1.0,8.584648930781975e-06,0.0,5.426910638861347e-07
1501402,1600303,1.0,219685.0,219686.0,8.584648930781975e-06,0.12726641802544575,0.1192216290608894
1501402,2104057,290.0,0.0,290.0,0.002489548189926773,0.0,0.00015738040852697908
1501402,2105302,3413.0,0.0,3413.0,0.029299406800758883,0.0,0.001852204601043378
1501402,2109809,195.0,0.0,195.0,0.0016740065415024852,0.0,0.00010582475745779627
1501402,2111300,4128.0,50838.0,54966.0,0.035437430786267994,0.029451123925518862,0.029829557017565282
1501402,2203909,399.0,0.0,399.0,0.0034252749233820083,0.0,0.00021653373449056777
1501402,2208007,292.0,0.0,292.0,0.002506717487788337,0.0,0.00015846579065475135
1501402,2211001,3419.0,4911.0,8330.0,0.029350914694343574,0.002845007073414043,0.004520616562171502
1501402,2304400,6065.0,205762.0,211827.0,0.05206589576519268,0.11920064048866226,0.11495661998980826
1501402,2307304,877.0,0.0,877.0,0.007528737112295793,0.0,0.00047594006302814016
1501402,2312908,565.0,0.0,565.0,0.004850326645891816,0.0,0.0003066204510956661
1501402,2408102,404.0,0.0,404.0,0.003468198168035918,0.0,0.00021924718980999844
1501402,2504009,700.0,0.0,700.0,0.006009254251547383,0.0,0.0003798837447202943
1501402,2507507,204.0,0.0,204.0,0.001751268381879523,0.0,0.00011070897703277148
1501402,2510808,121.0,0.0,121.0,0.001038742520624619,0.0,6.56656187302223e-05
1501402,2601102,111.0,0.0,111.0,0.0009528960313167993,0.0,6.023870809136096e-05
1501402,2611101,356.0,0.0,356.0,0.003056135019358383,0.0,0.00019319801874346398
1501402,2611606,554.0,75174.0,75728.0,0.004755895507653214,0.04354928970409841,0.04109690888596921
1501402,2704302,229.0,0.0,229.0,0.0019658846051490726,0.0,0.00012427625362992486
1501402,2800308,167.0,0.0,167.0,0.00143363637144059,0.0,9.06294076689845e-05
1501402,2927408,1023.0,52.0,1075.0,0.008782095856189961,3.01242858516657e-05,0.0005833928936775949
1501402,3106200,949.0,0.0,949.0,0.008146831835312096,0.0,0.0005150138196279418
1501402,3304557,1467.0,57405.0,58872.0,0.012593679981457159,0.033255473640670566,0.031949308313104524
1501402,3500105,129.0,0.0,129.0,0.0011074197120708748,0.0,7.000714724131138e-05
1501402,3501608,20.0,0.0,20.0,0.00017169297861563952,0.0,1.0853821277722695e-05
1501402,3509502,149.0,54143.0,54292.0,0.0012791126906865143,0.031365754016667996,0.029463783240506025
1501402,3525904,4.0,0.0,4.0,3.43385957231279e-05,0.0,2.170764255544539e-06
1501402,3526902,29.0,0.0,29.0,0.0002489548189926773,0.0,1.5738040852697907e-05
1501402,3541406,232.0,0.0,232.0,0.0019916385519414184,0.0,0.00012590432682158326
1501402,3543402,128.0,238.0,366.0,0.0010988350631400928,0.00013787653909031608,0.0001986249293823253
1501402,3549805,612.0,0.0,612.0,0.005253805145638569,0.0,0.00033212693109831447
1501402,3550308,1715.0,0.0,1715.0,0.014722672916291089,0.0,0.0009307151745647211
1501402,3555109,63.0,0.0,63.0,0.0005408328826392645,0.0,3.418953702482649e-05
1501402,4314902,0.0,49.0,49.0,0.0,2.838634628330037e-05,2.6591862130420602e-05
1501402,4315107,1.0,0.0,1.0,8.584648930781975e-06,0.0,5.426910638861347e-07
1501402,5208707,4122.0,1493.0,5615.0,0.0353859228926833,0.0008649145918564786,0.0030472103237206465
1501402,5211503,3.0,0.0,3.0,2.575394679234593e-05,0.0,1.6280731916584042e-06
1501402,5300108,1394.0,239368.0,240762.0,0.011967000609510075,0.13866903953349066,0.13065938592335358
1507458,2102804,8.0,0.0,8.0,0.007226738934056007,0.0,0.007226738934056007
1507458,2203909,19.0,0.0,19.0,0.017163504968383016,0.0,0.017163504968383016
1507458,2208007,13.0,0.0,13.0,0.011743450767841012,0.0,0.011743450767841012
1507458,5205406,1.0,0.0,1.0,0.0009033423667570009,0.0,0.0009033423667570009
1507458,5208707,267.0,0.0,267.0,0.24119241192411925,0.0,0.24119241192411925
1507458,5300108,14.0,0.0,14.0,0.012646793134598013,0.0,0.012646793134598013
1507904,1501402,624.0,0.0,624.0,1.0,0.0,1.0
1600279,1501402,21.0,0.0,21.0,0.1390728476821192,0.0,0.1390728476821192
1600279,1600303,69.0,0.0,69.0,0.45695364238410596,0.0,0.45695364238410596
1600303,1200054,35.0,0.0,35.0,0.017438963627304436,0.0,0.00011331077909254253
1600303,1400159,126.0,0.0,126.0,0.06278026905829596,0.0,0.0004079188047331531
1600303,1501402,1.0,214288.0,214289.0,0.0004982561036372695,0.6982840086288362,0.6937501011703385
1600303,1600279,54.0,0.0,54.0,0.026905829596412557,0.0,0.00017482234488563704
1600303,1600501,8.0,0.0,8.0,0.003986048829098156,0.0,2.5899606649724007e-05
1600303,2611606,0.0,3599.0,3599.0,0.0,0.011727787589856556,0.011651585541544588
1600303,3509502,0.0,784.0,784.0,0.0,0.0025547611754508305,0.0025381614516729527
1600303,5300108,0.0,74197.0,74197.0,0.0,0.24178012109046593,0.24020913932369653
1600501,1600303,20.0,0.0,20.0,0.425531914893617,0.0,0.425531914893617
1713205,1716505,70.0,0.0,70.0,0.025839793281653745,0.0,0.025839793281653745
1713205,2102804,11.0,0.0,11.0,0.004060538944259874,0.0,0.004060538944259874
1713205,2104057,21.0,0.0,21.0,0.007751937984496124,0.0,0.007751937984496124
1713205,2105302,61.0,0.0,61.0,0.022517534145441123,0.0,0.022517534145441123
1713205,2111300,32.0,0.0,32.0,0.011812476928755998,0.0,0.011812476928755998
1713205,2203909,9.0,0.0,9.0,0.0033222591362126247,0.0,0.0033222591362126247
1713205,3543402,30.0,0.0,30.0,0.01107419712070875,0.0,0.01107419712070875
1713205,5208707,341.0,0.0,341.0,0.1258767072720561,0.0,0.1258767072720561
1716505,1713205,87.0,0.0,87.0,0.09655937846836848,0.0,0.09655937846836848
1721208,2104057,1.0,0.0,1.0,0.001145475372279496,0.0,0.001145475372279496
1721208,2105302,70.0,0.0,70.0,0.08018327605956473,0.0,0.08018327605956473
1721208,5300108,119.0,0.0,119.0,0.13631156930126,0.0,0.13631156930126
2100501,2105302,18.0,0.0,18.0,0.14285714285714285,0.0,0.14285714285714285
2100501,2111300,12.0,0.0,12.0,0.09523809523809523,0.0,0.09523809523809523
2100501,5300108,46.0,0.0,46.0,0.36507936507936506,0.0,0.36507936507936506
2102804,1507458,3.0,0.0,3.0,0.012552301255230125,0.0,0.012552301255230125
2102804,1713205,5.0,0.0,5.0,0.02092050209205021,0.0,0.02092050209205021
2102804,2104057,5.0,0.0,5.0,0.02092050209205021,0.0,0.02092050209205021
2102804,2105302,27.0,0.0,27.0,0.11297071129707113,0.0,0.11297071129707113
2102804,2111300,28.0,0.0,28.0,0.11715481171548117,0.0,0.11715481171548117
2102804,2203909,7.0,0.0,7.0,0.029288702928870293,0.0,0.029288702928870293
2102804,2208007,3.0,0.0,3.0,0.012552301255230125,0.0,0.012552301255230125
2102804,2211001,17.0,0.0,17.0,0.07112970711297072,0.0,0.07112970711297072
2102804,3541406,1.0,0.0,1.0,0.0041841004184100415,0.0,0.0041841004184100415
2102804,3549805,4.0,0.0,4.0,0.016736401673640166,0.0,0.016736401673640166
2102804,4104808,1.0,0.0,1.0,0.0041841004184100415,0.0,0.0041841004184100415
2102804,4115200,1.0,0.0,1.0,0.0041841004184100415,0.0,0.0041841004184100415
2102804,5208707,2.0,0.0,2.0,0.008368200836820083,0.0,0.008368200836820083
2102804,5211503,1.0,0.0,1.0,0.0041841004184100415,0.0,0.0041841004184100415
2102804,5300108,13.0,0.0,13.0,0.05439330543933055,0.0,0.05439330543933055
2104057,1501402,207.0,0.0,207.0,0.037364620938628156,0.0,0.037364620938628156
2104057,1713205,25.0,0.0,25.0,0.004512635379061372,0.0,0.004512635379061372
2104057,1721208,12.0,0.0,12.0,0.0021660649819494585,0.0,0.0021660649819494585
2104057,2102804,14.0,0.0,14.0,0.002527075812274368,0.0,0.002527075812274368
2104057,2105302,141.0,0.0,141.0,0.025451263537906138,0.0,0.025451263537906138
2104057,2111300,227.0,0.0,227.0,0.040974729241877256,0.0,0.040974729241877256
2104057,2203909,75.0,0.0,75.0,0.013537906137184115,0.0,0.013537906137184115
2104057,2208007,29.0,0.0,29.0,0.005234657039711191,0.0,0.005234657039711191
2104057,2211001,837.0,0.0,837.0,0.15108303249097474,0.0,0.15108303249097474
2104057,2304400,20.0,0.0,20.0,0.0036101083032490976,0.0,0.0036101083032490976
2104057,2312908,7.0,0.0,7.0,0.001263537906137184,0.0,0.001263537906137184
2104057,3106200,63.0,0.0,63.0,0.011371841155234657,0.0,0.011371841155234657
2104057,3304557,17.0,0.0,17.0,0.0030685920577617327,0.0,0.0030685920577617327
2104057,3509502,6.0,0.0,6.0,0.0010830324909747292,0.0,0.0010830324909747292
2104057,3541406,3.0,0.0,3.0,0.0005415162454873646,0.0,0.0005415162454873646
2104057,3543402,3.0,0.0,3.0,0.0005415162454873646,0.0,0.0005415162454873646
2104057,3549805,26.0,0.0,26.0,0.004693140794223827,0.0,0.004693140794223827
2104057,3550308,50.0,0.0,50.0,0.009025270758122744,0.0,0.009025270758122744
2104057,4104808,3.0,0.0,3.0,0.0005415162454873646,0.0,0.0005415162454873646
2104057,4115200,8.0,0.0,8.0,0.001444043321299639,0.0,0.001444043321299639
2104057,5101803,1.0,0.0,1.0,0.00018050541516245486,0.0,0.00018050541516245486
2104057,5103403,8.0,0.0,8.0,0.001444043321299639,0.0,0.001444043321299639
2104057,5208707,680.0,0.0,680.0,0.12274368231046931,0.0,0.12274368231046931
2104057,5211503,5.0,0.0,5.0,0.0009025270758122744,0.0,0.0009025270758122744
2104057,5300108,60.0,0.0,60.0,0.010830324909747292,0.0,0.010830324909747292
2105302,1100205,5.0,0.0,5.0,8.018603159329644e-05,0.0,2.1435400134614313e-05
2105302,1501402,2799.0,0.0,2799.0,0.044888140485927354,0.0,0.011999536995357092
2105302,1713205,90.0,0.0,90.0,0.0014433485686793362,0.0,0.00038583720242305763
2105302,1721208,141.0,0.0,141.0,0.00226124609093096,0.0,0.0006044782837961236
2105302,2100501,15.0,0.0,15.0,0.00024055809477988935,0.0,6.430620040384294e-05
2105302,2102804,196.0,0.0,196.0,0.003143292438457221,0.0,0.000840267685276881
2105302,2104057,348.0,0.0,348.0,0.0055809477988934325,0.0,0.001491903849369156
2105302,2108207,111.0,0.0,111.0,0.0017801299013711811,0.0,0.00047586588298843775
2105302,2111300,4219.0,54994.0,59213.0,0.06766097345842355,0.3217829892805318,0.25385086963418346
2105302,2208007,106.0,0.0,106.0,0.0016999438697778847,0.0,0.0004544304828538234
2105302,2211001,6181.0,0.0,6181.0,0.09912597225563306,0.0,0.026498441646410215
2105302,2304400,943.0,2808.0,3751.0,0.01512308555849571,0.016430276646538407,0.016080837180987656
2105302,2307304,80.0,0.0,80.0,0.001282976505492743,0.0,0.000342966402153829
2105302,2312908,174.0,0.0,174.0,0.0027904738994467162,0.0,0.000745951924684578
2105302,2504009,20.0,0.0,20.0,0.00032074412637318576,0.0,8.574160053845725e-05
2105302,2507507,33.0,0.0,33.0,0.0005292278085157566,0.0,0.00014147364088845445
2105302,2510808,14.0,0.0,14.0,0.00022452088846123004,0.0,6.001912037692008e-05
2105302,2601102,45.0,0.0,45.0,0.0007216742843396681,0.0,0.00019291860121152882
2105302,2611606,165.0,11293.0,11458.0,0.002646139042578783,0.06607803211159481,0.04912136294848216
2105302,3106200,368.0,0.0,368.0,0.005901691925266618,0.0,0.0015776454499076135
2105302,3304557,198.0,0.0,198.0,0.0031753668510945392,0.0,0.0008488418453307268
2105302,3509502,46.0,3831.0,3877.0,0.0007377114906583273,0.022416093245330712,0.016621009264379937
2105302,3525904,1.0,0.0,1.0,1.603720631865929e-05,0.0,4.287080026922863e-06
2105302,3526902,5.0,0.0,5.0,8.018603159329644e-05,0.0,2.1435400134614313e-05
2105302,3543402,30.0,0.0,30.0,0.0004811161895597787,0.0,0.00012861240080768588
2105302,3550308,169.0,0.0,169.0,0.00271028786785342,0.0,0.0007245165245499638
2105302,5101803,19.0,0.0,19.0,0.0003047069200545265,0.0,8.145452051153438e-05
2105302,5103403,300.0,0.0,300.0,0.0048111618955977865,0.0,0.0012861240080768589
2105302,5208707,8427.0,0.0,8427.0,0.13514553764734183,0.0,0.036127223386878966
2105302,5300108,533.0,48717.0,49250.0,0.008547830967845402,0.2850547675888218,0.21113869132595098
2107100,2111300,1033.0,0.0,1033.0,0.9109347442680776,0.0,0.9109347442680776
2108207,2105302,51.0,0.0,51.0,0.026493506493506493,0.0,0.026493506493506493
2108207,2111300,275.0,0.0,275.0,0.14285714285714285,0.0,0.14285714285714285
2108207,2211001,13.0,0.0,13.0,0.006753246753246753,0.0,0.006753246753246753
2108207,2304400,83.0,0.0,83.0,0.043116883116883116,0.0,0.043116883116883116
2108207,5300108,54.0,0.0,54.0,0.028051948051948054,0.0,0.028051948051948054
2109205,2111300,672.0,0.0,672.0,0.8865435356200527,0.0,0.8865435356200527
2109809,1501402,115.0,0.0,115.0,0.2668213457076566,0.0,0.2668213457076566
2109809,2111300,90.0,0.0,90.0,0.2088167053364269,0.0,0.2088167053364269
2111300,1100205,2.0,0.0,2.0,2.0497263615307355e-05,0.0,2.2076127317441464e-06
2111300,1501402,3004.0,51822.0,54826.0,0.03078688995019165,0.0641058311540831,0.06051728781530229
2111300,1713205,11.0,0.0,11.0,0.00011273494988419046,0.0,1.2141870024592806e-05
2111300,2100501,6.0,0.0,6.0,6.149179084592207e-05,0.0,6.6228381952324395e-06
2111300,2102804,84.0,0.0,84.0,0.0008608850718429089,0.0,9.271973473325415e-05
2111300,2104057,146.0,0.0,146.0,0.001496300243917437,0.0,0.0001611557294173227
2111300,2105302,4523.0,48529.0,53052.0,0.046354561666017584,0.06003226197515531,0.05855913532224523
2111300,2107100,159.0,0.0,159.0,0.0016295324574169348,0.0,0.00017550521217365964
2111300,2108207,356.0,0.0,356.0,0.0036485129235247094,0.0,0.0003929550662504581
2111300,2109205,354.0,0.0,354.0,0.003628015659909402,0.0,0.00039074745351871395
2111300,2109809,92.0,0.0,92.0,0.0009428741263041384,0.0,0.00010155018566023073
2111300,2208007,535.0,0.0,535.0,0.005483018017094718,0.0,0.0005905364057415592
2111300,2211001,22533.0,19244.0,41777.0,0.23093242052186033,0.02380557706628797,0.04611371854703761
2111300,2304400,5525.0,156427.0,161952.0,0.05662369073728657,0.19350628786885407,0.178763648565714
2111300,2307304,612.0,0.0,612.0,0.006272162666284051,0.0,0.0006755294959137089
2111300,2312908,677.0,0.0,677.0,0.0069383237337815405,0.0,0.0007472769096953936
2111300,2408102,348.0,0.0,348.0,0.00356652386906348,0.0,0.00038412461532348147
2111300,2504009,349.0,0.0,349.0,0.003576772500871134,0.0,0.00038522842168935357
2111300,2507507,472.0,0.0,472.0,0.0048373542132125365,0.0,0.0005209966046916185
2111300,2510808,255.0,0.0,255.0,0.002613401110951688,0.0,0.0002814706232973787
2111300,2601102,312.0,0.0,312.0,0.0031975731239879475,0.0,0.00034438758615208686
2111300,2611101,124.0,0.0,124.0,0.0012708303441490562,0.0,0.00013687198936813708
2111300,2611606,2314.0,59167.0,61481.0,0.02371533400291061,0.07319188205576077,0.06786311918018094
2111300,3106200,1.0,0.0,1.0,1.0248631807653678e-05,0.0,1.1038063658720732e-06
2111300,3205309,8.0,0.0,8.0,8.198905446122942e-05,0.0,8.830450926976585e-06
2111300,3301009,39.0,0.0,39.0,0.00039969664049849344,0.0,4.304844826901086e-05
2111300,3304557,904.0,53312.0,54216.0,0.009264763154118925,0.06594901915183664,0.059843965932120324
2111300,3501608,1.0,0.0,1.0,1.0248631807653678e-05,0.0,1.1038063658720732e-06
2111300,3509502,64.0,6536.0,6600.0,0.0006559124356898354,0.008085286411622228,0.007285122014755683
2111300,3526902,5.0,0.0,5.0,5.124315903826839e-05,0.0,5.519031829360366e-06
2111300,3543402,96.0,0.0,96.0,0.0009838686535347532,0.0,0.00010596541112371903
2111300,3550308,715.0,0.0,715.0,0.00732777174247238,0.0,0.0007892215515985324
2111300,5208707,1381.0,0.0,1381.0,0.01415336052636973,0.0,0.0015243565912693331
2111300,5300108,987.0,196327.0,197314.0,0.01011539959415418,0.24286414096305955,0.21779644927568226
2200509,2200608,12.0,0.0,12.0,0.0052585451358457495,0.0,0.0052585451358457495
2200509,2203909,126.0,0.0,126.0,0.05521472392638037,0.0,0.05521472392638037
2200509,2211001,511.0,0.0,511.0,0.22392638036809817,0.0,0.22392638036809817
2200509,2211209,6.0,0.0,6.0,0.0026292725679228747,0.0,0.0026292725679228747
2200509,3550308,10.0,0.0,10.0,0.0043821209465381246,0.0,0.0043821209465381246
2200509,5300108,48.0,0.0,48.0,0.021034180543382998,0.0,0.021034180543382998
2200608,2200509,37.0,0.0,37.0,0.0893719806763285,0.0,0.0893719806763285
2200608,2203909,10.0,0.0,10.0,0.024154589371980676,0.0,0.024154589371980676
2200608,2211001,96.0,0.0,96.0,0.2318840579710145,0.0,0.2318840579710145
2200608,2211209,2.0,0.0,2.0,0.004830917874396135,0.0,0.004830917874396135
2200608,3550308,2.0,0.0,2.0,0.004830917874396135,0.0,0.004830917874396135
2200608,5300108,9.0,0.0,9.0,0.021739130434782608,0.0,0.021739130434782608
2203909,1501402,430.0,0.0,430.0,0.01710013521037143,0.0,0.01710013521037143
2203909,1507458,18.0,0.0,18.0,0.0007158196134574087,0.0,0.0007158196134574087
2203909,1713205,18.0,0.0,18.0,0.0007158196134574087,0.0,0.0007158196134574087
2203909,2102804,16.0,0.0,16.0,0.00063628410085103,0.0,0.00063628410085103
2203909,2104057,64.0,0.0,64.0,0.00254513640340412,0.0,0.00254513640340412
2203909,2105302,181.0,0.0,181.0,0.007197963890877276,0.0,0.007197963890877276
2203909,2200509,51.0,0.0,51.0,0.0020281555714626582,0.0,0.0020281555714626582
2203909,2200608,20.0,0.0,20.0,0.0007953551260637875,0.0,0.0007953551260637875
2203909,2208007,339.0,0.0,339.0,0.013481269386781198,0.0,0.013481269386781198
2203909,2211001,1723.0,0.0,1723.0,0.06851984411039529,0.0,0.06851984411039529
2203909,2211209,50.0,0.0,50.0,0.001988387815159469,0.0,0.001988387815159469
2203909,2304400,2280.0,0.0,2280.0,0.09067048437127177,0.0,0.09067048437127177
2203909,2307304,749.0,0.0,749.0,0.02978604947108884,0.0,0.02978604947108884
2203909,2312908,112.0,0.0,112.0,0.00445398870595721,0.0,0.00445398870595721
2203909,2504009,164.0,0.0,164.0,0.006521912033723058,0.0,0.006521912033723058
2203909,2507507,158.0,0.0,158.0,0.006283305495903921,0.0,0.006283305495903921
2203909,2510808,213.0,0.0,213.0,0.008470532092579336,0.0,0.008470532092579336
2203909,2601102,247.0,0.0,247.0,0.009822635806887775,0.0,0.009822635806887775
2203909,2611606,775.0,0.0,775.0,0.030820011134971764,0.0,0.030820011134971764
2203909,3306305,2.0,0.0,2.0,7.953551260637875e-05,0.0,7.953551260637875e-05
2203909,3501608,8.0,0.0,8.0,0.000318142050425515,0.0,0.000318142050425515
2203909,3509502,159.0,0.0,159.0,0.0063230732522071105,0.0,0.0063230732522071105
2203909,3525904,1.0,0.0,1.0,3.9767756303189374e-05,0.0,3.9767756303189374e-05
2203909,3543402,136.0,0.0,136.0,0.005408414857233755,0.0,0.005408414857233755
2203909,3550308,1549.0,0.0,1549.0,0.06160025451364034,0.0,0.06160025451364034
2203909,5200803,19.0,0.0,19.0,0.0007555873697605981,0.0,0.0007555873697605981
2203909,5208707,80.0,0.0,80.0,0.00318142050425515,0.0,0.00318142050425515
2203909,5300108,244.0,0.0,244.0,0.009703332537978207,0.0,0.009703332537978207
2208007,1501402,79.0,0.0,79.0,0.0012358425630436144,0.0,0.0012358425630436144
2208007,1507458,10.0,0.0,10.0,0.00015643576747387524,0.0,0.00015643576747387524
2208007,2102804,16.0,0.0,16.0,0.00025029722795820035,0.0,0.00025029722795820035
2208007,2104057,31.0,0.0,31.0,0.0004849508791690132,0.0,0.0004849508791690132
2208007,2105302,128.0,0.0,128.0,0.002002377823665603,0.0,0.002002377823665603
2208007,2111300,602.0,0.0,602.0,0.009417433201927288,0.0,0.009417433201927288
2208007,2203909,765.0,0.0,765.0,0.011967336211751455,0.0,0.011967336211751455
2208007,2211001,2840.0,0.0,2840.0,0.04442775796258056,0.0,0.04442775796258056
2208007,2304400,10868.0,0.0,10868.0,0.1700143920906076,0.0,0.1700143920906076
2208007,2307304,2024.0,0.0,2024.0,0.031662599336712345,0.0,0.031662599336712345
2208007,2307403,2.0,0.0,2.0,3.1287153494775044e-05,0.0,3.1287153494775044e-05
2208007,2312908,55.0,0.0,55.0,0.0008603967211063138,0.0,0.0008603967211063138
2208007,2408102,1379.0,0.0,1379.0,0.021572492334647395,0.0,0.021572492334647395
2208007,2504009,248.0,0.0,248.0,0.0038796070333521056,0.0,0.0038796070333521056
2208007,2507507,308.0,0.0,308.0,0.004818221638195357,0.0,0.004818221638195357
2208007,2510808,103.0,0.0,103.0,0.001611288404980915,0.0,0.001611288404980915
2208007,2601102,246.0,0.0,246.0,0.0038483198798573304,0.0,0.0038483198798573304
2208007,2611101,6541.0,0.0,6541.0,0.10232463550466178,0.0,0.10232463550466178
2208007,2611606,3329.0,0.0,3329.0,0.05207746699205306,0.0,0.05207746699205306
2208007,2704302,300.0,0.0,300.0,0.0046930730242162565,0.0,0.0046930730242162565
2208007,2927408,2124.0,0.0,2124.0,0.0332269570114511,0.0,0.0332269570114511
2208007,3106200,643.0,0.0,643.0,0.010058819848570178,0.0,0.010058819848570178
2208007,3205309,199.0,0.0,199.0,0.003113071772730117,0.0,0.003113071772730117
2208007,3301009,68.0,0.0,68.0,0.0010637632188223516,0.0,0.0010637632188223516
2208007,3304557,382.0,0.0,382.0,0.005975846317502033,0.0,0.005975846317502033
2208007,3509502,150.0,0.0,150.0,0.0023465365121081282,0.0,0.0023465365121081282
2208007,3543402,126.0,0.0,126.0,0.0019710906701708277,0.0,0.0019710906701708277
2208007,3549904,97.0,0.0,97.0,0.0015174269444965898,0.0,0.0015174269444965898
2208007,3550308,1374.0,0.0,1374.0,0.021494274450910456,0.0,0.021494274450910456
2208007,5200803,7.0,0.0,7.0,0.00010950503723171266,0.0,0.00010950503723171266
2208007,5205109,19.0,0.0,19.0,0.0002972279582003629,0.0,0.0002972279582003629
2208007,5208707,1170.0,0.0,1170.0,0.0183029847944434,0.0,0.0183029847944434
2208007,5300108,1597.0,0.0,1597.0,0.024982792065577873,0.0,0.024982792065577873
2211001,1501402,2652.0,7927.0,10579.0,0.013159788212759834,0.01352908146633602,0.01343457202144655
2211001,2102804,38.0,0.0,38.0,0.0001885640844965587,0.0,4.8257277324413355e-05
2211001,2104057,1337.0,0.0,1337.0,0.0066344784466289206,0.0,0.0016978942048089646
2211001,2105302,4046.0,26.0,4072.0,0.020077112786133593,4.437443145259702e-05,0.005171148243816084
2211001,2108207,14.0,0.0,14.0,6.947097849873215e-05,0.0,1.7778996908994396e-05
2211001,2111300,20249.0,22496.0,42745.0,0.10047984597291625,0.03839412345990856,0.054283087348211814
2211001,2200509,133.0,0.0,133.0,0.0006599742957379555,0.0,0.00016890047063544675
2211001,2200608,77.0,0.0,77.0,0.00038209038174302686,0.0,9.778448299946917e-05
2211001,2203909,6294.0,0.0,6294.0,0.031232167047930012,0.0,0.007992929038943622
2211001,2208007,3533.0,0.0,3533.0,0.01753149764543005,0.0,0.0044866568628197994
