cod_origem,cod_destino,saude_baixa_media,saude_alta
1200104,1200401,100.0,100.0
1200138,1200401,100.0,86.6666666666667
1200138,1100205,0.0,6.66666666666667
1200138,5208707,0.0,6.66666666666667
1200179,1200401,46.6666666666667,63.3333333333333
1200179,1200450,53.3333333333333,0.0
1200179,5208707,0.0,21.6666666666667
1200179,1100205,0.0,15.0
1200203,1200401,86.6666666666667,43.3333333333333
1200203,1302603,6.66666666666667,23.3333333333333
1200203,1100205,6.66666666666667,16.6666666666667
1200203,3550308,0.0,5.0
1200203,5208707,0.0,11.6666666666667
1200252,1200401,33.3333333333333,100.0
1200252,1200104,66.6666666666667,0.0
1200302,1200401,40.0,80.0
1200302,1200203,46.6666666666667,5.0
1200302,1200609,13.3333333333333,0.0
1200302,5208707,0.0,15.0
1200328,1200401,50.0,100.0
1200328,1200609,50.0,0.0
1200336,1200203,100.0,66.6666666666667
1200336,1200401,0.0,22.6666666666667
1200336,1100205,0.0,6.66666666666667
1200336,3505500,0.0,3.33333333333333
1200336,5208707,0.0,0.666666666666667
1200344,1200401,70.0,93.3333333333333
1200344,1200500,26.6666666666667,0.0
1200344,0,3.33333333333333,0.0
1200344,5208707,0.0,5.0
1200344,4106902,0.0,1.66666666666667
1200351,1200203,100.0,93.3333333333333
1200351,1200401,0.0,5.0
1200351,5208707,0.0,1.0
1200351,5300108,0.0,0.666666666666667
1200385,1200401,83.3333333333333,76.6666666666667
1200385,1200013,8.33333333333333,0.0
1200385,1200450,8.33333333333333,0.0
1200385,1100205,0.0,11.6666666666667
1200385,5208707,0.0,8.33333333333333
1200385,3505500,0.0,3.33333333333333
1200393,1200203,100.0,63.3333333333333
1200393,1200401,0.0,33.3333333333333
1200393,5208707,0.0,3.33333333333333
1200427,1200203,100.0,51.6666666666667
1200427,1200401,0.0,26.6666666666667
1200427,5208707,0.0,21.6666666666667
1200435,1200401,76.6666666666667,90.0
1200435,1200500,13.3333333333333,0.0
1200435,1100205,3.33333333333333,10.0
1200435,5208707,6.66666666666667,0.0
1200450,1200401,100.0,75.0
1200450,5208707,0.0,15.6666666666667
1200450,3550308,0.0,6.0
1200450,1100205,0.0,3.33333333333333
1200500,1200401,100.0,60.0
1200500,1100205,0.0,21.6666666666667
1200500,5208707,0.0,11.6666666666667
1200500,3505500,0.0,6.66666666666667
1200609,1200401,20.0,63.3333333333333
1200609,1200203,66.6666666666667,6.66666666666667
1200609,1200302,13.3333333333333,0.0
1200609,5208707,0.0,16.6666666666667
1200609,1100205,0.0,13.3333333333333
1200708,1200401,28.0,100.0
1200708,1200104,61.0,0.0
1200708,1200252,11.0,0.0
1200807,1200401,100.0,91.6666666666667
1200807,1100205,0.0,3.33333333333333
1200807,5208707,0.0,5.0
1300029,1304203,100.0,16.6666666666667
1300029,1302603,0.0,83.3333333333333
1300060,1302603,10.0,100.0
1300060,1303700,50.0,0.0
1300060,1304062,6.66666666666667,0.0
1300060,1304237,33.3333333333333,0.0
1300086,1302603,30.0,95.0
1300086,1302504,70.0,5.0
1300102,1302603,80.0,100.0
1300102,1302504,20.0,0.0
1300144,1100205,66.6666666666667,53.3333333333333
1300144,1302603,26.6666666666667,43.3333333333333
1300144,0,6.66666666666667,3.33333333333333
1300201,1304062,70.0,15.6666666666667
1300201,1302603,6.66666666666667,84.3333333333333
1300201,1300607,23.3333333333333,0.0
1300300,1302603,86.6666666666667,70.0
1300300,1301902,6.66666666666667,3.33333333333333
1300300,1303106,6.66666666666667,0.0
1300300,3550308,0.0,26.6666666666667
1300409,1302603,90.0,100.0
1300409,1303809,10.0,0.0
1300508,1302603,55.0,86.6666666666667
1300508,1303403,43.3333333333333,10.0
1300508,3550308,0.0,3.33333333333333
1300508,1301902,1.66666666666667,0.0
1300607,1304062,83.3333333333333,0.0
1300607,1302603,16.6666666666667,93.3333333333333
1300607,3550308,0.0,6.66666666666667
1300631,1302603,40.0,83.3333333333333
1300631,1302504,60.0,16.6666666666667
1300680,1303403,50.0,6.66666666666667
1300680,1302900,23.3333333333333,0.0
1300680,1302603,26.6666666666667,66.6666666666667
1300680,1301902,0.0,26.6666666666667
1300706,1200401,78.3333333333333,56.6666666666667
1300706,1302603,6.66666666666667,26.6666666666667
1300706,0,5.0,10.0
1300706,1100205,10.0,6.66666666666667
1300805,1302603,100.0,100.0
1300839,1302603,63.3333333333333,100.0
1300839,1302504,36.6666666666667,0.0
1300904,1302603,71.6666666666667,88.3333333333333
1300904,1302405,20.3333333333333,0.0
1300904,0,6.33333333333333,5.0
1300904,1100205,1.66666666666667,6.66666666666667
1301001,1302603,92.6666666666667,94.3333333333333
1301001,1304203,5.66666666666667,0.0
1301001,2304400,0.0,3.66666666666667
1301001,3550308,0.0,2.0
1301001,1301852,1.66666666666667,0.0
1301100,1302603,96.6666666666667,100.0
1301100,1302553,3.33333333333333,0.0
1301159,1302603,100.0,100.0
1301209,1302603,89.6666666666667,86.6666666666667
1301209,1304203,5.33333333333333,0.0
1301209,3550308,2.33333333333333,5.66666666666667
1301209,3304557,0.0,1.0
1301209,2304400,1.66666666666667,0.0
1301209,1501402,1.0,3.33333333333333
1301209,3505500,0.0,1.33333333333333
1301209,3106200,0.0,1.0
1301209,5300108,0.0,1.0
1301308,1302603,43.3333333333333,100.0
1301308,1301209,56.6666666666667,0.0
1301407,1302603,76.6666666666667,78.3333333333333
1301407,1200401,15.0,11.6666666666667
1301407,1200203,8.33333333333333,3.33333333333333
1301407,3550308,0.0,6.66666666666667
1301506,1301407,43.3333333333333,0.0
1301506,1200401,34.3333333333333,61.6666666666667
1301506,1302603,0.0,31.6666666666667
1301506,1200302,22.3333333333333,0.0
1301506,1100205,0.0,6.66666666666667
1301605,1302603,46.6666666666667,100.0
1301605,1304203,53.3333333333333,0.0
1301654,1200203,86.0,33.3333333333333
1301654,1302603,5.33333333333333,35.0
1301654,1200401,8.66666666666667,31.6666666666667
1301704,1100205,83.3333333333333,66.6666666666667
1301704,1302603,14.3333333333333,11.6666666666667
1301704,3550308,0.0,20.0
1301704,0,2.33333333333333,1.66666666666667
1301803,1200203,75.0,13.3333333333333
1301803,1302603,13.3333333333333,63.3333333333333
1301803,1200401,11.6666666666667,23.3333333333333
1301852,1302603,100.0,100.0
1301902,1302603,81.6666666666667,70.0
1301902,3550308,18.3333333333333,30.0
1301951,1302603,53.3333333333333,90.0
1301951,1301001,30.0,8.33333333333333
1301951,1301407,16.6666666666667,1.66666666666667
1302009,1302603,40.0,100.0
1302009,1301902,60.0,0.0
1302108,1302603,26.6666666666667,83.3333333333333
1302108,1304203,21.6666666666667,10.0
1302108,1302801,51.6666666666667,6.66666666666667
1302207,1302603,43.3333333333333,93.3333333333333
1302207,1304203,50.0,6.66666666666667
1302207,1301605,6.66666666666667,0.0
1302306,1302603,86.6666666666667,91.6666666666667
1302306,1304203,10.0,5.0
1302306,1301605,3.33333333333333,3.33333333333333
1302405,1302603,50.0,43.3333333333333
1302405,1100205,48.6666666666667,56.6666666666667
1302405,1301704,1.33333333333333,0.0
1302504,1302603,100.0,100.0
1302553,1302603,96.6666666666667,100.0
1302553,1302504,3.33333333333333,0.0
1302702,1302603,63.3333333333333,70.0
1302702,1100205,18.3333333333333,26.6666666666667
1302702,1301704,18.3333333333333,0.0
1302702,3550308,0.0,3.33333333333333
1302801,1304203,100.0,0.0
1302801,1302603,0.0,100.0
1302900,1302603,76.6666666666667,56.6666666666667
1302900,1303403,13.3333333333333,3.33333333333333
1302900,1301902,5.0,0.0
1302900,1300680,1.66666666666667,0.0
1302900,3550308,0.0,28.3333333333333
1302900,3304557,0.0,8.33333333333333
1302900,0,1.66666666666667,0.0
1302900,1506807,0.0,3.33333333333333
1302900,1303106,1.66666666666667,0.0
1303007,1303403,73.3333333333333,20.0
1303007,1302603,16.6666666666667,80.0
1303007,1507979,8.33333333333333,0.0
1303007,1506807,1.66666666666667,0.0
1303106,1302603,91.6666666666667,100.0
1303106,1300805,3.33333333333333,0.0
1303106,1301902,5.0,0.0
1303205,1302603,86.6666666666667,100.0
1303205,1302504,13.3333333333333,0.0
1303304,1302603,93.3333333333333,100.0
1303304,1302702,6.66666666666667,0.0
1303403,1302603,83.3333333333333,66.6666666666667
1303403,1501402,16.6666666666667,6.66666666666667
1303403,3550308,0.0,23.3333333333333
1303403,1400100,0.0,3.33333333333333
1303502,1200401,76.6666666666667,73.3333333333333
1303502,1300706,13.3333333333333,1.66666666666667
1303502,1302603,8.33333333333333,23.3333333333333
1303502,0,1.66666666666667,1.66666666666667
1303536,1302603,100.0,100.0
1303569,1302603,100.0,100.0
1303601,1302603,93.3333333333333,100.0
1303601,1300409,3.33333333333333,0.0
1303601,1303809,3.33333333333333,0.0
1303700,1302603,30.0,100.0
1303700,1304062,36.6666666666667,0.0
1303700,1304237,16.6666666666667,0.0
1303700,1300060,16.6666666666667,0.0
1303809,1302603,100.0,100.0
1303908,1304062,60.0,5.0
1303908,1302603,38.3333333333333,95.0
1303908,1303700,1.66666666666667,0.0
1303957,1302603,46.6666666666667,90.0
1303957,1301902,43.3333333333333,10.0
1303957,1304302,3.33333333333333,0.0
1303957,1302009,6.66666666666667,0.0
1304005,1301902,73.3333333333333,30.0
1304005,1302603,10.0,70.0
1304005,1302009,16.6666666666667,0.0
1304062,1302603,100.0,80.0
1304062,3550308,0.0,13.3333333333333
1304062,3304557,0.0,6.66666666666667
1304104,1302603,91.6666666666667,100.0
1304104,1300904,5.33333333333333,0.0
1304104,1302405,3.0,0.0
1304203,1302603,83.3333333333333,100.0
1304203,1301209,16.6666666666667,0.0
1304237,1302603,0.0,86.6666666666667
1304237,1304062,0.0,13.3333333333333
1304237,1303700,56.6666666666667,0.0
1304237,1302306,43.3333333333333,0.0
1304260,1304203,23.3333333333333,0.0
1304260,1302603,76.6666666666667,100.0
1304302,1302603,60.0,90.0
1304302,1301902,30.0,10.0
1304302,1303403,10.0,0.0
1304401,1302603,18.3333333333333,100.0
1304401,1301902,81.6666666666667,0.0
1400027,1400100,100.0,100.0
1400050,1400100,100.0,100.0
1400100,1302603,66.6666666666667,10.0
1400100,2111300,33.3333333333333,16.6666666666667
1400100,2211001,0.0,33.3333333333333
1400100,3550308,0.0,40.0
1400159,1400100,100.0,100.0
1400175,1400100,66.6666666666667,100.0
1400175,1400159,33.3333333333333,0.0
1400209,1400100,86.6666666666667,100.0
1400209,1400472,13.3333333333333,0.0
1400233,1400100,0.0,86.6666666666667
1400233,1400472,100.0,13.3333333333333
1400282,1400100,53.3333333333333,93.3333333333333
1400282,1400209,16.6666666666667,0.0
1400282,1400472,10.0,6.66666666666667
1400282,1400308,20.0,0.0
1400308,1400100,100.0,100.0
1400407,1400100,100.0,100.0
1400456,1400100,100.0,66.6666666666667
1400456,3550308,0.0,16.6666666666667
1400456,5300108,0.0,10.0
1400456,3304557,0.0,6.66666666666667
1400472,1400100,100.0,86.6666666666667
1400472,1302603,0.0,13.3333333333333
1400506,1400100,0.0,66.6666666666667
1400506,1400472,100.0,33.3333333333333
1400605,1400100,0.0,76.6666666666667
1400605,1400472,100.0,23.3333333333333
1400704,1400100,100.0,100.0
1500107,1501402,70.0,100.0
1500107,1501303,30.0,0.0
1500131,1504208,46.6666666666667,76.6666666666667
1500131,1506187,43.3333333333333,0.0
1500131,1501576,10.0,0.0
1500131,1501402,0.0,13.3333333333333
1500131,2105302,0.0,6.66666666666667
1500131,1505502,0.0,3.33333333333333
1500206,1501402,66.6666666666667,86.6666666666667
1500206,1500800,33.3333333333333,13.3333333333333
1500305,1600303,86.6666666666667,53.3333333333333
1500305,1501402,13.3333333333333,36.6666666666667
1500305,3550308,0.0,10.0
1500347,1508407,46.6666666666667,0.0
1500347,1506138,21.6666666666667,58.3333333333333
1500347,1504208,0.0,3.33333333333333
1500347,1505437,15.0,0.0
1500347,1508084,3.33333333333333,0.0
1500347,1502152,6.66666666666667,0.0
1500347,5208707,0.0,11.6666666666667
1500347,1702109,5.0,6.66666666666667
1500347,1501402,0.0,16.6666666666667
1500347,1505536,1.66666666666667,0.0
1500347,2211001,0.0,1.66666666666667
1500347,3505500,0.0,1.66666666666667
1500404,1506807,60.0,33.3333333333333
1500404,1302603,40.0,63.3333333333333
1500404,1501402,0.0,3.33333333333333
1500503,1506807,58.3333333333333,21.6666666666667
1500503,1501402,30.0,66.6666666666667
1500503,1600303,5.0,11.6666666666667
1500503,1600279,6.66666666666667,0.0
1500602,1501402,40.0,70.0
1500602,5208707,6.66666666666667,3.33333333333333
1500602,2211001,50.0,16.6666666666667
1500602,3550308,0.0,10.0
1500602,2304400,3.33333333333333,0.0
1500701,1501402,46.6666666666667,60.0
1500701,1501808,46.6666666666667,6.66666666666667
1500701,1600303,6.66666666666667,33.3333333333333
1500800,1501402,93.3333333333333,100.0
1500800,1504422,6.66666666666667,0.0
1500859,1500602,65.0,50.0
1500859,1505486,6.66666666666667,0.0
1500859,1501402,8.33333333333333,30.0
1500859,1505064,10.0,0.0
1500859,2211001,3.33333333333333,20.0
1500859,1506807,3.33333333333333,0.0
1500859,1702109,3.33333333333333,0.0
1500909,1501709,55.0,0.0
1500909,1501402,16.6666666666667,96.6666666666667
1500909,1502202,27.6666666666667,0.0
1500909,0,0.666666666666667,1.66666666666667
1500909,1505502,0.0,1.66666666666667
1500958,1501402,26.6666666666667,53.3333333333333
1500958,1504059,23.3333333333333,0.0
1500958,1502400,25.0,20.0
1500958,1505502,16.6666666666667,26.6666666666667
1500958,1507607,8.33333333333333,0.0
1501006,1506807,76.6666666666667,86.6666666666667
1501006,1503606,23.3333333333333,8.33333333333333
1501006,1302603,0.0,3.33333333333333
1501006,1501402,0.0,1.66666666666667
1501105,1501808,76.6666666666667,43.3333333333333
1501105,1501402,20.0,56.6666666666667
1501105,1502806,3.33333333333333,0.0
1501204,1501402,50.0,100.0
1501204,1508100,50.0,0.0
1501253,1506138,66.6666666666667,46.6666666666667
1501253,1508407,20.0,0.0
1501253,1502707,13.3333333333333,30.0
1501253,1501402,0.0,10.0
1501253,1702109,0.0,10.0
1501253,5208707,0.0,3.33333333333333
1501303,1501402,100.0,100.0
1501451,1506807,100.0,76.6666666666667
1501451,1302603,0.0,15.0
1501451,1501402,0.0,8.33333333333333
1501501,1501402,53.3333333333333,86.6666666666667
1501501,1500800,11.6666666666667,0.0
1501501,1502400,3.33333333333333,0.0
1501501,1504422,25.0,13.3333333333333
1501501,1506500,6.66666666666667,0.0
1501576,1504208,71.6666666666667,18.3333333333333
1501576,2105302,21.6666666666667,31.6666666666667
1501576,1501402,3.33333333333333,30.0
1501576,1506187,1.66666666666667,0.0
1501576,5208707,1.66666666666667,5.66666666666667
1501576,1702109,0.0,11.6666666666667
1501576,3550308,0.0,1.66666666666667
1501576,2111300,0.0,1.0
1501600,1501402,14.3333333333333,100.0
1501600,1502202,56.0,0.0
1501600,1502400,24.3333333333333,0.0
1501600,1506203,5.0,0.0
1501600,0,0.333333333333333,0.0
1501709,1501402,33.3333333333333,96.6666666666667
1501709,1502202,46.6666666666667,0.0
1501709,1502400,10.0,0.0
1501709,1500800,3.33333333333333,0.0
1501709,0,3.33333333333333,0.0
1501709,1505502,3.33333333333333,3.33333333333333
1501725,1500602,68.3333333333333,30.0
1501725,1501402,20.0,56.6666666666667
1501725,2211001,11.6666666666667,10.0
1501725,5208707,0.0,3.33333333333333
1501758,1504208,38.3333333333333,8.33333333333333
1501758,1702208,3.33333333333333,0.0
1501758,0,13.3333333333333,8.33333333333333
1501758,1702109,20.0,25.0
1501758,2105302,11.6666666666667,10.0
1501758,1501402,0.0,33.3333333333333
1501758,1702554,13.3333333333333,0.0
1501758,2211001,0.0,15.0
1501782,1508100,80.0,0.0
1501782,1501402,3.33333333333333,40.0
1501782,1504208,16.6666666666667,3.33333333333333
