cod_origem,cod_destino,passageiros_rodov,passageiros_aereo,passageiros_total,prob_rodov,prob_aereo,prob_total
2921708,2302503,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,2305407,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2305506,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2306900,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2307205,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,2308500,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2311306,6.0,0.0,6.0,0.0026560424966799467,0.0,0.0026560424966799467
2921708,2311405,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,2311801,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2314003,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2400208,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2402006,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2403103,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2409407,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,2411205,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,2503704,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2512101,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2516201,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2516904,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2603009,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,2609907,8.0,0.0,8.0,0.0035413899955732625,0.0,0.0035413899955732625
2921708,2612208,9.0,0.0,9.0,0.00398406374501992,0.0,0.00398406374501992
2921708,2612604,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,2803500,9.0,0.0,9.0,0.00398406374501992,0.0,0.00398406374501992
2921708,2805802,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2806206,7.0,0.0,7.0,0.003098716246126605,0.0,0.003098716246126605
2921708,2807402,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2901155,345.0,0.0,345.0,0.15272244355909695,0.0,0.15272244355909695
2921708,2902609,15.0,0.0,15.0,0.006640106241699867,0.0,0.006640106241699867
2921708,2902708,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,2903003,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,2903201,21.0,0.0,21.0,0.009296148738379814,0.0,0.009296148738379814
2921708,2904050,8.0,0.0,8.0,0.0035413899955732625,0.0,0.0035413899955732625
2921708,2905305,83.0,0.0,83.0,0.036741921204072596,0.0,0.036741921204072596
2921708,2906204,39.0,0.0,39.0,0.017264276228419653,0.0,0.017264276228419653
2921708,2906873,20.0,0.0,20.0,0.008853474988933156,0.0,0.008853474988933156
2921708,2907608,7.0,0.0,7.0,0.003098716246126605,0.0,0.003098716246126605
2921708,2909703,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2910800,183.0,0.0,183.0,0.08100929614873838,0.0,0.08100929614873838
2921708,2912400,10.0,0.0,10.0,0.004426737494466578,0.0,0.004426737494466578
2921708,2913101,33.0,0.0,33.0,0.014608233731739707,0.0,0.014608233731739707
2921708,2913200,10.0,0.0,10.0,0.004426737494466578,0.0,0.004426737494466578
2921708,2914000,20.0,0.0,20.0,0.008853474988933156,0.0,0.008853474988933156
2921708,2914604,20.0,0.0,20.0,0.008853474988933156,0.0,0.008853474988933156
2921708,2914802,16.0,0.0,16.0,0.007082779991146525,0.0,0.007082779991146525
2921708,2915353,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2916500,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2917508,32.0,0.0,32.0,0.01416555998229305,0.0,0.01416555998229305
2921708,2918001,12.0,0.0,12.0,0.005312084993359893,0.0,0.005312084993359893
2921708,2918357,9.0,0.0,9.0,0.00398406374501992,0.0,0.00398406374501992
2921708,2919157,14.0,0.0,14.0,0.00619743249225321,0.0,0.00619743249225321
2921708,2919306,6.0,0.0,6.0,0.0026560424966799467,0.0,0.0026560424966799467
2921708,2919553,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2921203,22.0,0.0,22.0,0.009738822487826471,0.0,0.009738822487826471
2921708,2921302,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,2922052,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2922102,14.0,0.0,14.0,0.00619743249225321,0.0,0.00619743249225321
2921708,2922730,4.0,0.0,4.0,0.0017706949977866313,0.0,0.0017706949977866313
2921708,2922904,8.0,0.0,8.0,0.0035413899955732625,0.0,0.0035413899955732625
2921708,2923100,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,2923506,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,2924801,36.0,0.0,36.0,0.01593625498007968,0.0,0.01593625498007968
2921708,2925105,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,2926301,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,2928703,25.0,0.0,25.0,0.011066843736166445,0.0,0.011066843736166445
2921708,2928802,5.0,0.0,5.0,0.002213368747233289,0.0,0.002213368747233289
2921708,2929909,14.0,0.0,14.0,0.00619743249225321,0.0,0.00619743249225321
2921708,2930105,7.0,0.0,7.0,0.003098716246126605,0.0,0.003098716246126605
2921708,2930501,11.0,0.0,11.0,0.004869411243913236,0.0,0.004869411243913236
2921708,2931301,39.0,0.0,39.0,0.017264276228419653,0.0,0.017264276228419653
2921708,2932804,16.0,0.0,16.0,0.007082779991146525,0.0,0.007082779991146525
2921708,2933158,48.0,0.0,48.0,0.021248339973439574,0.0,0.021248339973439574
2921708,2933307,21.0,0.0,21.0,0.009296148738379814,0.0,0.009296148738379814
2921708,2933406,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,2933604,8.0,0.0,8.0,0.0035413899955732625,0.0,0.0035413899955732625
2921708,3103504,5.0,0.0,5.0,0.002213368747233289,0.0,0.002213368747233289
2921708,3113404,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,3127701,7.0,0.0,7.0,0.003098716246126605,0.0,0.003098716246126605
2921708,3138401,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,3141405,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,3143906,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,3168606,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,3170107,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,3170206,5.0,0.0,5.0,0.002213368747233289,0.0,0.002213368747233289
2921708,5200100,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921708,5200308,1.0,0.0,1.0,0.0004426737494466578,0.0,0.0004426737494466578
2921708,5201108,6.0,0.0,6.0,0.0026560424966799467,0.0,0.0026560424966799467
2921708,5208004,3.0,0.0,3.0,0.0013280212483399733,0.0,0.0013280212483399733
2921708,5218300,2.0,0.0,2.0,0.0008853474988933156,0.0,0.0008853474988933156
2921807,2901205,2.0,0.0,2.0,0.0010526315789473684,0.0,0.0010526315789473684
2921807,2903508,26.0,0.0,26.0,0.01368421052631579,0.0,0.01368421052631579
2921807,2904605,69.0,0.0,69.0,0.03631578947368421,0.0,0.03631578947368421
2921807,2905008,67.0,0.0,67.0,0.035263157894736843,0.0,0.035263157894736843
2921807,2905206,52.0,0.0,52.0,0.02736842105263158,0.0,0.02736842105263158
2921807,2908705,56.0,0.0,56.0,0.029473684210526315,0.0,0.029473684210526315
2921807,2910800,26.0,0.0,26.0,0.01368421052631579,0.0,0.01368421052631579
2921807,2911709,71.0,0.0,71.0,0.03736842105263158,0.0,0.03736842105263158
2921807,2912004,7.0,0.0,7.0,0.0036842105263157894,0.0,0.0036842105263157894
2921807,2917409,462.0,0.0,462.0,0.2431578947368421,0.0,0.2431578947368421
2921807,2919405,166.0,0.0,166.0,0.08736842105263158,0.0,0.08736842105263158
2921807,2919959,6.0,0.0,6.0,0.003157894736842105,0.0,0.003157894736842105
2921807,2920502,9.0,0.0,9.0,0.004736842105263158,0.0,0.004736842105263158
2921807,2924702,3.0,0.0,3.0,0.0015789473684210526,0.0,0.0015789473684210526
2921807,2925709,2.0,0.0,2.0,0.0010526315789473684,0.0,0.0010526315789473684
2921807,2931806,38.0,0.0,38.0,0.02,0.0,0.02
2921807,2932606,212.0,0.0,212.0,0.11157894736842106,0.0,0.11157894736842106
2921807,2933307,165.0,0.0,165.0,0.0868421052631579,0.0,0.0868421052631579
2921807,3124302,312.0,0.0,312.0,0.16421052631578947,0.0,0.16421052631578947
2921906,2901205,2.0,0.0,2.0,0.00477326968973747,0.0,0.00477326968973747
2921906,2901304,20.0,0.0,20.0,0.0477326968973747,0.0,0.0477326968973747
2921906,2902807,23.0,0.0,23.0,0.05489260143198091,0.0,0.05489260143198091
2921906,2904050,10.0,0.0,10.0,0.02386634844868735,0.0,0.02386634844868735
2921906,2910800,33.0,0.0,33.0,0.07875894988066826,0.0,0.07875894988066826
2921906,2912202,31.0,0.0,31.0,0.07398568019093078,0.0,0.07398568019093078
2921906,2914703,5.0,0.0,5.0,0.011933174224343675,0.0,0.011933174224343675
2921906,2917201,5.0,0.0,5.0,0.011933174224343675,0.0,0.011933174224343675
2921906,2919009,3.0,0.0,3.0,0.007159904534606206,0.0,0.007159904534606206
2921906,2919306,16.0,0.0,16.0,0.03818615751789976,0.0,0.03818615751789976
2921906,2922854,13.0,0.0,13.0,0.031026252983293555,0.0,0.031026252983293555
2921906,2923506,11.0,0.0,11.0,0.026252983293556086,0.0,0.026252983293556086
2921906,2928802,7.0,0.0,7.0,0.016706443914081145,0.0,0.016706443914081145
2921906,2929909,15.0,0.0,15.0,0.03579952267303103,0.0,0.03579952267303103
2921906,2931004,15.0,0.0,15.0,0.03579952267303103,0.0,0.03579952267303103
2921906,2932804,9.0,0.0,9.0,0.021479713603818614,0.0,0.021479713603818614
2921906,2933307,17.0,0.0,17.0,0.0405727923627685,0.0,0.0405727923627685
2921906,2933406,4.0,0.0,4.0,0.00954653937947494,0.0,0.00954653937947494
2921906,3127701,16.0,0.0,16.0,0.03818615751789976,0.0,0.03818615751789976
2921906,3138401,9.0,0.0,9.0,0.021479713603818614,0.0,0.021479713603818614
2921906,3168606,6.0,0.0,6.0,0.014319809069212411,0.0,0.014319809069212411
2922003,2905602,30.0,0.0,30.0,0.0020223810165835242,0.0,0.0020223810165835242
2922003,2909802,57.0,0.0,57.0,0.003842523931508696,0.0,0.003842523931508696
2922003,2910727,96.0,0.0,96.0,0.006471619253067278,0.0,0.006471619253067278
2922003,2911204,2.0,0.0,2.0,0.00013482540110556829,0.0,0.00013482540110556829
2922003,2912707,2.0,0.0,2.0,0.00013482540110556829,0.0,0.00013482540110556829
2922003,2914653,13.0,0.0,13.0,0.0008763651071861939,0.0,0.0008763651071861939
2922003,2914802,25.0,0.0,25.0,0.0016853175138196036,0.0,0.0016853175138196036
2922003,2915304,10.0,0.0,10.0,0.0006741270055278415,0.0,0.0006741270055278415
2922003,2915601,86.0,0.0,86.0,0.0057974922475394364,0.0,0.0057974922475394364
2922003,2923001,982.0,0.0,982.0,0.06619927194283402,0.0,0.06619927194283402
2922003,2925758,6.0,0.0,6.0,0.00040447620331670486,0.0,0.00040447620331670486
2922003,2928703,30.0,0.0,30.0,0.0020223810165835242,0.0,0.0020223810165835242
2922003,2931350,771.0,0.0,771.0,0.05197519212619658,0.0,0.05197519212619658
2922003,2933505,7.0,0.0,7.0,0.000471888903869489,0.0,0.000471888903869489
2922003,3110806,770.0,0.0,770.0,0.05190777942564379,0.0,0.05190777942564379
2922003,3126901,7018.0,0.0,7018.0,0.4731023324794391,0.0,0.4731023324794391
2922003,3127701,6.0,0.0,6.0,0.00040447620331670486,0.0,0.00040447620331670486
2922003,3144300,220.0,0.0,220.0,0.014830794121612511,0.0,0.014830794121612511
2922003,3166709,157.0,0.0,157.0,0.010583793986787111,0.0,0.010583793986787111
2922003,3168606,66.0,0.0,66.0,0.004449238236483754,0.0,0.004449238236483754
2922003,3201605,282.0,0.0,282.0,0.01901038155588513,0.0,0.01901038155588513
2922003,3203130,64.0,0.0,64.0,0.004314412835378185,0.0,0.004314412835378185
2922003,3203205,308.0,0.0,308.0,0.020763111770257515,0.0,0.020763111770257515
2922003,3203908,22.0,0.0,22.0,0.001483079412161251,0.0,0.001483079412161251
2922003,3204054,904.0,0.0,904.0,0.060941081299716864,0.0,0.060941081299716864
2922003,3204708,6.0,0.0,6.0,0.00040447620331670486,0.0,0.00040447620331670486
2922003,3204906,1984.0,0.0,1984.0,0.13374679789672375,0.0,0.13374679789672375
2922003,4200754,51.0,0.0,51.0,0.0034380477281919916,0.0,0.0034380477281919916
2922003,4204707,8.0,0.0,8.0,0.0005393016044222731,0.0,0.0005393016044222731
2922003,4300661,5.0,0.0,5.0,0.00033706350276392074,0.0,0.00033706350276392074
2922003,4314076,36.0,0.0,36.0,0.0024268572199002292,0.0,0.0024268572199002292
2922052,2903201,17.0,0.0,17.0,0.00847457627118644,0.0,0.00847457627118644
2922052,2904050,72.0,0.0,72.0,0.03589232303090728,0.0,0.03589232303090728
2922052,2905305,586.0,0.0,586.0,0.292123629112662,0.0,0.292123629112662
2922052,2906204,284.0,0.0,284.0,0.1415752741774676,0.0,0.1415752741774676
2922052,2914406,127.0,0.0,127.0,0.06331006979062812,0.0,0.06331006979062812
2922052,2914604,92.0,0.0,92.0,0.045862412761714856,0.0,0.045862412761714856
2922052,2919157,61.0,0.0,61.0,0.03040877367896311,0.0,0.03040877367896311
2922052,2919553,7.0,0.0,7.0,0.003489531405782652,0.0,0.003489531405782652
2922052,2921708,21.0,0.0,21.0,0.010468594217347957,0.0,0.010468594217347957
2922052,2929909,29.0,0.0,29.0,0.014456630109670987,0.0,0.014456630109670987
2922052,2930808,230.0,0.0,230.0,0.11465603190428714,0.0,0.11465603190428714
2922052,2932804,13.0,0.0,13.0,0.006480558325024925,0.0,0.006480558325024925
2922052,3170107,11.0,0.0,11.0,0.005483549351944167,0.0,0.005483549351944167
2922052,3170206,41.0,0.0,41.0,0.020438683948155532,0.0,0.020438683948155532
2922102,2901007,19.0,0.0,19.0,0.004281207751239297,0.0,0.004281207751239297
2922102,2901155,29.0,0.0,29.0,0.006534474988733664,0.0,0.006534474988733664
2922102,2901502,8.0,0.0,8.0,0.0018026137899954935,0.0,0.0018026137899954935
2922102,2902609,123.0,0.0,123.0,0.027715187021180712,0.0,0.027715187021180712
2922102,2903003,7.0,0.0,7.0,0.0015772870662460567,0.0,0.0015772870662460567
2922102,2905305,24.0,0.0,24.0,0.005407841369986481,0.0,0.005407841369986481
2922102,2907608,7.0,0.0,7.0,0.0015772870662460567,0.0,0.0015772870662460567
2922102,2909802,51.0,0.0,51.0,0.01149166291122127,0.0,0.01149166291122127
2922102,2910800,337.0,0.0,337.0,0.07593510590356016,0.0,0.07593510590356016
2922102,2911204,4.0,0.0,4.0,0.0009013068949977468,0.0,0.0009013068949977468
2922102,2911907,11.0,0.0,11.0,0.0024785939612438036,0.0,0.0024785939612438036
2922102,2912400,13.0,0.0,13.0,0.0029292474087426767,0.0,0.0029292474087426767
2922102,2913101,25.0,0.0,25.0,0.0056331680937359175,0.0,0.0056331680937359175
2922102,2914000,133.0,0.0,133.0,0.02996845425867508,0.0,0.02996845425867508
2922102,2914604,97.0,0.0,97.0,0.02185669220369536,0.0,0.02185669220369536
2922102,2914703,44.0,0.0,44.0,0.009914375844975214,0.0,0.009914375844975214
2922102,2914802,28.0,0.0,28.0,0.006309148264984227,0.0,0.006309148264984227
2922102,2915353,2.0,0.0,2.0,0.0004506534474988734,0.0,0.0004506534474988734
2922102,2917508,160.0,0.0,160.0,0.03605227579990987,0.0,0.03605227579990987
2922102,2918001,14.0,0.0,14.0,0.0031545741324921135,0.0,0.0031545741324921135
2922102,2918357,7.0,0.0,7.0,0.0015772870662460567,0.0,0.0015772870662460567
2922102,2918803,15.0,0.0,15.0,0.0033799008562415502,0.0,0.0033799008562415502
2922102,2921203,168.0,0.0,168.0,0.03785488958990536,0.0,0.03785488958990536
2922102,2921302,17.0,0.0,17.0,0.0038305543037404238,0.0,0.0038305543037404238
2922102,2921708,45.0,0.0,45.0,0.010139702568724651,0.0,0.010139702568724651
2922102,2924801,961.0,0.0,961.0,0.21653898152320866,0.0,0.21653898152320866
2922102,2925105,3.0,0.0,3.0,0.0006759801712483101,0.0,0.0006759801712483101
2922102,2927200,107.0,0.0,107.0,0.024109959441189724,0.0,0.024109959441189724
2922102,2928703,42.0,0.0,42.0,0.00946372239747634,0.0,0.00946372239747634
2922102,2930402,11.0,0.0,11.0,0.0024785939612438036,0.0,0.0024785939612438036
2922102,2931301,122.0,0.0,122.0,0.027489860297431275,0.0,0.027489860297431275
2922102,2931608,4.0,0.0,4.0,0.0009013068949977468,0.0,0.0009013068949977468
2922102,2932903,66.0,0.0,66.0,0.014871563767462822,0.0,0.014871563767462822
2922102,2933307,35.0,0.0,35.0,0.007886435331230283,0.0,0.007886435331230283
2922102,2933604,21.0,0.0,21.0,0.00473186119873817,0.0,0.00473186119873817
2922102,3127701,26.0,0.0,26.0,0.005858494817485353,0.0,0.005858494817485353
2922102,3133303,11.0,0.0,11.0,0.0024785939612438036,0.0,0.0024785939612438036
2922102,3138401,8.0,0.0,8.0,0.0018026137899954935,0.0,0.0018026137899954935
2922102,3141405,5.0,0.0,5.0,0.0011266336187471834,0.0,0.0011266336187471834
2922102,3168606,17.0,0.0,17.0,0.0038305543037404238,0.0,0.0038305543037404238
2922201,2907301,15.0,0.0,15.0,0.05154639175257732,0.0,0.05154639175257732
2922201,2909505,1.0,0.0,1.0,0.003436426116838488,0.0,0.003436426116838488
2922201,2910800,27.0,0.0,27.0,0.09278350515463918,0.0,0.09278350515463918
2922201,2916708,3.0,0.0,3.0,0.010309278350515464,0.0,0.010309278350515464
2922201,2917607,4.0,0.0,4.0,0.013745704467353952,0.0,0.013745704467353952
2922201,2918001,7.0,0.0,7.0,0.024054982817869417,0.0,0.024054982817869417
2922201,2918209,13.0,0.0,13.0,0.044673539518900345,0.0,0.044673539518900345
2922201,2918803,63.0,0.0,63.0,0.21649484536082475,0.0,0.21649484536082475
2922201,2922409,26.0,0.0,26.0,0.08934707903780069,0.0,0.08934707903780069
2922201,2925006,5.0,0.0,5.0,0.01718213058419244,0.0,0.01718213058419244
2922201,2925105,2.0,0.0,2.0,0.006872852233676976,0.0,0.006872852233676976
2922201,2927903,3.0,0.0,3.0,0.010309278350515464,0.0,0.010309278350515464
2922201,2928505,3.0,0.0,3.0,0.010309278350515464,0.0,0.010309278350515464
2922201,2928703,87.0,0.0,87.0,0.29896907216494845,0.0,0.29896907216494845
2922201,2932101,32.0,0.0,32.0,0.10996563573883161,0.0,0.10996563573883161
2922250,1718204,2.0,0.0,2.0,0.038461538461538464,0.0,0.038461538461538464
2922250,2903201,9.0,0.0,9.0,0.17307692307692307,0.0,0.17307692307692307
2922250,2907558,1.0,0.0,1.0,0.019230769230769232,0.0,0.019230769230769232
2922250,2913200,22.0,0.0,22.0,0.4230769230769231,0.0,0.4230769230769231
2922409,2901106,17.0,0.0,17.0,0.005016228976099144,0.0,0.005016228976099144
2922409,2909505,8.0,0.0,8.0,0.002360578341693715,0.0,0.002360578341693715
2922409,2909802,208.0,0.0,208.0,0.06137503688403659,0.0,0.06137503688403659
2922409,2916708,11.0,0.0,11.0,0.003245795219828858,0.0,0.003245795219828858
2922409,2916906,16.0,0.0,16.0,0.00472115668338743,0.0,0.00472115668338743
2922409,2917607,34.0,0.0,34.0,0.010032457952198289,0.0,0.010032457952198289
2922409,2918001,67.0,0.0,67.0,0.01976984361168486,0.0,0.01976984361168486
2922409,2918209,377.0,0.0,377.0,0.11124225435231631,0.0,0.11124225435231631
2922409,2918803,621.0,0.0,621.0,0.18323989377397462,0.0,0.18323989377397462
2922409,2919058,7.0,0.0,7.0,0.0020655060489820007,0.0,0.0020655060489820007
2922409,2920403,3.0,0.0,3.0,0.0008852168781351431,0.0,0.0008852168781351431
2922409,2920502,17.0,0.0,17.0,0.005016228976099144,0.0,0.005016228976099144
2922409,2922201,9.0,0.0,9.0,0.0026556506344054295,0.0,0.0026556506344054295
2922409,2922508,55.0,0.0,55.0,0.01622897609914429,0.0,0.01622897609914429
2922409,2925006,8.0,0.0,8.0,0.002360578341693715,0.0,0.002360578341693715
2922409,2925105,10.0,0.0,10.0,0.0029507229271171437,0.0,0.0029507229271171437
2922409,2927903,99.0,0.0,99.0,0.029212156978459723,0.0,0.029212156978459723
2922409,2928703,117.0,0.0,117.0,0.03452345824727058,0.0,0.03452345824727058
2922409,2932101,1142.0,0.0,1142.0,0.3369725582767778,0.0,0.3369725582767778
2922409,2932903,299.0,0.0,299.0,0.08822661552080259,0.0,0.08822661552080259
2922409,2933307,106.0,0.0,106.0,0.03127766302744173,0.0,0.03127766302744173
2922508,2901007,53.0,0.0,53.0,0.021739130434782608,0.0,0.021739130434782608
2922508,2902302,29.0,0.0,29.0,0.011894995898277276,0.0,0.011894995898277276
2922508,2905404,29.0,0.0,29.0,0.011894995898277276,0.0,0.011894995898277276
2922508,2905800,22.0,0.0,22.0,0.009023789991796555,0.0,0.009023789991796555
2922508,2907301,47.0,0.0,47.0,0.019278096800656275,0.0,0.019278096800656275
2922508,2909505,6.0,0.0,6.0,0.002461033634126333,0.0,0.002461033634126333
2922508,2910727,31.0,0.0,31.0,0.012715340442986054,0.0,0.012715340442986054
2922508,2910800,406.0,0.0,406.0,0.16652994257588188,0.0,0.16652994257588188
2922508,2913457,15.0,0.0,15.0,0.0061525840853158325,0.0,0.0061525840853158325
2922508,2913606,74.0,0.0,74.0,0.030352748154224774,0.0,0.030352748154224774
2922508,2913903,11.0,0.0,11.0,0.004511894995898278,0.0,0.004511894995898278
2922508,2914802,110.0,0.0,110.0,0.045118949958982774,0.0,0.045118949958982774
2922508,2914901,12.0,0.0,12.0,0.004922067268252666,0.0,0.004922067268252666
2922508,2915304,10.0,0.0,10.0,0.004101722723543888,0.0,0.004101722723543888
2922508,2916708,10.0,0.0,10.0,0.004101722723543888,0.0,0.004101722723543888
2922508,2917300,14.0,0.0,14.0,0.005742411812961444,0.0,0.005742411812961444
2922508,2917607,17.0,0.0,17.0,0.00697292863002461,0.0,0.00697292863002461
2922508,2917805,93.0,0.0,93.0,0.03814602132895816,0.0,0.03814602132895816
2922508,2918001,42.0,0.0,42.0,0.017227235438884332,0.0,0.017227235438884332
2922508,2918209,103.0,0.0,103.0,0.04224774405250205,0.0,0.04224774405250205
2922508,2918308,10.0,0.0,10.0,0.004101722723543888,0.0,0.004101722723543888
2922508,2918803,99.0,0.0,99.0,0.0406070549630845,0.0,0.0406070549630845
2922508,2920403,3.0,0.0,3.0,0.0012305168170631665,0.0,0.0012305168170631665
2922508,2922409,37.0,0.0,37.0,0.015176374077112387,0.0,0.015176374077112387
2922508,2922607,74.0,0.0,74.0,0.030352748154224774,0.0,0.030352748154224774
2922508,2925006,16.0,0.0,16.0,0.006562756357670222,0.0,0.006562756357670222
2922508,2925105,8.0,0.0,8.0,0.003281378178835111,0.0,0.003281378178835111
2922508,2925303,62.0,0.0,62.0,0.02543068088597211,0.0,0.02543068088597211
2922508,2927309,97.0,0.0,97.0,0.03978671041837572,0.0,0.03978671041837572
2922508,2927903,15.0,0.0,15.0,0.0061525840853158325,0.0,0.0061525840853158325
2922508,2928505,16.0,0.0,16.0,0.006562756357670222,0.0,0.006562756357670222
2922508,2928703,206.0,0.0,206.0,0.0844954881050041,0.0,0.0844954881050041
2922508,2929404,63.0,0.0,63.0,0.025840853158326498,0.0,0.025840853158326498
2922508,2931202,28.0,0.0,28.0,0.011484823625922888,0.0,0.011484823625922888
2922508,2932101,77.0,0.0,77.0,0.03158326497128794,0.0,0.03158326497128794
2922508,2932309,19.0,0.0,19.0,0.007793273174733388,0.0,0.007793273174733388
2922508,2932903,326.0,0.0,326.0,0.13371616078753076,0.0,0.13371616078753076
2922508,2933307,116.0,0.0,116.0,0.0475799835931091,0.0,0.0475799835931091
2922607,2902302,4.0,0.0,4.0,0.0031821797931583136,0.0,0.0031821797931583136
2922607,2905404,192.0,0.0,192.0,0.15274463007159905,0.0,0.15274463007159905
2922607,2905602,14.0,0.0,14.0,0.011137629276054098,0.0,0.011137629276054098
2922607,2905800,26.0,0.0,26.0,0.020684168655529037,0.0,0.020684168655529037
2922607,2909802,26.0,0.0,26.0,0.020684168655529037,0.0,0.020684168655529037
2922607,2910727,9.0,0.0,9.0,0.007159904534606206,0.0,0.007159904534606206
2922607,2910800,43.0,0.0,43.0,0.03420843277645187,0.0,0.03420843277645187
2922607,2913457,83.0,0.0,83.0,0.066030230708035,0.0,0.066030230708035
2922607,2913606,7.0,0.0,7.0,0.005568814638027049,0.0,0.005568814638027049
2922607,2913903,6.0,0.0,6.0,0.00477326968973747,0.0,0.00477326968973747
2922607,2914802,9.0,0.0,9.0,0.007159904534606206,0.0,0.007159904534606206
