"Tabela 6579 - População residente estimada"
"Variável - População residente estimada"
"Nível";"Cód.";"UF e Município, em ordem de código de UF e nome de Município";"Ano"
"Nível";"Cód.";"UF e Município, em ordem de código de UF e nome de Município";"2011";;"2021"
"MU";"2515203";"  São Sebastião do Umbuzeiro";"3262";"Pessoas";"3534";"Pessoas"
"MU";"2515302";"  Sapé";"50358";"Pessoas";"52977";"Pessoas"
"MU";"2515401";"  São Vicente do Seridó";"10317";"Pessoas";"10919";"Pessoas"
"MU";"2515500";"  Serra Branca";"13038";"Pessoas";"13807";"Pessoas"
"MU";"2515609";"  Serra da Raiz";"3187";"Pessoas";"3114";"Pessoas"
"MU";"2515708";"  Serra Grande";"2985";"Pessoas";"2921";"Pessoas"
"MU";"2515807";"  Serra Redonda";"7031";"Pessoas";"7001";"Pessoas"
"MU";"2515906";"  Serraria";"6206";"Pessoas";"6037";"Pessoas"
"MU";"2515930";"  Sertãozinho";"4468";"Pessoas";"5152";"Pessoas"
"MU";"2515971";"  Sobrado";"7411";"Pessoas";"7845";"Pessoas"
"MU";"2516003";"  Solânea";"26505";"Pessoas";"26051";"Pessoas"
"MU";"2516102";"  Soledade";"13868";"Pessoas";"15211";"Pessoas"
"MU";"2516151";"  Sossêgo";"3213";"Pessoas";"3631";"Pessoas"
"MU";"2516201";"  Sousa";"66136";"Pessoas";"69997";"Pessoas"
"MU";"2516300";"  Sumé";"16139";"Pessoas";"17096";"Pessoas"
"MU";"2516409";"  Tacima";"10330";"Pessoas";"11024";"Pessoas"
"MU";"2516508";"  Taperoá";"15016";"Pessoas";"15505";"Pessoas"
"MU";"2516607";"  Tavares";"14143";"Pessoas";"14791";"Pessoas"
"MU";"2516706";"  Teixeira";"14255";"Pessoas";"15333";"Pessoas"
"MU";"2516755";"  Tenório";"2840";"Pessoas";"3103";"Pessoas"
"MU";"2516805";"  Triunfo";"9233";"Pessoas";"9473";"Pessoas"
"MU";"2516904";"  Uiraúna";"14654";"Pessoas";"15356";"Pessoas"
"MU";"2517001";"  Umbuzeiro";"9307";"Pessoas";"9914";"Pessoas"
"MU";"2517100";"  Várzea";"2539";"Pessoas";"2870";"Pessoas"
"MU";"2517209";"  Vieirópolis";"5074";"Pessoas";"5395";"Pessoas"
"MU";"2505501";"  Vista Serrana";"3543";"Pessoas";"3850";"Pessoas"
"MU";"2517407";"  Zabelê";"2093";"Pessoas";"2269";"Pessoas"
"UF";"26";"Pernambuco";"8864906";"Pessoas";"9674793";"Pessoas"
"MU";"2600054";"  Abreu e Lima";"94843";"Pessoas";"100698";"Pessoas"
"MU";"2600104";"  Afogados da Ingazeira";"35255";"Pessoas";"37546";"Pessoas"
"MU";"2600203";"  Afrânio";"17784";"Pessoas";"19981";"Pessoas"
"MU";"2600302";"  Agrestina";"22882";"Pessoas";"25240";"Pessoas"
"MU";"2600401";"  Água Preta";"33446";"Pessoas";"37386";"Pessoas"
"MU";"2600500";"  Águas Belas";"40511";"Pessoas";"43923";"Pessoas"
"MU";"2600609";"  Alagoinha";"13853";"Pessoas";"14798";"Pessoas"
"MU";"2600708";"  Aliança";"37433";"Pessoas";"38408";"Pessoas"
"MU";"2600807";"  Altinho";"22371";"Pessoas";"22996";"Pessoas"
"MU";"2600906";"  Amaraji";"21988";"Pessoas";"22910";"Pessoas"
"MU";"2601003";"  Angelim";"10288";"Pessoas";"11301";"Pessoas"
"MU";"2601052";"  Araçoiaba";"18390";"Pessoas";"20936";"Pessoas"
"MU";"2601102";"  Araripina";"77794";"Pessoas";"85301";"Pessoas"
"MU";"2601201";"  Arcoverde";"69346";"Pessoas";"75295";"Pessoas"
"MU";"2601300";"  Barra de Guabiraba";"12918";"Pessoas";"14632";"Pessoas"
"MU";"2601409";"  Barreiros";"40855";"Pessoas";"42866";"Pessoas"
"MU";"2601508";"  Belém de Maria";"11409";"Pessoas";"12169";"Pessoas"
"MU";"2601607";"  Belém do São Francisco";"20257";"Pessoas";"20730";"Pessoas"
"MU";"2601706";"  Belo Jardim";"72719";"Pessoas";"76930";"Pessoas"
"MU";"2601805";"  Betânia";"12057";"Pessoas";"12811";"Pessoas"
"MU";"2601904";"  Bezerros";"58768";"Pessoas";"60960";"Pessoas"
"MU";"2602001";"  Bodocó";"35422";"Pessoas";"38605";"Pessoas"
"MU";"2602100";"  Bom Conselho";"45747";"Pessoas";"48975";"Pessoas"
"MU";"2602209";"  Bom Jardim";"37889";"Pessoas";"40038";"Pessoas"
"MU";"2602308";"  Bonito";"37552";"Pessoas";"38101";"Pessoas"
"MU";"2602407";"  Brejão";"8839";"Pessoas";"8981";"Pessoas"
"MU";"2602506";"  Brejinho";"7310";"Pessoas";"7489";"Pessoas"
"MU";"2602605";"  Brejo da Madre de Deus";"45723";"Pessoas";"51696";"Pessoas"
"MU";"2602704";"  Buenos Aires";"12578";"Pessoas";"13224";"Pessoas"
"MU";"2602803";"  Buíque";"52715";"Pessoas";"59448";"Pessoas"
"MU";"2602902";"  Cabo de Santo Agostinho";"187159";"Pessoas";"210796";"Pessoas"
"MU";"2603009";"  Cabrobó";"31191";"Pessoas";"34778";"Pessoas"
"MU";"2603108";"  Cachoeirinha";"18956";"Pessoas";"20618";"Pessoas"
"MU";"2603207";"  Caetés";"26765";"Pessoas";"29065";"Pessoas"
"MU";"2603306";"  Calçado";"11088";"Pessoas";"10983";"Pessoas"
"MU";"2603405";"  Calumbi";"5646";"Pessoas";"5744";"Pessoas"
"MU";"2603454";"  Camaragibe";"145676";"Pessoas";"159945";"Pessoas"
"MU";"2603504";"  Camocim de São Félix";"17257";"Pessoas";"19032";"Pessoas"
"MU";"2603603";"  Camutanga";"8180";"Pessoas";"8592";"Pessoas"
"MU";"2603702";"  Canhotinho";"24491";"Pessoas";"24743";"Pessoas"
"MU";"2603801";"  Capoeiras";"19596";"Pessoas";"20048";"Pessoas"
"MU";"2603900";"  Carnaíba";"18642";"Pessoas";"19666";"Pessoas"
"MU";"2603926";"  Carnaubeira da Penha";"11888";"Pessoas";"13117";"Pessoas"
"MU";"2604007";"  Carpina";"75706";"Pessoas";"85131";"Pessoas"
"MU";"2604106";"  Caruaru";"319580";"Pessoas";"369343";"Pessoas"
"MU";"2604155";"  Casinhas";"13799";"Pessoas";"14395";"Pessoas"
"MU";"2604205";"  Catende";"38324";"Pessoas";"43778";"Pessoas"
"MU";"2604304";"  Cedro";"10873";"Pessoas";"11972";"Pessoas"
"MU";"2604403";"  Chã de Alegria";"12504";"Pessoas";"13641";"Pessoas"
"MU";"2604502";"  Chã Grande";"20270";"Pessoas";"21929";"Pessoas"
"MU";"2604601";"  Condado";"24473";"Pessoas";"26755";"Pessoas"
"MU";"2604700";"  Correntes";"17491";"Pessoas";"18327";"Pessoas"
"MU";"2604809";"  Cortês";"12435";"Pessoas";"12543";"Pessoas"
"MU";"2604908";"  Cumaru";"17329";"Pessoas";"9494";"Pessoas"
"MU";"2605004";"  Cupira";"23468";"Pessoas";"24237";"Pessoas"
"MU";"2605103";"  Custódia";"34154";"Pessoas";"37633";"Pessoas"
"MU";"2605152";"  Dormentes";"17110";"Pessoas";"19246";"Pessoas"
"MU";"2605202";"  Escada";"63963";"Pessoas";"69701";"Pessoas"
"MU";"2605301";"  Exu";"31576";"Pessoas";"31709";"Pessoas"
"MU";"2605400";"  Feira Nova";"20703";"Pessoas";"22360";"Pessoas"
"MU";"2605459";"  Fernando de Noronha";"2675";"Pessoas";"3140";"Pessoas"
"MU";"2605509";"  Ferreiros";"11484";"Pessoas";"12216";"Pessoas"
"MU";"2605608";"  Flores";"22166";"Pessoas";"22612";"Pessoas"
"MU";"2605707";"  Floresta";"29635";"Pessoas";"33488";"Pessoas"
"MU";"2605806";"  Frei Miguelinho";"14394";"Pessoas";"15633";"Pessoas"
"MU";"2605905";"  Gameleira";"28213";"Pessoas";"31578";"Pessoas"
"MU";"2606002";"  Garanhuns";"130303";"Pessoas";"141347";"Pessoas"
"MU";"2606101";"  Glória do Goitá";"29132";"Pessoas";"30847";"Pessoas"
"MU";"2606200";"  Goiana";"75987";"Pessoas";"80345";"Pessoas"
"MU";"2606309";"  Granito";"6913";"Pessoas";"7586";"Pessoas"
"MU";"2606408";"  Gravatá";"77164";"Pessoas";"85309";"Pessoas"
"MU";"2606507";"  Iati";"18412";"Pessoas";"19284";"Pessoas"
"MU";"2606606";"  Ibimirim";"27155";"Pessoas";"29585";"Pessoas"
"MU";"2606705";"  Ibirajuba";"7542";"Pessoas";"7773";"Pessoas"
"MU";"2606804";"  Igarassu";"103537";"Pessoas";"119690";"Pessoas"
"MU";"2606903";"  Iguaracy";"11802";"Pessoas";"12265";"Pessoas"
"MU";"2607604";"  Ilha de Itamaracá";"22347";"Pessoas";"27076";"Pessoas"
"MU";"2607000";"  Inajá";"19527";"Pessoas";"24034";"Pessoas"
"MU";"2607109";"  Ingazeira";"4491";"Pessoas";"4537";"Pessoas"
"MU";"2607208";"  Ipojuca";"82277";"Pessoas";"99101";"Pessoas"
"MU";"2607307";"  Ipubi";"28510";"Pessoas";"31515";"Pessoas"
"MU";"2607406";"  Itacuruba";"4423";"Pessoas";"5013";"Pessoas"
"MU";"2607505";"  Itaíba";"26215";"Pessoas";"26268";"Pessoas"
"MU";"2607653";"  Itambé";"35430";"Pessoas";"36495";"Pessoas"
"MU";"2607703";"  Itapetim";"13814";"Pessoas";"13492";"Pessoas"
"MU";"2607752";"  Itapissuma";"24050";"Pessoas";"27144";"Pessoas"
"MU";"2607802";"  Itaquitinga";"15749";"Pessoas";"17056";"Pessoas"
"MU";"2607901";"  Jaboatão dos Guararapes";"649788";"Pessoas";"711330";"Pessoas"
"MU";"2607950";"  Jaqueira";"11490";"Pessoas";"11632";"Pessoas"
"MU";"2608008";"  Jataúba";"15909";"Pessoas";"17305";"Pessoas"
"MU";"2608057";"  Jatobá";"14026";"Pessoas";"14904";"Pessoas"
"MU";"2608107";"  João Alfredo";"31029";"Pessoas";"33570";"Pessoas"
"MU";"2608206";"  Joaquim Nabuco";"15762";"Pessoas";"15999";"Pessoas"
"MU";"2608255";"  Jucati";"10674";"Pessoas";"11545";"Pessoas"
"MU";"2608305";"  Jupi";"13804";"Pessoas";"15007";"Pessoas"
"MU";"2608404";"  Jurema";"14603";"Pessoas";"15483";"Pessoas"
"MU";"2608503";"  Lagoa de Itaenga";"20697";"Pessoas";"21490";"Pessoas"
"MU";"2608453";"  Lagoa do Carro";"16211";"Pessoas";"18429";"Pessoas"
"MU";"2608602";"  Lagoa do Ouro";"12221";"Pessoas";"13300";"Pessoas"
"MU";"2608701";"  Lagoa dos Gatos";"15649";"Pessoas";"16345";"Pessoas"
"MU";"2608750";"  Lagoa Grande";"23039";"Pessoas";"26090";"Pessoas"
"MU";"2608800";"  Lajedo";"36968";"Pessoas";"40883";"Pessoas"
"MU";"2608909";"  Limoeiro";"55391";"Pessoas";"56149";"Pessoas"
"MU";"2609006";"  Macaparana";"24035";"Pessoas";"25565";"Pessoas"
"MU";"2609105";"  Machados";"13857";"Pessoas";"16549";"Pessoas"
"MU";"2609154";"  Manari";"18472";"Pessoas";"22110";"Pessoas"
"MU";"2609204";"  Maraial";"12093";"Pessoas";"11098";"Pessoas"
"MU";"2609303";"  Mirandiba";"14400";"Pessoas";"15548";"Pessoas"
"MU";"2614303";"  Moreilândia";"11134";"Pessoas";"11269";"Pessoas"
"MU";"2609402";"  Moreno";"57271";"Pessoas";"63792";"Pessoas"
"MU";"2609501";"  Nazaré da Mata";"30915";"Pessoas";"32673";"Pessoas"
"MU";"2609600";"  Olinda";"378538";"Pessoas";"393734";"Pessoas"
"MU";"2609709";"  Orobó";"22938";"Pessoas";"23985";"Pessoas"
"MU";"2609808";"  Orocó";"13361";"Pessoas";"15309";"Pessoas"
"MU";"2609907";"  Ouricuri";"64944";"Pessoas";"70466";"Pessoas"
"MU";"2610004";"  Palmares";"59813";"Pessoas";"63745";"Pessoas"
"MU";"2610103";"  Palmeirina";"8086";"Pessoas";"7509";"Pessoas"
"MU";"2610202";"  Panelas";"25628";"Pessoas";"26438";"Pessoas"
"MU";"2610301";"  Paranatama";"11052";"Pessoas";"11608";"Pessoas"
"MU";"2610400";"  Parnamirim";"20327";"Pessoas";"22198";"Pessoas"
"MU";"2610509";"  Passira";"28590";"Pessoas";"28856";"Pessoas"
"MU";"2610608";"  Paudalho";"51835";"Pessoas";"57346";"Pessoas"
"MU";"2610707";"  Paulista";"303401";"Pessoas";"336919";"Pessoas"
"MU";"2610806";"  Pedra";"20998";"Pessoas";"22716";"Pessoas"
"MU";"2610905";"  Pesqueira";"63320";"Pessoas";"68067";"Pessoas"
"MU";"2611002";"  Petrolândia";"32889";"Pessoas";"37246";"Pessoas"
"MU";"2611101";"  Petrolina";"299752";"Pessoas";"359372";"Pessoas"
"MU";"2611200";"  Poção";"11247";"Pessoas";"11308";"Pessoas"
"MU";"2611309";"  Pombos";"24100";"Pessoas";"27204";"Pessoas"
"MU";"2611408";"  Primavera";"13560";"Pessoas";"15231";"Pessoas"
"MU";"2611507";"  Quipapá";"24343";"Pessoas";"26309";"Pessoas"
"MU";"2611533";"  Quixaba";"6731";"Pessoas";"6796";"Pessoas"
"MU";"2611606";"  Recife";"1546516";"Pessoas";"1661017";"Pessoas"
"MU";"2611705";"  Riacho das Almas";"19277";"Pessoas";"20744";"Pessoas"
"MU";"2611804";"  Ribeirão";"44728";"Pessoas";"47813";"Pessoas"
"MU";"2611903";"  Rio Formoso";"22258";"Pessoas";"23719";"Pessoas"
"MU";"2612000";"  Sairé";"11056";"Pessoas";"9600";"Pessoas"
"MU";"2612109";"  Salgadinho";"9479";"Pessoas";"11214";"Pessoas"
"MU";"2612208";"  Salgueiro";"56992";"Pessoas";"61561";"Pessoas"
"MU";"2612307";"  Saloá";"15333";"Pessoas";"15880";"Pessoas"
"MU";"2612406";"  Sanharó";"22434";"Pessoas";"27308";"Pessoas"
"MU";"2612455";"  Santa Cruz";"13773";"Pessoas";"15713";"Pessoas"
"MU";"2612471";"  Santa Cruz da Baixa Verde";"11836";"Pessoas";"12708";"Pessoas"
"MU";"2612505";"  Santa Cruz do Capibaribe";"89773";"Pessoas";"111812";"Pessoas"
"MU";"2612554";"  Santa Filomena";"13468";"Pessoas";"14645";"Pessoas"
"MU";"2612604";"  Santa Maria da Boa Vista";"39629";"Pessoas";"42266";"Pessoas"
"MU";"2612703";"  Santa Maria do Cambucá";"13120";"Pessoas";"14308";"Pessoas"
"MU";"2612802";"  Santa Terezinha";"11048";"Pessoas";"11914";"Pessoas"
"MU";"2612901";"  São Benedito do Sul";"14137";"Pessoas";"16239";"Pessoas"
"MU";"2613008";"  São Bento do Una";"53847";"Pessoas";"60567";"Pessoas"
"MU";"2613107";"  São Caitano";"35416";"Pessoas";"37488";"Pessoas"
"MU";"2613206";"  São João";"21433";"Pessoas";"23002";"Pessoas"
"MU";"2613305";"  São Joaquim do Monte";"20538";"Pessoas";"21439";"Pessoas"
"MU";"2613404";"  São José da Coroa Grande";"18504";"Pessoas";"21868";"Pessoas"
"MU";"2613503";"  São José do Belmonte";"32692";"Pessoas";"34082";"Pessoas"
"MU";"2613602";"  São José do Egito";"32011";"Pessoas";"34210";"Pessoas"
"MU";"2613701";"  São Lourenço da Mata";"103854";"Pessoas";"114910";"Pessoas"
"MU";"2613800";"  São Vicente Férrer";"17077";"Pessoas";"18150";"Pessoas"
"MU";"2613909";"  Serra Talhada";"79871";"Pessoas";"87467";"Pessoas"
"MU";"2614006";"  Serrita";"18369";"Pessoas";"19226";"Pessoas"
"MU";"2614105";"  Sertânia";"33951";"Pessoas";"36189";"Pessoas"
"MU";"2614204";"  Sirinhaém";"40853";"Pessoas";"46845";"Pessoas"
"MU";"2614402";"  Solidão";"5761";"Pessoas";"6034";"Pessoas"
"MU";"2614501";"  Surubim";"59144";"Pessoas";"66192";"Pessoas"
"MU";"2614600";"  Tabira";"26609";"Pessoas";"28860";"Pessoas"
"MU";"2614709";"  Tacaimbó";"12710";"Pessoas";"12843";"Pessoas"
"MU";"2614808";"  Tacaratu";"22450";"Pessoas";"26439";"Pessoas"
"MU";"2614857";"  Tamandaré";"20979";"Pessoas";"23852";"Pessoas"
"MU";"2615003";"  Taquaritinga do Norte";"25298";"Pessoas";"29472";"Pessoas"
"MU";"2615102";"  Terezinha";"6771";"Pessoas";"7227";"Pessoas"
"MU";"2615201";"  Terra Nova";"9409";"Pessoas";"10314";"Pessoas"
"MU";"2615300";"  Timbaúba";"53589";"Pessoas";"52587";"Pessoas"
"MU";"2615409";"  Toritama";"36610";"Pessoas";"47088";"Pessoas"
"MU";"2615508";"  Tracunhaém";"13106";"Pessoas";"13856";"Pessoas"
"MU";"2615607";"  Trindade";"26438";"Pessoas";"31103";"Pessoas"
"MU";"2615706";"  Triunfo";"14997";"Pessoas";"15232";"Pessoas"
"MU";"2615805";"  Tupanatinga";"24704";"Pessoas";"27793";"Pessoas"
"MU";"2615904";"  Tuparetama";"7938";"Pessoas";"8266";"Pessoas"
"MU";"2616001";"  Venturosa";"16251";"Pessoas";"18835";"Pessoas"
"MU";"2616100";"  Verdejante";"9165";"Pessoas";"9572";"Pessoas"
"MU";"2616183";"  Vertente do Lério";"7823";"Pessoas";"7526";"Pessoas"
"MU";"2616209";"  Vertentes";"18473";"Pessoas";"21172";"Pessoas"
"MU";"2616308";"  Vicência";"30879";"Pessoas";"32897";"Pessoas"
"MU";"2616407";"  Vitória de Santo Antão";"130924";"Pessoas";"140389";"Pessoas"
"MU";"2616506";"  Xexéu";"14132";"Pessoas";"14789";"Pessoas"
"UF";"27";"Alagoas";"3143384";"Pessoas";"3365351";"Pessoas"
"MU";"2700102";"  Água Branca";"19433";"Pessoas";"20263";"Pessoas"
"MU";"2700201";"  Anadia";"17392";"Pessoas";"17507";"Pessoas"
"MU";"2700300";"  Arapiraca";"216108";"Pessoas";"234309";"Pessoas"
"MU";"2700409";"  Atalaia";"44612";"Pessoas";"47540";"Pessoas"
"MU";"2700508";"  Barra de Santo Antônio";"14451";"Pessoas";"16201";"Pessoas"
"MU";"2700607";"  Barra de São Miguel";"7666";"Pessoas";"8434";"Pessoas"
"MU";"2700706";"  Batalha";"17251";"Pessoas";"18440";"Pessoas"
"MU";"2700805";"  Belém";"4446";"Pessoas";"4226";"Pessoas"
"MU";"2700904";"  Belo Monte";"7043";"Pessoas";"6717";"Pessoas"
"MU";"2701001";"  Boca da Mata";"25895";"Pessoas";"27429";"Pessoas"
"MU";"2701100";"  Branquinha";"10527";"Pessoas";"10426";"Pessoas"
"MU";"2701209";"  Cacimbinhas";"10245";"Pessoas";"10920";"Pessoas"
"MU";"2701308";"  Cajueiro";"20520";"Pessoas";"21397";"Pessoas"
"MU";"2701357";"  Campestre";"6627";"Pessoas";"6972";"Pessoas"
"MU";"2701407";"  Campo Alegre";"51584";"Pessoas";"57997";"Pessoas"
"MU";"2701506";"  Campo Grande";"9046";"Pessoas";"9576";"Pessoas"
"MU";"2701605";"  Canapi";"17244";"Pessoas";"17715";"Pessoas"
"MU";"2701704";"  Capela";"16953";"Pessoas";"16907";"Pessoas"
"MU";"2701803";"  Carneiros";"8421";"Pessoas";"9568";"Pessoas"
"MU";"2701902";"  Chã Preta";"7146";"Pessoas";"7311";"Pessoas"
"MU";"2702009";"  Coité do Nóia";"10845";"Pessoas";"10594";"Pessoas"
"MU";"2702108";"  Colônia Leopoldina";"20213";"Pessoas";"21935";"Pessoas"
"MU";"2702207";"  Coqueiro Seco";"5557";"Pessoas";"5882";"Pessoas"
"MU";"2702306";"  Coruripe";"52716";"Pessoas";"57647";"Pessoas"
"MU";"2702355";"  Craíbas";"22784";"Pessoas";"24396";"Pessoas"
"MU";"2702405";"  Delmiro Gouveia";"48493";"Pessoas";"52501";"Pessoas"
"MU";"2702504";"  Dois Riachos";"10866";"Pessoas";"11059";"Pessoas"
"MU";"2702553";"  Estrela de Alagoas";"17332";"Pessoas";"18304";"Pessoas"
"MU";"2702603";"  Feira Grande";"21338";"Pessoas";"22192";"Pessoas"
"MU";"2702702";"  Feliz Deserto";"4385";"Pessoas";"4803";"Pessoas"
"MU";"2702801";"  Flexeiras";"12352";"Pessoas";"12823";"Pessoas"
"MU";"2702900";"  Girau do Ponciano";"37118";"Pessoas";"41549";"Pessoas"
"MU";"2703007";"  Ibateguara";"15165";"Pessoas";"15637";"Pessoas"
"MU";"2703106";"  Igaci";"25158";"Pessoas";"25596";"Pessoas"
"MU";"2703205";"  Igreja Nova";"23434";"Pessoas";"24670";"Pessoas"
"MU";"2703304";"  Inhapi";"17908";"Pessoas";"18398";"Pessoas"
"MU";"2703403";"  Jacaré dos Homens";"5357";"Pessoas";"5185";"Pessoas"
"MU";"2703502";"  Jacuípe";"6973";"Pessoas";"6992";"Pessoas"
"MU";"2703601";"  Japaratinga";"7823";"Pessoas";"8444";"Pessoas"
"MU";"2703700";"  Jaramataia";"5541";"Pessoas";"5751";"Pessoas"
"MU";"2703759";"  Jequiá da Praia";"11957";"Pessoas";"11495";"Pessoas"
"MU";"2703809";"  Joaquim Gomes";"22717";"Pessoas";"24167";"Pessoas"
"MU";"2703908";"  Jundiá";"4172";"Pessoas";"4119";"Pessoas"
"MU";"2704005";"  Junqueiro";"23824";"Pessoas";"24716";"Pessoas"
"MU";"2704104";"  Lagoa da Canoa";"18117";"Pessoas";"17692";"Pessoas"
"MU";"2704203";"  Limoeiro de Anadia";"27215";"Pessoas";"28904";"Pessoas"
"MU";"2704302";"  Maceió";"943110";"Pessoas";"1031597";"Pessoas"
"MU";"2704401";"  Major Isidoro";"18994";"Pessoas";"19923";"Pessoas"
"MU";"2704906";"  Mar Vermelho";"3620";"Pessoas";"3474";"Pessoas"
"MU";"2704500";"  Maragogi";"29280";"Pessoas";"33351";"Pessoas"
"MU";"2704609";"  Maravilha";"10023";"Pessoas";"8850";"Pessoas"
"MU";"2704708";"  Marechal Deodoro";"46754";"Pessoas";"52848";"Pessoas"
"MU";"2704807";"  Maribondo";"13502";"Pessoas";"13123";"Pessoas"
"MU";"2705002";"  Mata Grande";"24673";"Pessoas";"25200";"Pessoas"
"MU";"2705101";"  Matriz de Camaragibe";"23768";"Pessoas";"24627";"Pessoas"
"MU";"2705200";"  Messias";"15966";"Pessoas";"18201";"Pessoas"
"MU";"2705309";"  Minador do Negrão";"5263";"Pessoas";"5315";"Pessoas"
"MU";"2705408";"  Monteirópolis";"6945";"Pessoas";"7171";"Pessoas"
"MU";"2705507";"  Murici";"26867";"Pessoas";"28428";"Pessoas"
"MU";"2705606";"  Novo Lino";"12184";"Pessoas";"12837";"Pessoas"
"MU";"2705705";"  Olho d'Água das Flores";"20437";"Pessoas";"21690";"Pessoas"
"MU";"2705804";"  Olho d'Água do Casado";"8601";"Pessoas";"9507";"Pessoas"
"MU";"2705903";"  Olho d'Água Grande";"4966";"Pessoas";"5133";"Pessoas"
"MU";"2706000";"  Olivença";"11100";"Pessoas";"11681";"Pessoas"
"MU";"2706109";"  Ouro Branco";"10977";"Pessoas";"11573";"Pessoas"
"MU";"2706208";"  Palestina";"5158";"Pessoas";"5061";"Pessoas"
"MU";"2706307";"  Palmeira dos Índios";"70556";"Pessoas";"73452";"Pessoas"
"MU";"2706406";"  Pão de Açúcar";"23730";"Pessoas";"24307";"Pessoas"
"MU";"2706422";"  Pariconha";"10274";"Pessoas";"10546";"Pessoas"
"MU";"2706448";"  Paripueira";"11601";"Pessoas";"13484";"Pessoas"
"MU";"2706505";"  Passo de Camaragibe";"14783";"Pessoas";"15270";"Pessoas"
"MU";"2706604";"  Paulo Jacinto";"7419";"Pessoas";"7556";"Pessoas"
"MU";"2706703";"  Penedo";"60638";"Pessoas";"64005";"Pessoas"
"MU";"2706802";"  Piaçabuçu";"17236";"Pessoas";"17868";"Pessoas"
"MU";"2706901";"  Pilar";"33467";"Pessoas";"35310";"Pessoas"
"MU";"2707008";"  Pindoba";"2862";"Pessoas";"2903";"Pessoas"
"MU";"2707107";"  Piranhas";"23279";"Pessoas";"25324";"Pessoas"
"MU";"2707206";"  Poço das Trincheiras";"13922";"Pessoas";"14447";"Pessoas"
"MU";"2707305";"  Porto Calvo";"25843";"Pessoas";"27331";"Pessoas"
"MU";"2707404";"  Porto de Pedras";"8291";"Pessoas";"7618";"Pessoas"
"MU";"2707503";"  Porto Real do Colégio";"19410";"Pessoas";"20158";"Pessoas"
"MU";"2707602";"  Quebrangulo";"11404";"Pessoas";"11202";"Pessoas"
"MU";"2707701";"  Rio Largo";"68885";"Pessoas";"75662";"Pessoas"
"MU";"2707800";"  Roteiro";"6631";"Pessoas";"6634";"Pessoas"
"MU";"2707909";"  Santa Luzia do Norte";"6930";"Pessoas";"7344";"Pessoas"
"MU";"2708006";"  Santana do Ipanema";"45197";"Pessoas";"47910";"Pessoas"
"MU";"2708105";"  Santana do Mundaú";"10875";"Pessoas";"10637";"Pessoas"
"MU";"2708204";"  São Brás";"6731";"Pessoas";"6977";"Pessoas"
"MU";"2708303";"  São José da Laje";"22798";"Pessoas";"24064";"Pessoas"
"MU";"2708402";"  São José da Tapera";"30323";"Pessoas";"32462";"Pessoas"
"MU";"2708501";"  São Luís do Quitunde";"32633";"Pessoas";"34825";"Pessoas"
"MU";"2708600";"  São Miguel dos Campos";"55463";"Pessoas";"62328";"Pessoas"
"MU";"2708709";"  São Miguel dos Milagres";"7264";"Pessoas";"8073";"Pessoas"
"MU";"2708808";"  São Sebastião";"32232";"Pessoas";"34424";"Pessoas"
"MU";"2708907";"  Satuba";"14815";"Pessoas";"14042";"Pessoas"
"MU";"2708956";"  Senador Rui Palmeira";"13129";"Pessoas";"13893";"Pessoas"
"MU";"2709004";"  Tanque d'Arca";"6086";"Pessoas";"6115";"Pessoas"
"MU";"2709103";"  Taquarana";"19172";"Pessoas";"20162";"Pessoas"
"MU";"2709152";"  Teotônio Vilela";"41480";"Pessoas";"44570";"Pessoas"
"MU";"2709202";"  Traipu";"25880";"Pessoas";"27934";"Pessoas"
"MU";"2709301";"  União dos Palmares";"62645";"Pessoas";"65963";"Pessoas"
"MU";"2709400";"  Viçosa";"25342";"Pessoas";"25655";"Pessoas"
"UF";"28";"Sergipe";"2089819";"Pessoas";"2338474";"Pessoas"
"MU";"2800100";"  Amparo do São Francisco";"2283";"Pessoas";"2386";"Pessoas"
"MU";"2800209";"  Aquidabã";"20188";"Pessoas";"21796";"Pessoas"
"MU";"2800308";"  Aracaju";"579563";"Pessoas";"672614";"Pessoas"
"MU";"2800407";"  Arauá";"10772";"Pessoas";"9840";"Pessoas"
"MU";"2800506";"  Areia Branca";"17014";"Pessoas";"18825";"Pessoas"
"MU";"2800605";"  Barra dos Coqueiros";"25527";"Pessoas";"31439";"Pessoas"
"MU";"2800670";"  Boquim";"25632";"Pessoas";"26980";"Pessoas"
"MU";"2800704";"  Brejo Grande";"7792";"Pessoas";"8396";"Pessoas"
"MU";"2801009";"  Campo do Brito";"16870";"Pessoas";"18325";"Pessoas"
"MU";"2801108";"  Canhoba";"3956";"Pessoas";"4003";"Pessoas"
"MU";"2801207";"  Canindé de São Francisco";"25219";"Pessoas";"30894";"Pessoas"
"MU";"2801306";"  Capela";"31087";"Pessoas";"34808";"Pessoas"
"MU";"2801405";"  Carira";"20179";"Pessoas";"22393";"Pessoas"
"MU";"2801504";"  Carmópolis";"13822";"Pessoas";"17232";"Pessoas"
"MU";"2801603";"  Cedro de São João";"5653";"Pessoas";"5929";"Pessoas"
"MU";"2801702";"  Cristinápolis";"16692";"Pessoas";"18181";"Pessoas"
"MU";"2801900";"  Cumbe";"3826";"Pessoas";"4008";"Pessoas"
"MU";"2802007";"  Divina Pastora";"4408";"Pessoas";"5290";"Pessoas"
"MU";"2802106";"  Estância";"64825";"Pessoas";"69919";"Pessoas"
